customer_id,event_time,interaction_type,next_action
C_903161,2020-04-29,پیگیری سفارش,بازدید فنی
C_903161,2020-04-29,پیگیری سفارش,بازدید فنی
C_903161,2021-05-01,قیمت و تخفیف,بدون اقدام
C_903161,2022-03-31,نمونه محصول,بازدید فنی
C_903161,2022-05-01,برنامه خرید,پیگیری تلفنی
C_906263,2020-12-04,قیمت و تخفیف,بدون اقدام
C_906263,2021-01-04,نمونه محصول,بازدید فنی
C_906263,2021-01-24,برنامه خرید,پیگیری تلفنی
C_906263,2020-12-04,کیفیت محصول,بازدید فنی
C_906263,2021-02-06,نمونه محصول,بدون اقدام
C_908293,2020-03-19,قیمت و تخفیف,پیگیری تلفنی
C_908293,2020-07-14,برنامه خرید,جلسه قیمت
C_908293,2021-01-01,پیگیری سفارش,جلسه قیمت
C_908293,2020-07-27,برنامه خرید,پیگیری تلفنی
C_908293,2020-08-27,پیگیری سفارش,بازدید فنی
C_909326,2021-06-03,برنامه خرید,ارسال نمونه
C_909326,2021-06-03,برنامه خرید,ارسال نمونه
C_909326,2021-05-30,کیفیت محصول,بازدید فنی
C_909326,2021-09-07,قیمت و تخفیف,جلسه قیمت
C_909326,2021-08-07,پیگیری سفارش,بازدید فنی
C_909326,2021-03-31,برنامه خرید,بدون اقدام
C_909326,2021-11-21,قیمت و تخفیف,بازدید فنی
C_909337,2020-03-31,پیگیری سفارش,بازدید فنی
C_909337,2020-05-14,برنامه خرید,بدون اقدام
C_909337,2020-03-18,قیمت و تخفیف,بازدید فنی
C_909337,2020-05-01,وصول مطالبات,بازدید فنی
C_909337,2020-05-01,وصول مطالبات,بازدید فنی
C_909337,2020-03-28,کیفیت محصول,پیگیری تلفنی
C_910651,2021-10-04,وصول مطالبات,ارسال نمونه
C_910651,2021-07-17,نمونه محصول,پیگیری تلفنی
C_910651,2021-08-17,وصول مطالبات,بازدید فنی
C_910651,2021-10-15,قیمت و تخفیف,ارسال نمونه
C_910651,2021-06-16,برنامه خرید,بدون اقدام
C_914687,2021-10-09,پیگیری سفارش,بازدید فنی
C_914687,2021-04-22,پیگیری سفارش,پیگیری تلفنی
C_914687,2021-10-24,قیمت و تخفیف,جلسه قیمت
C_914687,2021-04-09,قیمت و تخفیف,بازدید فنی
C_914687,2021-04-09,قیمت و تخفیف,بازدید فنی
C_914687,2020-12-08,پیگیری سفارش,پیگیری تلفنی
C_914687,2020-10-25,وصول مطالبات,پیگیری تلفنی
C_915518,2020-07-13,قیمت و تخفیف,بازدید فنی
C_915518,2021-10-27,پیگیری سفارش,پیگیری تلفنی
C_915518,2022-01-23,وصول مطالبات,پیگیری تلفنی
C_915518,2020-01-30,پیگیری سفارش,پیگیری تلفنی
C_915518,2021-01-18,کیفیت محصول,بدون اقدام
C_915518,2020-04-17,قیمت و تخفیف,بدون اقدام
C_915518,2020-09-08,وصول مطالبات,پیگیری تلفنی
C_915518,2022-01-27,برنامه خرید,بدون اقدام
C_915518,2020-09-17,پیگیری سفارش,جلسه قیمت
C_915518,2021-11-29,پیگیری سفارش,پیگیری تلفنی
C_915518,2020-04-01,کیفیت محصول,ارسال نمونه
C_915518,2020-11-07,پیگیری سفارش,بازدید فنی
C_915518,2020-09-22,نمونه محصول,بازدید فنی
C_917207,2020-10-11,نمونه محصول,پیگیری تلفنی
C_917207,2020-10-11,نمونه محصول,پیگیری تلفنی
C_917207,2020-12-07,وصول مطالبات,بدون اقدام
C_917207,2020-08-22,وصول مطالبات,ارسال نمونه
C_917207,2020-10-06,وصول مطالبات,جلسه قیمت
C_917207,2020-10-06,وصول مطالبات,جلسه قیمت
C_917207,2020-11-06,پیگیری سفارش,ارسال نمونه
C_918840,2020-10-12,پیگیری سفارش,پیگیری تلفنی
C_918840,2021-03-25,کیفیت محصول,ارسال نمونه
C_918840,2021-03-16,پیگیری سفارش,بازدید فنی
C_918840,2021-02-13,نمونه محصول,بازدید فنی
C_918840,2021-02-13,نمونه محصول,بازدید فنی
C_918840,2021-03-03,پیگیری سفارش,بازدید فنی
C_923612,2021-07-16,برنامه خرید,جلسه قیمت
C_923612,2020-05-07,برنامه خرید,پیگیری تلفنی
C_923612,2020-11-28,پیگیری سفارش,بازدید فنی
C_923612,2020-07-08,وصول مطالبات,ارسال نمونه
C_923612,2021-08-29,نمونه محصول,بدون اقدام
C_923612,2020-06-25,خدمات فنی,جلسه قیمت
C_927798,2020-03-23,وصول مطالبات,ارسال نمونه
C_927798,2020-03-11,نمونه محصول,بدون اقدام
C_927798,2020-04-11,خدمات فنی,جلسه قیمت
C_927798,2020-02-27,وصول مطالبات,بازدید فنی
C_927798,2020-02-27,وصول مطالبات,بازدید فنی
C_927798,2020-03-29,خدمات فنی,بازدید فنی
C_930613,2021-08-23,خدمات فنی,بدون اقدام
C_930613,2021-09-23,خدمات فنی,بازدید فنی
C_930613,2021-08-24,پیگیری سفارش,بازدید فنی
C_930613,2021-09-10,برنامه خرید,بازدید فنی
C_930613,2021-08-20,پیگیری سفارش,بازدید فنی
C_930788,2020-11-30,نمونه محصول,جلسه قیمت
C_930788,2020-10-02,قیمت و تخفیف,بازدید فنی
C_930788,2020-07-14,پیگیری سفارش,پیگیری تلفنی
C_930788,2020-10-15,کیفیت محصول,جلسه قیمت
C_930788,2020-07-27,وصول مطالبات,جلسه قیمت
C_930788,2020-10-28,پیگیری سفارش,بدون اقدام
C_931525,2021-05-02,کیفیت محصول,جلسه قیمت
C_931525,2021-06-15,وصول مطالبات,جلسه قیمت
C_931525,2021-05-15,پیگیری سفارش,بدون اقدام
C_931525,2021-05-30,قیمت و تخفیف,پیگیری تلفنی
C_931525,2021-04-29,خدمات فنی,پیگیری تلفنی
C_932058,2020-04-19,قیمت و تخفیف,پیگیری تلفنی
C_932058,2020-03-06,قیمت و تخفیف,پیگیری تلفنی
C_932058,2020-03-06,قیمت و تخفیف,پیگیری تلفنی
C_932058,2020-05-02,قیمت و تخفیف,پیگیری تلفنی
C_932058,2020-03-19,کیفیت محصول,پیگیری تلفنی
C_932058,2020-03-24,قیمت و تخفیف,ارسال نمونه
C_932097,2021-02-26,نمونه محصول,جلسه قیمت
C_932097,2021-02-08,کیفیت محصول,پیگیری تلفنی
C_932097,2021-03-11,برنامه خرید,پیگیری تلفنی
C_932097,2021-01-29,برنامه خرید,پیگیری تلفنی
C_932097,2021-03-01,برنامه خرید,پیگیری تلفنی
C_932446,2021-09-21,وصول مطالبات,پیگیری تلفنی
C_932446,2020-02-01,قیمت و تخفیف,ارسال نمونه
C_932446,2020-02-12,پیگیری سفارش,بدون اقدام
C_932446,2021-07-11,قیمت و تخفیف,بازدید فنی
C_932446,2020-01-07,نمونه محصول,پیگیری تلفنی
C_932446,2020-02-27,قیمت و تخفیف,بازدید فنی
C_933611,2021-07-28,قیمت و تخفیف,بازدید فنی
C_933611,2021-09-10,نمونه محصول,پیگیری تلفنی
C_933611,2021-03-21,قیمت و تخفیف,بازدید فنی
C_933611,2021-02-18,قیمت و تخفیف,بازدید فنی
C_933611,2021-03-15,برنامه خرید,ارسال نمونه
C_936530,2021-07-23,نمونه محصول,ارسال نمونه
C_936530,2021-08-10,وصول مطالبات,بدون اقدام
C_936530,2021-09-23,خدمات فنی,جلسه قیمت
C_936530,2021-07-28,کیفیت محصول,پیگیری تلفنی
C_936530,2021-09-10,وصول مطالبات,بدون اقدام
C_937594,2022-07-05,برنامه خرید,ارسال نمونه
C_937594,2021-05-01,کیفیت محصول,جلسه قیمت
C_937594,2022-04-09,پیگیری سفارش,جلسه قیمت
C_937594,2022-02-07,برنامه خرید,بدون اقدام
C_937594,2021-04-10,کیفیت محصول,جلسه قیمت
C_937594,2021-11-30,وصول مطالبات,بدون اقدام
C_937594,2021-11-30,وصول مطالبات,بدون اقدام
C_937594,2021-06-18,پیگیری سفارش,بازدید فنی
C_937594,2020-05-04,پیگیری سفارش,پیگیری تلفنی
C_937594,2021-12-02,نمونه محصول,پیگیری تلفنی
C_937594,2020-06-02,نمونه محصول,ارسال نمونه
C_937594,2022-07-06,کیفیت محصول,پیگیری تلفنی
C_937594,2021-12-27,وصول مطالبات,بازدید فنی
C_937594,2022-01-10,قیمت و تخفیف,پیگیری تلفنی
C_937594,2020-12-17,وصول مطالبات,پیگیری تلفنی
C_937594,2021-05-07,خدمات فنی,پیگیری تلفنی
C_938531,2020-06-30,برنامه خرید,پیگیری تلفنی
C_938531,2021-10-21,نمونه محصول,پیگیری تلفنی
C_938531,2020-07-13,کیفیت محصول,پیگیری تلفنی
C_938531,2021-08-20,وصول مطالبات,بازدید فنی
C_938531,2020-07-26,برنامه خرید,ارسال نمونه
C_938531,2021-09-02,قیمت و تخفیف,پیگیری تلفنی
C_938531,2020-08-08,وصول مطالبات,ارسال نمونه
C_939274,2020-10-07,وصول مطالبات,بازدید فنی
C_939274,2020-09-06,قیمت و تخفیف,پیگیری تلفنی
C_939274,2020-10-21,وصول مطالبات,پیگیری تلفنی
C_939274,2020-10-21,وصول مطالبات,پیگیری تلفنی
C_939274,2020-09-07,خدمات فنی,پیگیری تلفنی
C_939274,2020-10-08,برنامه خرید,بازدید فنی
C_939370,2022-02-13,وصول مطالبات,ارسال نمونه
C_939370,2020-06-24,نمونه محصول,ارسال نمونه
C_939370,2020-11-21,کیفیت محصول,بازدید فنی
C_939370,2021-11-09,قیمت و تخفیف,جلسه قیمت
C_939370,2020-11-08,پیگیری سفارش,ارسال نمونه
C_939370,2020-08-31,پیگیری سفارش,جلسه قیمت
C_939370,2021-12-09,برنامه خرید,پیگیری تلفنی
C_939370,2022-05-19,نمونه محصول,پیگیری تلفنی
C_939370,2020-12-26,کیفیت محصول,بازدید فنی
C_939370,2021-02-19,برنامه خرید,جلسه قیمت
C_939370,2020-11-08,قیمت و تخفیف,بدون اقدام
C_939370,2021-02-02,وصول مطالبات,پیگیری تلفنی
C_940986,2020-12-12,برنامه خرید,پیگیری تلفنی
C_940986,2020-11-18,نمونه محصول,پیگیری تلفنی
C_940986,2020-08-23,کیفیت محصول,بازدید فنی
C_940986,2020-10-13,برنامه خرید,جلسه قیمت
C_940986,2021-01-07,قیمت و تخفیف,بدون اقدام
C_941574,2022-02-22,نمونه محصول,بدون اقدام
C_941574,2021-08-13,قیمت و تخفیف,جلسه قیمت
C_941574,2020-06-15,پیگیری سفارش,بدون اقدام
C_941574,2021-09-02,قیمت و تخفیف,بدون اقدام
C_941574,2021-09-02,قیمت و تخفیف,بدون اقدام
C_941574,2022-03-22,کیفیت محصول,پیگیری تلفنی
C_941574,2022-03-22,کیفیت محصول,پیگیری تلفنی
C_941574,2022-03-27,وصول مطالبات,ارسال نمونه
C_941574,2022-03-28,نمونه محصول,پیگیری تلفنی
C_941574,2020-10-24,وصول مطالبات,جلسه قیمت
C_942497,2022-07-01,کیفیت محصول,پیگیری تلفنی
C_942497,2022-05-18,وصول مطالبات,ارسال نمونه
C_942497,2022-05-05,نمونه محصول,پیگیری تلفنی
C_942497,2022-06-18,وصول مطالبات,جلسه قیمت
C_942497,2022-05-18,برنامه خرید,جلسه قیمت
C_943171,2021-06-25,نمونه محصول,پیگیری تلفنی
C_943171,2021-10-07,خدمات فنی,جلسه قیمت
C_943171,2021-10-25,خدمات فنی,پیگیری تلفنی
C_943171,2021-10-20,کیفیت محصول,پیگیری تلفنی
C_943171,2021-03-21,وصول مطالبات,بدون اقدام
C_943171,2021-07-03,کیفیت محصول,بدون اقدام
C_943415,2021-06-21,کیفیت محصول,پیگیری تلفنی
C_943415,2021-05-05,وصول مطالبات,بدون اقدام
C_943415,2021-06-05,کیفیت محصول,بدون اقدام
C_943415,2021-04-22,کیفیت محصول,پیگیری تلفنی
C_943415,2021-05-23,وصول مطالبات,ارسال نمونه
C_943921,2020-12-16,نمونه محصول,پیگیری تلفنی
C_943921,2021-03-22,کیفیت محصول,بازدید فنی
C_943921,2021-12-23,کیفیت محصول,بدون اقدام
C_943921,2021-10-05,برنامه خرید,جلسه قیمت
C_943921,2020-11-13,وصول مطالبات,بدون اقدام
C_943921,2021-07-21,خدمات فنی,جلسه قیمت
C_943921,2021-07-21,خدمات فنی,جلسه قیمت
C_943921,2020-03-23,قیمت و تخفیف,پیگیری تلفنی
C_943921,2021-06-04,برنامه خرید,پیگیری تلفنی
C_944253,2020-12-08,وصول مطالبات,بدون اقدام
C_944253,2020-12-08,وصول مطالبات,بدون اقدام
C_944253,2020-11-26,خدمات فنی,جلسه قیمت
C_944253,2020-03-11,قیمت و تخفیف,پیگیری تلفنی
C_944253,2021-01-08,برنامه خرید,پیگیری تلفنی
C_944253,2020-02-27,پیگیری سفارش,بازدید فنی
C_945055,2021-10-02,وصول مطالبات,جلسه قیمت
C_945055,2021-03-03,خدمات فنی,جلسه قیمت
C_945055,2021-01-31,پیگیری سفارش,بدون اقدام
C_945055,2021-05-21,خدمات فنی,بازدید فنی
C_945055,2021-07-26,قیمت و تخفیف,ارسال نمونه
C_948070,2020-01-16,پیگیری سفارش,بازدید فنی
C_948070,2020-08-30,کیفیت محصول,بدون اقدام
C_948070,2020-11-11,کیفیت محصول,جلسه قیمت
C_948070,2020-12-26,برنامه خرید,بدون اقدام
C_948070,2021-03-23,نمونه محصول,بازدید فنی
C_948070,2022-02-18,برنامه خرید,پیگیری تلفنی
C_948373,2022-01-24,برنامه خرید,بدون اقدام
C_948373,2021-12-11,نمونه محصول,بازدید فنی
C_948373,2021-12-20,برنامه خرید,پیگیری تلفنی
C_948373,2022-01-20,کیفیت محصول,پیگیری تلفنی
C_948373,2022-01-20,کیفیت محصول,پیگیری تلفنی
C_948373,2022-02-01,برنامه خرید,بدون اقدام
C_949047,2021-07-30,خدمات فنی,بازدید فنی
C_949047,2021-08-30,برنامه خرید,پیگیری تلفنی
C_949047,2021-07-17,پیگیری سفارش,بازدید فنی
C_949047,2021-08-17,نمونه محصول,جلسه قیمت
C_949047,2021-08-17,نمونه محصول,جلسه قیمت
C_949047,2021-07-04,وصول مطالبات,ارسال نمونه
C_950113,2021-06-23,پیگیری سفارش,جلسه قیمت
C_950113,2021-07-19,کیفیت محصول,بدون اقدام
C_950113,2021-09-29,وصول مطالبات,جلسه قیمت
C_950113,2021-08-29,برنامه خرید,بدون اقدام
C_950113,2021-10-12,قیمت و تخفیف,بازدید فنی
C_950113,2021-09-11,پیگیری سفارش,پیگیری تلفنی
C_951507,2021-03-05,برنامه خرید,بدون اقدام
C_951507,2020-07-19,قیمت و تخفیف,بازدید فنی
C_951507,2021-12-30,پیگیری سفارش,پیگیری تلفنی
C_951507,2022-01-01,وصول مطالبات,جلسه قیمت
C_951507,2021-01-08,وصول مطالبات,پیگیری تلفنی
C_951507,2021-08-03,پیگیری سفارش,بازدید فنی
C_951507,2020-06-07,وصول مطالبات,ارسال نمونه
C_951507,2020-09-09,وصول مطالبات,ارسال نمونه
C_951507,2021-10-23,برنامه خرید,بدون اقدام
C_951507,2021-10-23,برنامه خرید,بدون اقدام
C_951507,2022-01-11,برنامه خرید,بدون اقدام
C_951507,2020-11-01,قیمت و تخفیف,بدون اقدام
C_951507,2022-04-01,خدمات فنی,پیگیری تلفنی
