invoice_no,invoice_date,customer_id
T_829494,2022-05-09,C_937594
T_829496,2020-07-06,C_101842
T_829577,2022-02-07,C_479796
T_829598,2022-05-02,C_299317
T_830109,2020-08-03,C_842281
T_830136,2020-03-30,C_479796
T_830157,2021-11-15,C_329432
T_830161,2021-07-12,C_051535
T_830334,2021-10-04,C_806376
T_830478,2021-08-09,C_806376
T_830489,2020-12-28,C_806376
T_830553,2020-01-13,C_589300
T_830665,2020-11-02,C_593639
T_830825,2020-05-04,C_172705
T_830948,2020-11-02,C_862106
T_830962,2021-08-23,C_705572
T_830978,2020-08-17,C_943921
T_831251,2021-02-01,C_862106
T_831323,2020-09-21,C_083552
T_831757,2020-05-18,C_866894
T_831824,2021-06-14,C_806376
T_831836,2021-02-01,C_421536
T_831887,2020-03-09,C_691869
T_831920,2020-11-09,C_806376
T_831984,2021-05-31,C_598080
T_831993,2021-09-27,C_535756
T_832030,2020-06-01,C_117580
T_832095,2021-07-19,C_299317
T_832102,2021-06-14,C_769491
T_832111,2021-05-24,C_051535
T_832119,2020-06-08,C_117580
T_832147,2020-01-27,C_598080
T_832186,2020-05-25,C_839280
T_832250,2021-09-27,C_411261
T_832405,2020-03-16,C_144468
T_832480,2021-06-28,C_589205
T_832736,2021-07-26,C_172705
T_832768,2022-03-07,C_170045
T_832786,2020-10-19,C_172705
T_832794,2021-04-12,C_769027
T_832881,2020-09-28,C_728285
T_832963,2020-08-24,C_244106
T_833066,2021-07-26,C_806376
T_833073,2021-09-13,C_705572
T_833106,2020-04-20,C_590257
T_833136,2022-01-10,C_749821
T_833160,2020-10-19,C_431655
T_833169,2022-03-07,C_113139
T_833227,2020-03-23,C_683666
T_833356,2020-08-10,C_698497
T_833493,2020-10-12,C_222193
T_833608,2021-07-26,C_848211
T_833754,2021-06-28,C_593639
T_833867,2020-04-13,C_185126
T_833874,2022-02-28,C_661757
T_833950,2020-02-03,C_980626
T_834009,2020-04-13,C_117580
T_834017,2020-07-13,C_426816
T_834038,2021-08-09,C_419410
T_834085,2021-10-18,C_603968
T_834173,2020-08-31,C_589300
T_834175,2020-11-23,C_051706
T_834183,2020-03-09,C_739258
T_834504,2021-08-09,C_316786
T_834539,2021-06-21,C_884864
T_834543,2020-11-09,C_853926
T_834651,2021-11-08,C_687729
T_834733,2021-05-10,C_806376
T_834765,2021-02-15,C_209453
T_834882,2020-08-17,C_551361
T_834999,2020-07-20,C_117580
T_835357,2021-10-18,C_535756
T_835379,2020-06-15,C_240236
T_835528,2020-11-16,C_600979
T_835543,2020-08-31,C_645011
T_835784,2021-04-19,C_951507
T_835855,2022-03-28,C_245948
T_835888,2020-08-17,C_866894
T_835899,2021-03-01,C_939370
T_835988,2021-03-22,C_468898
T_836182,2020-07-20,C_117580
T_836395,2021-06-21,C_224505
T_836421,2021-05-03,C_245948
T_836448,2020-06-15,C_514467
T_836473,2020-07-27,C_249788
T_836499,2022-05-09,C_762928
T_836635,2020-08-03,C_365277
T_836775,2020-12-14,C_426816
T_837012,2020-10-26,C_069492
T_837112,2020-09-28,C_101842
T_837208,2021-07-26,C_806376
T_837322,2022-03-14,C_245948
T_837691,2021-10-18,C_915518
T_837803,2020-10-05,C_245948
T_837830,2020-02-03,C_483750
T_837902,2020-05-11,C_274912
T_837925,2020-03-23,C_633661
T_837952,2021-06-14,C_698497
T_837957,2020-06-29,C_672706
T_838010,2021-10-25,C_051535
T_838073,2021-11-15,C_698497
T_838267,2022-03-14,C_070712
T_838282,2020-11-09,C_938531
T_838325,2020-12-14,C_806376
T_838368,2021-11-29,C_417601
T_838379,2020-02-24,C_172705
T_838411,2020-12-07,C_633661
T_838435,2021-11-22,C_661757
T_838460,2022-04-25,C_591411
T_838600,2021-08-23,C_806376
T_838691,2021-04-05,C_937594
T_838750,2021-05-31,C_512037
T_838756,2020-10-26,C_698497
T_838828,2021-04-12,C_820281
T_838849,2021-08-30,C_853926
T_838896,2021-11-08,C_459867
T_838989,2021-01-18,C_746892
T_839045,2021-01-25,C_746892
T_839110,2020-01-06,C_862106
T_839162,2021-08-02,C_258325
T_839185,2020-08-24,C_117580
T_839226,2022-04-18,C_299317
T_839467,2022-04-04,C_672256
T_839468,2020-10-19,C_473035
T_839528,2020-09-07,C_746892
T_839531,2021-06-28,C_240236
T_839616,2021-08-30,C_170045
T_839631,2021-07-19,C_050237
T_839879,2020-05-11,C_101842
T_839942,2021-03-08,C_469142
T_840004,2021-06-28,C_386162
T_840135,2022-02-21,C_472366
T_840337,2021-07-05,C_746892
T_840439,2020-09-28,C_698497
T_840451,2021-07-05,C_761479
T_840482,2021-07-26,C_698497
T_840486,2022-02-14,C_914687
T_840717,2021-06-28,C_411612
T_840736,2020-04-20,C_411261
T_840847,2020-11-23,C_051535
T_841086,2021-11-01,C_806376
T_841181,2020-10-19,C_806376
T_841206,2020-11-09,C_769491
T_841384,2020-10-26,C_245948
T_841502,2021-09-06,C_806376
T_841516,2021-09-06,C_528949
T_841574,2020-11-23,C_683666
T_841576,2020-06-08,C_276942
T_841592,2021-06-28,C_095017
T_841622,2021-02-08,C_826339
T_841632,2021-07-19,C_806376
T_841729,2020-04-13,C_245948
T_841731,2021-04-19,C_633514
T_841801,2020-10-26,C_806376
T_841811,2021-06-07,C_593639
T_841876,2020-11-30,C_050237
T_841996,2020-02-24,C_633661
T_842138,2021-03-29,C_672706
T_842246,2021-09-20,C_806376
T_842340,2021-03-15,C_603968
T_842353,2020-04-06,C_479796
T_842355,2020-08-17,C_242632
T_842659,2021-10-18,C_476658
T_842669,2021-03-22,C_831485
T_842730,2022-01-24,C_948373
T_842770,2020-08-24,C_739474
T_842785,2020-09-28,C_866894
T_842873,2020-03-23,C_714619
T_842927,2021-05-24,C_171277
T_842935,2021-02-22,C_329432
T_843052,2020-08-24,C_672256
T_843133,2021-07-12,C_806376
T_843140,2020-12-28,C_731802
T_843183,2021-01-11,C_739947
T_843218,2020-04-06,C_606701
T_843254,2021-08-09,C_050237
T_843341,2020-12-28,C_900728
T_843366,2020-11-23,C_969414
T_843373,2020-01-27,C_385862
T_843385,2021-11-08,C_118223
T_843654,2020-09-07,C_465481
T_843698,2020-08-03,C_117580
T_843757,2021-09-20,C_951507
T_843785,2021-09-13,C_419410
T_843803,2020-03-23,C_603968
T_843821,2020-10-26,C_705680
T_843896,2021-01-11,C_479796
T_843989,2021-11-15,C_022240
T_843992,2020-10-05,C_746892
T_844077,2020-03-09,C_465481
T_844215,2021-07-19,C_806376
T_844230,2022-02-07,C_618530
T_844312,2021-09-20,C_074947
T_844334,2022-02-07,C_633661
T_844370,2021-11-15,C_411261
T_844390,2021-10-25,C_703200
T_844561,2020-08-24,C_603877
T_844604,2021-08-02,C_739947
T_844761,2021-09-27,C_317124
T_844844,2020-10-19,C_603877
T_844848,2020-07-27,C_799217
T_844853,2020-11-30,C_401016
T_844956,2021-04-12,C_616910
T_845068,2020-06-08,C_126481
T_845085,2021-01-04,C_824449
T_845181,2021-05-10,C_739947
T_845240,2020-01-27,C_322315
T_845354,2021-01-18,C_551361
T_845360,2021-06-28,C_984759
T_845555,2022-01-17,C_101842
T_845691,2020-04-20,C_714619
T_845808,2021-08-02,C_806376
T_845867,2021-08-16,C_208015
T_845876,2021-07-19,C_746892
T_845997,2020-12-21,C_884977
T_846030,2020-05-25,C_117580
T_846033,2021-11-22,C_113139
T_846067,2021-07-12,C_806376
T_846084,2020-02-24,C_258325
T_846112,2021-01-25,C_317124
T_846122,2020-09-07,C_867370
T_846139,2021-12-20,C_769450
T_846175,2021-08-09,C_603968
T_846320,2020-07-13,C_746892
T_846457,2022-03-21,C_472366
T_846466,2020-11-16,C_862106
T_846516,2020-03-09,C_800815
T_846525,2021-05-17,C_746892
T_846553,2020-01-27,C_245948
T_846758,2022-03-07,C_915518
T_846771,2020-08-10,C_551361
T_846829,2021-10-04,C_899372
T_846936,2020-08-03,C_939370
T_846942,2021-10-25,C_746892
T_846982,2021-05-10,C_808695
T_847068,2021-05-10,C_769491
T_847152,2021-01-25,C_329432
T_847164,2020-08-03,C_633661
T_847206,2020-08-31,C_237751
T_847253,2021-10-25,C_633661
T_847439,2020-08-17,C_113139
T_847544,2021-07-19,C_535756
T_847620,2021-07-19,C_808695
T_847658,2020-06-15,C_117580
T_847667,2020-03-16,C_190305
T_847713,2021-07-12,C_939370
T_847815,2020-04-27,C_421536
T_847824,2022-02-28,C_472366
T_847841,2020-05-18,C_421536
T_847879,2021-05-10,C_245948
T_847951,2020-06-01,C_528949
T_848045,2021-08-09,C_479796
T_848146,2020-07-06,C_631025
T_848161,2020-11-16,C_219026
T_848171,2020-02-17,C_705572
T_848420,2021-12-06,C_937594
T_848534,2021-03-29,C_806376
T_848584,2021-05-03,C_746892
T_848588,2020-01-20,C_385862
T_848753,2021-03-01,C_705680
T_848853,2020-06-08,C_477520
T_848956,2021-05-24,C_806376
T_849042,2022-02-07,C_728285
T_849100,2020-11-16,C_357434
T_849129,2020-03-16,C_662193
T_849179,2021-11-01,C_334474
T_849227,2021-03-29,C_746892
T_849300,2020-11-23,C_937594
T_849320,2020-12-21,C_022240
T_849398,2021-04-05,C_410063
T_849426,2020-12-14,C_245948
T_849481,2021-07-26,C_806376
T_849523,2020-05-11,C_235399
T_849602,2021-05-10,C_468898
T_849605,2020-04-20,C_051706
T_849648,2021-07-05,C_937594
T_849704,2021-11-15,C_877858
T_849837,2021-08-16,C_923612
T_849841,2021-06-07,C_671162
T_849921,2020-11-09,C_245948
T_849984,2020-07-27,C_698497
T_850072,2020-11-16,C_479796
T_850099,2021-02-01,C_421536
T_850100,2020-06-08,C_937594
T_850310,2022-04-04,C_633661
T_850345,2022-04-25,C_150182
T_850348,2022-01-17,C_749821
T_850428,2020-06-29,C_750894
T_850432,2021-02-08,C_245948
T_850452,2021-05-17,C_342564
T_850455,2022-01-17,C_857626
T_850475,2020-02-03,C_479796
T_850486,2021-09-13,C_866894
T_850488,2020-11-02,C_479796
T_850494,2022-03-21,C_888956
T_850495,2020-06-22,C_051706
T_850502,2020-08-03,C_117580
T_850783,2021-08-09,C_938531
T_850805,2021-08-09,C_762928
T_850895,2021-06-21,C_838088
T_850905,2020-01-27,C_746892
T_851066,2020-11-02,C_401016
T_851160,2020-12-07,C_661757
T_851216,2020-12-14,C_937594
T_851304,2020-05-25,C_698497
T_851397,2021-05-03,C_740649
T_851481,2020-05-18,C_815893
T_851536,2020-10-19,C_258325
T_851722,2021-05-24,C_603968
T_851763,2020-08-31,C_117580
T_851849,2021-08-23,C_691869
T_852028,2020-08-24,C_117580
T_852072,2020-05-25,C_389645
T_852122,2021-08-09,C_527060
T_852138,2020-05-25,C_683666
T_852244,2021-02-22,C_633661
T_852591,2022-04-11,C_705572
T_852596,2021-01-25,C_862106
T_852611,2022-02-14,C_903161
T_852720,2022-04-18,C_180562
T_852907,2020-11-02,C_113139
T_852959,2020-10-12,C_806376
T_853173,2021-10-04,C_058218
T_853254,2021-11-22,C_731802
T_853273,2022-02-21,C_746892
T_853304,2021-01-04,C_980626
T_853482,2020-06-01,C_258325
T_853513,2020-02-17,C_245948
T_853591,2021-10-04,C_877858
T_853610,2021-06-21,C_547873
T_853666,2021-08-30,C_857626
T_853885,2021-07-19,C_240236
T_853888,2021-04-05,C_984759
T_853914,2020-06-22,C_878590
T_854003,2020-09-07,C_739947
T_854005,2021-02-15,C_282979
T_854023,2020-11-09,C_866894
T_854265,2020-04-06,C_661757
T_854304,2020-06-08,C_051706
T_854503,2022-02-28,C_848211
T_854522,2020-11-23,C_050237
T_854528,2021-11-08,C_884864
T_854587,2021-02-15,C_421536
T_854815,2020-01-20,C_808942
T_854837,2022-04-11,C_465481
T_854842,2021-02-22,C_421536
T_854868,2020-08-24,C_439356
T_854878,2020-08-10,C_717003
T_854933,2020-11-30,C_862106
T_854977,2021-04-26,C_058218
T_855053,2020-12-21,C_603968
T_855059,2020-07-20,C_117580
T_855064,2021-06-07,C_806376
T_855065,2021-03-01,C_806376
T_855069,2020-09-21,C_303006
T_855099,2020-01-27,C_172705
T_855167,2020-11-09,C_603968
T_855170,2020-03-16,C_123245
T_855209,2021-09-20,C_806376
T_855298,2020-11-09,C_310107
T_855338,2020-05-11,C_247907
T_855402,2020-03-02,C_258325
T_855501,2021-07-26,C_603968
T_855569,2020-08-17,C_117580
T_855610,2022-03-21,C_118223
T_855654,2021-08-30,C_806376
T_855738,2021-05-17,C_633661
T_855773,2020-08-17,C_299317
T_855905,2022-04-11,C_063926
T_855920,2020-10-05,C_058218
T_855933,2020-06-08,C_117580
T_856155,2020-08-31,C_698497
T_856170,2021-08-09,C_150182
T_856190,2021-03-29,C_739474
T_856234,2020-09-14,C_287115
T_856273,2020-02-03,C_698497
T_856350,2020-08-31,C_117580
T_856448,2021-02-01,C_376594
T_856473,2021-08-02,C_292582
T_856488,2021-02-15,C_050237
T_856535,2021-07-26,C_514467
T_856541,2021-05-03,C_867370
T_856551,2021-07-19,C_265163
T_856622,2021-07-19,C_806376
T_856648,2020-12-07,C_316786
T_856673,2020-07-20,C_411261
T_856685,2022-02-28,C_808942
T_856695,2021-10-18,C_683666
T_856742,2020-02-03,C_698497
T_856776,2021-06-21,C_769027
T_856816,2020-02-24,C_951507
T_856934,2021-03-08,C_473035
T_856973,2021-02-01,C_728285
T_857070,2020-06-08,C_683666
T_857192,2021-08-23,C_411612
T_857304,2020-01-27,C_800815
T_857322,2020-12-07,C_113139
T_857360,2021-03-01,C_014775
T_857368,2021-10-18,C_862106
T_857456,2020-06-15,C_412635
T_857489,2021-02-01,C_469142
T_857494,2020-10-19,C_812674
T_857559,2021-06-28,C_113139
T_857562,2021-11-01,C_806376
T_857574,2021-10-11,C_633661
T_857579,2021-08-23,C_806376
T_857664,2021-01-04,C_812674
T_857676,2020-06-29,C_537870
T_857790,2021-04-26,C_051535
T_857846,2021-11-08,C_799217
T_857909,2020-06-15,C_603968
T_857942,2022-05-16,C_937594
T_857954,2021-11-15,C_304462
T_857961,2020-07-13,C_117580
T_858116,2022-01-31,C_677190
T_858123,2020-05-11,C_387172
T_858147,2020-04-20,C_839280
T_858173,2021-08-09,C_227683
T_858197,2020-09-21,C_336021
T_858210,2020-09-28,C_739474
T_858224,2021-04-19,C_649318
T_858225,2021-05-03,C_170045
T_858227,2021-08-09,C_316786
T_858338,2022-01-24,C_535756
T_858368,2021-11-01,C_683666
T_858403,2020-11-16,C_806376
T_858404,2021-08-02,C_535756
T_858435,2020-01-27,C_144468
T_858440,2021-09-20,C_877858
T_858537,2021-10-11,C_058218
T_858623,2021-03-29,C_662193
T_858657,2020-11-23,C_050237
T_858782,2021-12-06,C_415428
T_858786,2021-03-29,C_951507
T_859085,2021-02-22,C_245948
T_859253,2021-05-17,C_258325
T_859255,2021-09-06,C_147153
T_859324,2021-06-14,C_672256
T_859338,2020-08-10,C_664019
T_859484,2020-09-14,C_058218
T_859542,2020-01-13,C_590257
T_859600,2020-05-04,C_479796
T_859766,2022-03-14,C_170045
T_859779,2021-02-22,C_150182
T_859839,2021-07-12,C_806376
T_859867,2020-02-03,C_477520
T_860032,2020-03-02,C_172705
T_860057,2022-04-18,C_857626
T_860070,2021-06-28,C_866894
T_860202,2020-10-12,C_698497
T_860215,2021-09-06,C_527060
T_860297,2020-08-03,C_113139
T_860302,2020-02-24,C_714619
T_860389,2021-06-21,C_258325
T_860420,2021-10-11,C_431599
T_860482,2021-04-26,C_949047
T_860559,2020-11-23,C_594561
T_860589,2021-11-01,C_691869
T_860627,2020-05-04,C_848211
T_860737,2021-01-04,C_317124
T_860739,2021-01-11,C_268031
T_860814,2020-12-14,C_877858
T_860817,2020-12-14,C_512037
T_860820,2020-11-02,C_593639
T_860883,2021-03-08,C_421536
T_860893,2020-08-24,C_672256
T_861099,2020-02-24,C_512037
T_861196,2021-05-24,C_705572
T_861208,2020-08-17,C_314119
T_861342,2020-05-18,C_113139
T_861370,2020-12-28,C_421536
T_861529,2020-05-18,C_117580
T_861534,2021-03-15,C_853926
T_861571,2021-10-11,C_069492
T_861688,2020-11-09,C_502843
T_861717,2021-05-17,C_603877
T_861807,2020-10-26,C_841232
T_861818,2021-12-06,C_472366
T_861831,2021-05-31,C_705572
T_861952,2020-10-26,C_164510
T_861954,2022-03-14,C_473035
T_862062,2020-11-16,C_622797
T_862126,2021-01-25,C_672256
T_862356,2021-07-26,C_951507
T_862467,2021-09-27,C_878590
T_862507,2020-02-24,C_195665
T_862538,2020-08-24,C_117580
T_862581,2020-03-30,C_938531
T_862600,2021-02-01,C_951507
T_862602,2020-08-24,C_095017
T_862657,2020-08-17,C_866894
T_862749,2022-05-09,C_827200
T_862779,2021-07-12,C_941574
T_862790,2021-08-02,C_691869
T_862973,2022-03-14,C_472366
T_863018,2020-06-22,C_939370
T_863115,2021-03-29,C_762928
T_863144,2021-03-01,C_862106
T_863331,2022-04-04,C_473035
T_863505,2020-08-24,C_739258
T_863736,2020-04-06,C_391166
T_863825,2020-11-16,C_746892
T_864027,2020-05-25,C_792125
T_864112,2020-06-01,C_117580
T_864137,2021-06-21,C_806376
T_864155,2020-01-06,C_980626
T_864199,2020-07-20,C_249009
T_864367,2020-12-21,C_113139
T_864397,2020-07-20,C_746892
T_864588,2021-08-23,C_957389
T_864642,2020-03-09,C_983306
T_864690,2021-07-12,C_382534
T_864758,2021-11-08,C_548964
T_864816,2021-09-20,C_216051
T_864834,2021-08-23,C_528949
T_864895,2021-03-01,C_021985
T_864958,2020-10-12,C_245948
T_865163,2020-06-22,C_877858
T_865246,2020-11-09,C_479796
T_865252,2021-02-01,C_664019
T_865262,2021-04-12,C_633661
T_865350,2020-03-23,C_528949
T_865430,2020-08-24,C_888956
T_865544,2020-05-25,C_888956
T_865714,2021-06-14,C_240236
T_865765,2020-11-02,C_672256
T_865770,2020-04-13,C_117580
T_865780,2021-09-13,C_951507
T_865815,2020-12-21,C_147153
T_865867,2020-08-03,C_185126
T_865934,2022-02-28,C_769491
T_865952,2021-11-15,C_573297
T_865982,2020-06-01,C_421536
T_866090,2020-12-07,C_762928
T_866104,2021-05-24,C_692721
T_866222,2020-11-09,C_725793
T_866252,2020-11-09,C_282539
T_866307,2020-03-09,C_421536
T_866312,2021-09-20,C_150182
T_866343,2020-12-07,C_763947
T_866402,2021-02-22,C_633661
T_866406,2021-09-06,C_838088
T_866476,2020-06-15,C_117580
T_866497,2020-02-24,C_704122
T_866542,2021-09-27,C_980626
T_866573,2022-03-28,C_050237
T_866914,2021-05-10,C_769450
T_866951,2022-02-21,C_227779
T_866989,2020-09-07,C_310107
T_867041,2022-05-30,C_419410
T_867050,2021-06-14,C_739947
T_867173,2020-06-15,C_746892
T_867273,2021-09-27,C_746892
T_867292,2021-08-02,C_113139
T_867312,2021-11-01,C_185126
T_867435,2020-09-07,C_937594
T_867559,2021-08-09,C_937594
T_867672,2020-07-13,C_705680
T_868067,2021-01-18,C_871835
T_868090,2020-06-29,C_853926
T_868161,2021-02-22,C_633661
T_868213,2020-08-03,C_150182
T_868230,2021-02-22,C_297913
T_868237,2021-09-27,C_683666
T_868293,2020-05-25,C_467314
T_868355,2020-03-23,C_412635
T_868417,2020-10-26,C_806376
T_868427,2021-02-22,C_937594
T_868813,2021-06-14,C_769491
T_868857,2020-07-13,C_871835
T_868930,2021-03-08,C_066978
T_868955,2021-11-08,C_472366
T_869002,2020-09-07,C_050237
T_869081,2021-12-20,C_371497
T_869209,2020-11-02,C_698497
T_869234,2020-06-22,C_412635
T_869279,2021-07-19,C_412635
T_869359,2020-08-10,C_086403
T_869396,2020-02-17,C_190305
T_869452,2022-04-11,C_862106
T_869533,2020-07-20,C_739258
T_869589,2021-10-04,C_857626
T_869628,2020-10-26,C_943921
T_869777,2020-10-26,C_762928
T_869802,2021-01-25,C_050237
T_869920,2021-02-01,C_101842
T_869926,2020-02-24,C_479796
T_870028,2020-11-02,C_401016
T_870065,2020-03-16,C_512037
T_870114,2020-07-13,C_948070
T_870288,2022-01-24,C_058218
T_870326,2021-04-26,C_514318
T_870450,2020-09-07,C_690888
T_870513,2020-06-22,C_421536
T_870596,2020-07-27,C_519849
T_870646,2020-10-12,C_401016
T_870711,2021-07-12,C_806376
T_870760,2021-07-12,C_884864
T_870838,2020-10-26,C_877858
T_870880,2020-10-26,C_147153
T_871151,2020-09-28,C_412635
T_871166,2021-06-28,C_683666
T_871185,2021-02-08,C_858384
T_871309,2020-02-10,C_915518
T_871348,2020-05-18,C_172705
T_871360,2020-08-17,C_603968
T_871383,2022-03-07,C_472861
T_871416,2022-05-09,C_808942
T_871418,2021-09-27,C_352205
T_871461,2021-07-12,C_806376
T_871490,2021-10-25,C_101842
T_871610,2020-11-30,C_412635
T_871787,2021-10-25,C_941574
T_871873,2021-12-27,C_866894
T_871978,2020-03-16,C_938531
T_872105,2020-11-23,C_739947
T_872119,2021-07-19,C_401016
T_872280,2020-05-25,C_633661
T_872487,2021-06-28,C_951507
T_872616,2020-03-23,C_705572
T_872690,2021-10-04,C_010649
T_872709,2020-11-16,C_531512
T_872725,2020-11-23,C_155990
T_872770,2021-04-12,C_593639
T_872775,2020-06-29,C_746892
T_872817,2021-09-06,C_806376
T_872976,2020-02-10,C_649318
T_873171,2020-08-17,C_746892
T_873228,2021-01-11,C_063926
T_873232,2020-07-06,C_598080
T_873264,2020-06-01,C_871835
T_873337,2021-08-30,C_888956
T_873383,2020-11-23,C_144468
T_873490,2021-08-09,C_600979
T_873544,2022-02-07,C_877858
T_873617,2020-03-30,C_420287
T_873759,2020-06-15,C_411261
T_873827,2020-08-03,C_593639
T_873858,2021-11-15,C_113139
T_874124,2021-04-26,C_884864
T_874171,2020-11-09,C_806376
T_874175,2022-06-06,C_937594
T_874443,2021-01-04,C_328236
T_874456,2021-09-20,C_101842
T_874507,2020-06-08,C_831485
T_874546,2021-10-04,C_862106
T_874565,2020-11-23,C_806376
T_874574,2020-11-30,C_769491
T_874658,2020-09-21,C_069492
T_874673,2021-11-08,C_227779
T_874689,2020-05-25,C_063926
T_874702,2020-03-02,C_086403
T_874729,2020-07-06,C_698497
T_874922,2020-09-21,C_664019
T_874930,2021-11-08,C_848211
T_875040,2020-01-27,C_646025
T_875082,2020-08-10,C_185126
T_875228,2020-04-06,C_888956
T_875264,2020-07-27,C_117580
T_875301,2021-05-03,C_717003
T_875666,2020-05-25,C_633661
T_875701,2022-04-11,C_365405
T_875896,2020-01-20,C_969707
T_875911,2021-01-04,C_672256
T_875935,2021-11-22,C_050237
T_875954,2021-12-06,C_915518
T_876055,2020-07-13,C_683666
T_876059,2020-06-29,C_739947
T_876120,2021-10-11,C_299317
T_876136,2021-08-09,C_938531
T_876137,2020-11-30,C_981891
T_876140,2021-01-25,C_180745
T_876201,2020-08-03,C_117580
T_876317,2020-08-17,C_117580
T_876323,2020-06-01,C_714619
T_876331,2020-08-03,C_603968
T_876715,2020-10-05,C_282979
T_876865,2022-03-21,C_101842
T_876916,2021-07-05,C_806376
T_876937,2022-04-11,C_051706
T_876944,2022-03-14,C_317124
T_876989,2022-04-18,C_245948
T_877054,2020-05-25,C_051535
T_877092,2022-01-03,C_746892
T_877153,2020-07-27,C_519849
T_877270,2020-07-20,C_172705
T_877351,2022-05-23,C_633661
T_877458,2021-11-15,C_431655
T_877510,2021-01-18,C_180745
T_877707,2020-12-14,C_937594
T_877757,2020-10-19,C_662193
T_877991,2020-09-14,C_150182
T_878060,2021-10-25,C_937594
T_878079,2020-02-10,C_245948
T_878140,2020-11-16,C_222193
T_878196,2021-10-25,C_951507
T_878313,2021-11-22,C_951507
T_878566,2020-06-01,C_853926
T_878580,2022-03-28,C_593639
T_878723,2021-07-12,C_172705
T_878746,2022-01-31,C_915518
T_878758,2021-07-26,C_806376
T_878783,2022-02-14,C_888956
T_878804,2022-05-09,C_074947
T_878817,2020-01-20,C_479796
T_878830,2021-03-08,C_698497
T_878838,2020-02-03,C_800815
T_878882,2021-10-18,C_299317
T_878943,2020-05-04,C_117580
T_879150,2020-02-24,C_633661
T_879160,2022-03-21,C_150182
T_879179,2020-06-01,C_113139
T_879279,2021-10-11,C_806376
T_879362,2020-06-29,C_691869
T_879388,2020-02-24,C_698497
T_879470,2021-06-14,C_806376
T_879501,2022-03-07,C_022240
T_879663,2021-12-06,C_951507
T_879686,2021-07-19,C_762928
T_879896,2021-10-18,C_884864
T_879956,2022-04-18,C_297913
T_880059,2020-08-17,C_426816
T_880087,2021-03-22,C_899372
T_880187,2022-03-07,C_419410
T_880193,2021-08-23,C_565612
T_880407,2021-02-01,C_317124
T_880454,2020-06-29,C_799217
T_880519,2022-04-11,C_705572
T_880884,2020-09-28,C_473035
T_881043,2020-05-25,C_565612
