customer_id,offer_date,discount_pct,result,offer_type,offer_reason,validity_days
C_299317,2021-09-21,8.2,درحال مذاکره,حجمی,افزایش سهم از سبد,25
C_551361,2021-02-16,1.3,رد,مدت,حفظ مشتری کلیدی,17
C_749821,2022-01-23,1.8,منقضی,قیمتی,افزایش سهم از سبد,9
C_705572,2022-02-06,2.3,قبول,مدت,معرفی محصول جدید,27
C_117580,2020-09-19,6.2,منقضی,مدت,افزایش حجم سفارش,5
C_515250,2021-09-04,6.7,قبول,قیمتی,تسویه سریع,23
C_749821,2021-11-17,6.3,قبول,مدت,افزایش سهم از سبد,11
C_117580,2020-08-07,5.8,منقضی,حجمی,معرفی محصول جدید,19
C_603968,2020-12-21,7.3,درحال مذاکره,قیمتی,تسویه سریع,21
C_593639,2020-03-23,6.8,درحال مذاکره,حجمی,حفظ مشتری کلیدی,29
C_633661,2021-06-26,8.3,رد,حجمی,آزمون محصول,5
C_117580,2020-07-18,7.8,قبول,مدت,افزایش حجم سفارش,13
C_058218,2021-09-09,1.8,قبول,حجمی,تسویه سریع,15
C_219026,2020-09-24,1.3,منقضی,حجمی,افزایش حجم سفارش,23
C_382534,2020-12-17,2.2,رد,قیمتی,معرفی محصول جدید,22
C_519849,2020-10-10,1.7,درحال مذاکره,مدت,رقابت قیمتی,30
C_074947,2020-12-28,2.3,منقضی,مدت,حفظ مشتری کلیدی,28
C_502843,2020-08-08,2.8,قبول,قیمتی,معرفی محصول جدید,20
C_705572,2020-06-24,1.3,قبول,حجمی,تسویه سریع,18
C_465481,2020-09-07,1.8,رد,حجمی,افزایش سهم از سبد,10
C_769491,2021-04-09,7.7,رد,مدت,افزایش سهم از سبد,8
C_839280,2021-12-01,8.2,درحال مذاکره,مدت,حفظ مشتری کلیدی,26
C_937594,2022-05-15,6.7,منقضی,مدت,معرفی محصول جدید,24
C_117580,2020-08-14,7.2,قبول,قیمتی,حفظ مشتری کلیدی,16
C_672706,2021-11-07,6.3,رد,قیمتی,حفظ مشتری کلیدی,16
C_806376,2020-11-13,6.8,منقضی,مدت,افزایش سهم از سبد,8
C_997228,2020-10-17,5.8,منقضی,مدت,تسویه سریع,19
C_980626,2020-09-12,5.3,رد,حجمی,معرفی محصول جدید,27
C_683666,2020-08-03,4.8,قبول,حجمی,رقابت قیمتی,9
C_401016,2021-01-04,4.2,درحال مذاکره,حجمی,آزمون محصول,17
C_274912,2020-05-24,7.8,قبول,حجمی,آزمون محصول,14
C_683666,2021-07-27,7.3,درحال مذاکره,حجمی,معرفی محصول جدید,22
C_258325,2020-06-09,6.8,درحال مذاکره,حجمی,تسویه سریع,29
C_126481,2020-04-30,6.3,قبول,حجمی,رقابت قیمتی,11
C_150182,2020-10-14,2.3,درحال مذاکره,مدت,معرفی محصول جدید,8
C_185126,2021-10-22,1.8,قبول,مدت,حفظ مشتری کلیدی,16
C_329432,2020-06-07,4.3,درحال مذاکره,حجمی,افزایش حجم سفارش,25
C_746892,2021-01-01,4.8,رد,مدت,حفظ مشتری کلیدی,17
C_624339,2020-08-28,5.3,منقضی,حجمی,رقابت قیمتی,9
C_317124,2021-10-20,5.8,قبول,مدت,رقابت قیمتی,27
C_806376,2021-07-21,6.3,رد,حجمی,افزایش سهم از سبد,19
C_728285,2021-12-06,6.8,درحال مذاکره,مدت,آزمون محصول,11
C_050237,2020-09-07,7.3,قبول,قیمتی,افزایش سهم از سبد,29
C_117580,2020-09-05,7.8,رد,حجمی,رقابت قیمتی,21
C_773326,2020-04-04,8.3,منقضی,قیمتی,آزمون محصول,13
C_491628,2022-06-02,1.3,قبول,مدت,تسویه سریع,5
C_317124,2021-06-04,3.9,درحال مذاکره,مدت,تسویه سریع,7
C_746892,2020-10-09,3.4,قبول,قیمتی,افزایش حجم سفارش,15
C_838088,2020-11-04,4.9,قبول,حجمی,تسویه سریع,17
C_690888,2020-08-26,4.4,منقضی,مدت,تسویه سریع,25
C_514318,2021-01-05,1.9,قبول,مدت,افزایش سهم از سبد,13
C_746892,2022-03-15,1.4,درحال مذاکره,قیمتی,تسویه سریع,21
C_683666,2021-06-20,2.9,منقضی,مدت,تسویه سریع,23
C_986633,2020-12-20,2.4,رد,حجمی,آزمون محصول,5
C_479796,2022-04-16,7.4,منقضی,حجمی,حفظ مشتری کلیدی,19
C_749821,2021-07-10,6.8,رد,حجمی,افزایش حجم سفارش,27
C_317124,2021-09-04,2.4,منقضی,مدت,معرفی محصول جدید,13
C_527060,2021-07-03,2.9,قبول,حجمی,تسویه سریع,5
C_472366,2022-05-23,1.4,قبول,حجمی,تسویه سریع,29
C_479796,2021-09-06,1.9,رد,مدت,افزایش سهم از سبد,21
C_683666,2021-08-24,4.4,قبول,حجمی,افزایش سهم از سبد,7
C_317124,2021-03-14,4.9,رد,حجمی,افزایش حجم سفارش,25
C_915518,2021-07-01,3.4,درحال مذاکره,حجمی,معرفی محصول جدید,23
C_862106,2021-07-20,3.9,درحال مذاکره,حجمی,آزمون محصول,15
C_746892,2020-03-08,5.9,درحال مذاکره,حجمی,حفظ مشتری کلیدی,25
C_806376,2020-11-01,6.4,رد,حجمی,معرفی محصول جدید,17
C_838088,2022-04-14,6.0,قبول,قیمتی,حفظ مشتری کلیدی,14
C_258325,2021-11-02,6.5,رد,حجمی,تسویه سریع,6
C_568392,2021-06-22,7.0,منقضی,مدت,آزمون محصول,24
C_317124,2021-08-01,7.5,قبول,مدت,معرفی محصول جدید,16
C_593639,2022-02-14,4.0,منقضی,مدت,حفظ مشتری کلیدی,20
C_806376,2021-09-06,4.5,قبول,مدت,معرفی محصول جدید,12
C_328511,2021-11-27,5.0,درحال مذاکره,حجمی,رقابت قیمتی,30
C_265163,2021-08-21,5.5,منقضی,مدت,رقابت قیمتی,22
C_746892,2021-08-06,2.0,رد,مدت,افزایش حجم سفارش,26
C_683666,2021-03-26,2.5,درحال مذاکره,مدت,آزمون محصول,18
C_245948,2020-12-05,2.5,قبول,قیمتی,افزایش حجم سفارش,22
C_683666,2020-10-19,2.0,منقضی,حجمی,رقابت قیمتی,30
C_746892,2022-05-02,1.5,درحال مذاکره,مدت,تسویه سریع,12
C_412635,2021-05-26,8.5,قبول,قیمتی,آزمون محصول,20
C_683666,2020-09-09,8.0,منقضی,حجمی,تسویه سریع,28
C_867370,2020-08-21,7.5,رد,قیمتی,معرفی محصول جدید,10
C_923612,2020-10-30,7.0,قبول,قیمتی,افزایش حجم سفارش,18
C_469142,2021-09-26,6.5,درحال مذاکره,مدت,حفظ مشتری کلیدی,26
C_593639,2020-10-18,6.0,رد,مدت,افزایش سهم از سبد,8
C_746892,2021-11-16,5.5,قبول,حجمی,معرفی محصول جدید,16
C_180745,2021-01-30,2.6,رد,قیمتی,افزایش حجم سفارش,18
C_042732,2021-09-25,3.1,درحال مذاکره,قیمتی,آزمون محصول,10
C_514318,2021-09-13,1.6,منقضی,قیمتی,حفظ مشتری کلیدی,8
C_683666,2020-06-29,2.1,قبول,مدت,افزایش سهم از سبد,26
C_465481,2020-08-02,4.8,رد,حجمی,حفظ مشتری کلیدی,6
C_746892,2021-09-10,5.3,منقضی,مدت,رقابت قیمتی,24
C_328979,2020-10-22,3.6,قبول,حجمی,معرفی محصول جدید,28
C_853926,2020-09-01,4.1,رد,مدت,معرفی محصول جدید,20
C_633661,2020-03-09,6.8,منقضی,حجمی,حفظ مشتری کلیدی,26
C_274912,2021-03-29,7.4,قبول,مدت,حفظ مشتری کلیدی,18
C_683666,2021-11-06,6.8,قبول,مدت,تسویه سریع,20
C_683666,2020-11-21,6.3,منقضی,حجمی,معرفی محصول جدید,28
C_479796,2021-09-09,7.8,قبول,حجمی,افزایش سهم از سبد,5
C_303006,2021-03-04,7.3,درحال مذاکره,قیمتی,افزایش حجم سفارش,13
C_915518,2020-03-06,4.6,درحال مذاکره,قیمتی,رقابت قیمتی,6
C_245948,2020-03-22,4.1,منقضی,حجمی,افزایش حجم سفارش,14
C_258325,2020-09-21,5.8,رد,مدت,تسویه سریع,10
C_258325,2021-06-18,5.1,رد,مدت,تسویه سریع,24
C_870695,2020-07-24,3.4,قبول,قیمتی,افزایش سهم از سبد,9
C_465481,2021-03-19,2.8,منقضی,حجمی,تسویه سریع,17
C_683666,2020-07-18,7.5,منقضی,مدت,رقابت قیمتی,20
C_180817,2022-04-21,8.0,قبول,قیمتی,آزمون محصول,12
C_566726,2020-10-01,1.0,درحال مذاکره,قیمتی,تسویه سریع,30
C_459713,2022-04-26,1.5,منقضی,مدت,افزایش حجم سفارش,22
C_683666,2020-06-30,2.0,قبول,حجمی,حفظ مشتری کلیدی,14
C_444616,2020-01-19,2.5,رد,حجمی,رقابت قیمتی,6
C_514318,2021-02-28,3.1,منقضی,حجمی,افزایش سهم از سبد,24
C_440132,2022-03-11,3.6,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,16
C_806376,2021-05-17,4.3,قبول,قیمتی,حفظ مشتری کلیدی,28
C_683666,2021-11-01,4.8,رد,قیمتی,حفظ مشتری کلیدی,20
C_980626,2021-09-06,4.0,قبول,مدت,معرفی محصول جدید,28
C_472366,2022-05-30,3.5,منقضی,مدت,آزمون محصول,10
C_887838,2020-02-05,3.0,رد,قیمتی,معرفی محصول جدید,18
C_317124,2021-07-23,2.5,قبول,مدت,حفظ مشتری کلیدی,26
C_118223,2021-09-26,6.3,قبول,قیمتی,معرفی محصول جدید,16
C_385862,2020-01-14,5.8,منقضی,حجمی,حفظ مشتری کلیدی,24
C_799217,2020-04-07,5.2,درحال مذاکره,مدت,آزمون محصول,6
C_258325,2020-05-09,4.5,رد,حجمی,حفظ مشتری کلیدی,20
C_746892,2020-01-22,8.3,رد,حجمی,تسویه سریع,10
C_838088,2020-05-01,7.8,درحال مذاکره,مدت,افزایش سهم از سبد,18
C_113139,2020-08-23,5.5,رد,مدت,تسویه سریع,22
C_703801,2020-06-19,6.0,قبول,حجمی,تسویه سریع,15
C_317124,2021-07-13,4.5,منقضی,قیمتی,حفظ مشتری کلیدی,12
C_806376,2020-10-18,5.0,درحال مذاکره,قیمتی,رقابت قیمتی,30
C_842281,2020-09-24,3.5,قبول,قیمتی,افزایش حجم سفارش,28
C_806376,2021-05-25,4.0,رد,مدت,معرفی محصول جدید,20
C_806376,2021-05-15,2.5,درحال مذاکره,حجمی,معرفی محصول جدید,18
C_683666,2020-08-20,3.0,منقضی,حجمی,آزمون محصول,10
C_806376,2021-11-25,2.0,رد,حجمی,افزایش سهم از سبد,11
C_317124,2021-08-05,2.6,منقضی,قیمتی,معرفی محصول جدید,29
C_633661,2020-08-25,2.0,منقضی,قیمتی,افزایش سهم از سبد,5
C_117580,2020-09-29,1.5,درحال مذاکره,مدت,آزمون محصول,13
C_683666,2020-12-27,3.0,رد,قیمتی,افزایش حجم سفارش,15
C_806376,2021-08-22,2.5,قبول,حجمی,معرفی محصول جدید,23
C_683666,2020-02-28,4.0,درحال مذاکره,حجمی,افزایش سهم از سبد,25
C_063926,2021-04-16,3.5,منقضی,مدت,معرفی محصول جدید,7
C_042732,2021-09-15,5.0,منقضی,مدت,تسویه سریع,9
C_126481,2020-05-13,4.5,رد,قیمتی,افزایش حجم سفارش,17
C_842281,2020-08-26,5.5,قبول,مدت,آزمون محصول,17
C_147153,2021-09-24,5.0,منقضی,مدت,افزایش سهم از سبد,25
C_058685,2020-08-27,5.4,درحال مذاکره,قیمتی,آزمون محصول,10
C_729868,2020-02-04,5.9,درحال مذاکره,حجمی,معرفی محصول جدید,28
C_806376,2021-06-22,6.4,رد,مدت,افزایش سهم از سبد,20
C_117580,2020-09-06,6.9,منقضی,قیمتی,حفظ مشتری کلیدی,12
C_171277,2021-05-14,3.1,منقضی,قیمتی,حفظ مشتری کلیدی,22
C_512037,2021-11-24,3.6,قبول,قیمتی,آزمون محصول,14
C_265163,2021-08-16,4.1,رد,حجمی,حفظ مشتری کلیدی,6
C_633661,2021-03-08,4.6,منقضی,قیمتی,افزایش سهم از سبد,24
C_172705,2020-07-08,1.9,رد,حجمی,افزایش سهم از سبد,24
C_519849,2020-12-07,2.4,منقضی,قیمتی,افزایش حجم سفارش,16
C_535756,2020-10-24,1.9,درحال مذاکره,حجمی,افزایش سهم از سبد,19
C_980626,2020-02-10,1.4,رد,مدت,افزایش حجم سفارش,27
C_317124,2021-03-08,8.4,قبول,قیمتی,افزایش سهم از سبد,9
C_312584,2021-03-03,7.9,منقضی,حجمی,تسویه سریع,17
C_502843,2020-09-30,7.3,رد,حجمی,معرفی محصول جدید,25
C_749821,2022-03-25,6.8,درحال مذاکره,قیمتی,افزایش سهم از سبد,7
C_444616,2022-05-20,6.3,منقضی,قیمتی,آزمون محصول,15
C_317124,2021-11-23,5.6,منقضی,مدت,افزایش حجم سفارش,29
C_117580,2020-08-21,5.9,رد,مدت,افزایش حجم سفارش,7
C_042732,2021-09-12,5.4,قبول,قیمتی,افزایش حجم سفارش,15
C_683666,2020-03-25,7.5,رد,حجمی,افزایش حجم سفارش,17
C_937594,2020-11-27,7.0,درحال مذاکره,قیمتی,رقابت قیمتی,25
C_683666,2020-10-16,6.5,منقضی,مدت,حفظ مشتری کلیدی,7
C_661757,2020-11-22,5.9,رد,قیمتی,افزایش سهم از سبد,15
C_565612,2020-02-22,2.0,درحال مذاکره,مدت,حفظ مشتری کلیدی,11
C_683666,2020-10-19,1.5,رد,مدت,رقابت قیمتی,19
C_806376,2020-11-02,8.5,قبول,قیمتی,افزایش سهم از سبد,27
C_535756,2021-03-10,8.0,منقضی,قیمتی,افزایش سهم از سبد,9
C_126481,2020-04-14,4.0,قبول,حجمی,معرفی محصول جدید,5
C_762928,2021-09-23,3.5,منقضی,حجمی,حفظ مشتری کلیدی,13
C_479796,2020-06-15,3.5,قبول,مدت,معرفی محصول جدید,8
C_265163,2021-05-31,4.0,رد,مدت,تسویه سریع,26
C_951507,2021-11-13,4.5,منقضی,قیمتی,تسویه سریع,18
C_705572,2021-09-04,5.0,قبول,قیمتی,رقابت قیمتی,10
C_806376,2021-05-06,5.5,درحال مذاکره,مدت,افزایش حجم سفارش,28
C_792125,2020-06-02,6.0,درحال مذاکره,قیمتی,رقابت قیمتی,20
C_113139,2021-11-23,6.5,قبول,مدت,معرفی محصول جدید,12
C_683666,2020-11-22,7.0,رد,مدت,معرفی محصول جدید,30
C_683666,2020-11-29,7.5,منقضی,مدت,افزایش سهم از سبد,22
C_297913,2020-04-03,8.0,قبول,قیمتی,تسویه سریع,14
C_421536,2020-06-08,5.2,رد,قیمتی,افزایش حجم سفارش,26
C_431655,2020-09-21,4.7,قبول,مدت,افزایش سهم از سبد,8
C_903161,2020-03-21,6.3,قبول,حجمی,تسویه سریع,10
C_792125,2021-09-25,5.7,درحال مذاکره,قیمتی,افزایش سهم از سبد,18
C_265163,2021-09-28,7.3,منقضی,قیمتی,افزایش حجم سفارش,20
C_412635,2021-10-07,6.8,رد,قیمتی,افزایش حجم سفارش,28
C_245948,2020-05-10,8.3,رد,حجمی,افزایش حجم سفارش,30
C_117580,2020-09-08,7.8,قبول,مدت,افزایش سهم از سبد,12
C_245948,2020-11-10,1.2,منقضی,قیمتی,آزمون محصول,11
C_951507,2021-12-28,8.2,درحال مذاکره,حجمی,آزمون محصول,19
C_664019,2020-09-20,4.0,رد,مدت,حفظ مشتری کلیدی,25
C_472366,2022-04-22,4.5,منقضی,مدت,افزایش سهم از سبد,17
C_069492,2021-02-23,3.0,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,15
C_746892,2021-06-13,3.5,قبول,مدت,تسویه سریع,7
C_746892,2022-02-24,2.0,قبول,قیمتی,رقابت قیمتی,5
C_117580,2020-08-11,2.5,رد,قیمتی,رقابت قیمتی,23
C_772501,2022-04-16,8.4,رد,حجمی,حفظ مشتری کلیدی,21
C_683666,2020-08-27,1.4,منقضی,حجمی,افزایش حجم سفارش,13
C_317124,2021-06-03,8.0,قبول,قیمتی,رقابت قیمتی,13
C_472366,2021-11-18,1.0,درحال مذاکره,مدت,افزایش سهم از سبد,5
C_877858,2020-10-16,5.7,درحال مذاکره,حجمی,حفظ مشتری کلیدی,17
C_051535,2021-05-30,5.2,رد,مدت,رقابت قیمتی,25
C_281145,2021-09-19,4.7,قبول,مدت,افزایش حجم سفارش,7
C_144468,2020-02-18,4.2,منقضی,حجمی,تسویه سریع,15
C_548964,2021-12-14,3.7,رد,قیمتی,آزمون محصول,23
C_265163,2021-07-29,3.2,درحال مذاکره,قیمتی,تسویه سریع,5
C_317124,2021-03-25,2.7,منقضی,قیمتی,افزایش حجم سفارش,13
C_514318,2021-09-25,2.2,رد,حجمی,معرفی محصول جدید,21
C_117580,2020-05-23,1.7,قبول,مدت,حفظ مشتری کلیدی,29
C_633661,2020-10-05,1.2,منقضی,قیمتی,آزمون محصول,11
C_683666,2020-12-23,1.7,منقضی,مدت,افزایش حجم سفارش,8
C_117580,2020-07-27,2.2,درحال مذاکره,حجمی,حفظ مشتری کلیدی,26
C_866894,2020-07-13,2.8,رد,مدت,آزمون محصول,18
C_848211,2020-11-07,3.3,منقضی,مدت,رقابت قیمتی,10
C_051535,2020-03-08,7.2,درحال مذاکره,مدت,تسویه سریع,14
C_915518,2020-02-21,7.7,منقضی,مدت,افزایش سهم از سبد,6
C_282539,2021-12-10,8.2,قبول,قیمتی,آزمون محصول,24
C_365277,2020-12-09,1.2,رد,حجمی,رقابت قیمتی,16
C_683666,2022-03-03,5.2,قبول,قیمتی,معرفی محصول جدید,20
C_117580,2020-08-04,5.7,رد,مدت,آزمون محصول,12
C_180817,2021-09-03,2.5,قبول,حجمی,تسویه سریع,15
C_914687,2021-09-24,2.0,منقضی,حجمی,تسویه سریع,23
C_746892,2022-02-02,3.6,منقضی,قیمتی,رقابت قیمتی,25
C_465481,2020-09-30,3.0,رد,قیمتی,افزایش سهم از سبد,7
C_806376,2021-08-10,8.0,منقضی,قیمتی,معرفی محصول جدید,21
C_683666,2021-06-29,7.5,رد,قیمتی,افزایش سهم از سبد,29
C_603968,2020-03-22,1.5,درحال مذاکره,حجمی,افزایش حجم سفارش,5
C_746892,2020-07-12,1.0,قبول,مدت,افزایش حجم سفارش,13
C_126481,2020-07-07,6.6,درحال مذاکره,مدت,معرفی محصول جدید,29
C_649318,2020-03-19,6.1,رد,مدت,آزمون محصول,11
C_022240,2020-03-16,6.0,منقضی,مدت,افزایش سهم از سبد,6
C_900728,2021-12-06,6.5,قبول,قیمتی,افزایش حجم سفارش,24
C_683666,2021-06-11,5.0,درحال مذاکره,حجمی,افزایش سهم از سبد,22
C_603877,2021-07-21,5.5,درحال مذاکره,حجمی,افزایش حجم سفارش,14
C_299317,2021-09-16,8.1,درحال مذاکره,قیمتی,افزایش سهم از سبد,26
C_329432,2020-09-24,1.1,رد,قیمتی,افزایش حجم سفارش,18
C_144468,2020-03-07,7.0,رد,قیمتی,معرفی محصول جدید,16
C_486114,2020-02-08,7.6,منقضی,حجمی,افزایش حجم سفارش,8
C_117580,2020-08-23,2.6,رد,قیمتی,افزایش حجم سفارش,20
C_519849,2020-09-06,3.1,درحال مذاکره,مدت,تسویه سریع,13
C_746892,2021-10-12,3.0,رد,حجمی,آزمون محصول,6
