Complaint_ID,Customer_ID,Product_ID,گروه کالا,Complaint_Title,Complaint_Text,Hembaft_Reference,Severity,Created_At,Available_At,Complaint_Status,Resolved_At,Resolution_Available_At,Resolution_Text,Source_System
CMP-0467,C_502843,P_995645,Product_Family_03,خرابی دوک و بسته,بر اساس تصاوير ارسالي مشتري لبه دوک آسيب دارد و چند بوبين در پالت سائيدگي پيدا کرده است.,,زیاد,2020-08-19,2020-08-21,بسته,2020-09-29,2020-09-30,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0468,C_772501,P_RARE_Product_Family_04,Product_Family_04,استحکام پایین / پارگی,مشتري اعلام نموده است نخ در قسمت تار با سرعت بالا پارگي مکرر داشته است. مشتري عکس ارسال نموده است.,,زیاد,2022-06-18,2022-06-21,بسته,2022-06-22,2022-06-23,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1324401004 مشخص گردید کاهش استحکام در چند پوزیشن تولید. موضوع به سرپرست سالن FDY اعلام و مقرر شد تفکیک پوزیشن,QMS_COMPLAINTS
CMP-0469,C_113139,P_192876,Product_Family_04,الصاق لیبل اشتباه,در همبافت 1324401021 مشخصات دنير روي دوک با ليبل پالت همخواني ندارد.,,متوسط,2021-09-18,2021-09-19,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0470,C_683666,P_RARE_Product_Family_03,Product_Family_03,بدپیچی / سفتی بسته,در همبافت 1324501055 بسته,,متوسط,2020-05-09,2020-05-11,بسته,2020-05-22,2020-05-23,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0471,C_117580,P_RARE_Product_Family_02,Product_Family_02,فیلامنت و پرز,در همبافت 1324501072 در سطح نخ فيلامنت باز و پرز موضعي ديده مي,,متوسط,2020-10-10,2020-10-11,بسته,2020-11-21,2020-11-22,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.,QMS_COMPLAINTS
CMP-0472,C_806376,P_RARE_Product_Family_02,Product_Family_02,شید رنگ / راه,مشتري اعلام نموده است پس از رنگرزي محصول تک,,متوسط,2021-12-18,2021-12-19,بسته,2022-01-29,2022-01-30,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0473,C_698497,P_RARE_Product_Family_03,Product_Family_03,مینگل کمتر از حد,بر اساس تصاوير ارسالي مشتري نقاط اتصال نخ کم است و فيلامنت,,متوسط,2022-05-23,2022-05-26,بسته,2022-06-13,2022-06-14,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330201497+1330201514 مشخص گردید فشار هوای جت کمتر از ستینگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد تنظیم فشار جت و اندازه,QMS_COMPLAINTS
CMP-0474,C_317124,P_RARE_Product_Family_03,Product_Family_03,فیلامنت پارگی و پرز,مشتري اعلام نموده است پرز و فيلامنت پارگي موجب توقف مکرر ماشين بافندگي شده است.,,کم,2022-05-30,2022-06-01,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0475,C_514318,P_RARE_Product_Family_04,Product_Family_04,مینگل بیشتر از حد,در همبافت 1330201548 گره,,متوسط,2021-04-26,2021-04-27,بسته,2021-05-20,2021-05-21,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330201548 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0476,C_746892,P_507205,Product_Family_03,مینگل کمتر از حد,مشتري اعلام نموده است نقاط اتصال نخ کم است و فيلامنت,,متوسط,2021-11-08,2021-11-09,بسته,2021-12-19,2021-12-20,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0477,C_117580,P_RARE_Product_Family_02,Product_Family_02,مینگل بیشتر از حد,بر اساس تصاوير ارسالي مشتري گره,,بحرانی,2020-11-09,2020-11-12,بسته,2020-12-25,2020-12-26,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330301582 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0478,C_683666,P_264078,Product_Family_03,تلرانس نمره,طبق اعلام مشتري نمره نخ توليدي خارج از بازه سفارش گزارش شده است.,,کم,2021-12-28,2021-12-30,بسته,2022-01-19,2022-01-20,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330401599 مشخص گردید نوسان Draw Ratio. موضوع به سرپرست سالن DTY اعلام و مقرر شد کنترل دنیر و ثبت نمونه شاهد هر پوزیشن. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0479,C_338236,P_159680,Product_Family_04,مینگل بیشتر از حد,طبق اعلام مشتري گره,,متوسط,2021-11-25,2021-11-26,بسته,2021-12-21,2021-12-22,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330401616 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0480,C_980626,P_278460,Product_Family_03,روغن نامتوازن,طبق اعلام مشتري سطح بعضي بوبين,,زیاد,2020-09-16,2020-09-17,بسته,2020-11-01,2020-11-02,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501633 مشخص گردید نوسان Oil Pick-up. موضوع به سرپرست سالن DTY اعلام و مقرر شد کالیبراسیون پمپ روغن و آزمون OPU. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0481,C_126481,P_RARE_Product_Family_03,Product_Family_03,بدپیچی و ریزش نخ,طبق اعلام مشتري نخ از پهلوي بسته خارج مي,,کم,2020-05-20,2020-05-22,بسته,2020-06-01,2020-06-02,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0482,C_426424,P_RARE_Product_Family_05,Product_Family_05,مینگل کمتر از حد,در همبافت 1330501667 نقاط اتصال نخ کم است و فيلامنت,,متوسط,2022-04-20,2022-04-23,بسته,2022-05-07,2022-05-08,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501667 مشخص گردید فشار هوای جت کمتر از ستینگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد تنظیم فشار جت و اندازه,QMS_COMPLAINTS
CMP-0483,C_069492,P_434331,Product_Family_04,مینگل بیشتر از حد,مشتري اعلام نموده است گره,,کم,2021-12-08,2021-12-09,بسته,2022-01-21,2022-01-22,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501684 مشخص گردید فشار هوای جت بیشتر از الزام. موضوع به سرپرست سالن DTY اعلام و مقرر شد کاهش فشار جت و ثبت سطح مینگل سفارش. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0484,C_683666,P_026901,Product_Family_03,شید رنگ / راه,طبق اعلام مشتري پس از رنگرزي محصول تک,,متوسط,2021-07-30,2021-07-31,بسته,2021-09-12,2021-09-13,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330501701+1330501718 مشخص گردید اختلاف کریمپ و جذب رنگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد آزمون Dye Uptake و همگن,QMS_COMPLAINTS
CMP-0485,C_948070,P_RARE_Product_Family_05,Product_Family_05,کریمپ / حجم ناهمگون,بر اساس تصاوير ارسالي مشتري حجم نخ بين بوبين,,زیاد,2020-11-13,2020-11-15,بسته,2020-12-20,2020-12-21,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0486,C_683666,P_RARE_Product_Family_05,Product_Family_05,تنشن و تاب مجازی,مشتري اعلام نموده است نخ در بافت پيچيدگي و گيرکردن داشته و تنشن بوبين,,متوسط,2020-07-17,2020-07-20,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0487,C_042732,P_RARE_Product_Family_04,Product_Family_04,روغن نامتوازن,در همبافت 1330601769 سطح بعضي بوبين,,متوسط,2022-04-08,2022-04-09,بسته,2022-04-28,2022-04-29,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330601769 مشخص گردید نوسان Oil Pick-up. موضوع به سرپرست سالن DTY اعلام و مقرر شد کالیبراسیون پمپ روغن و آزمون OPU. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0488,C_749821,P_074174,Product_Family_05,تلرانس نمره,بر اساس تصاوير ارسالي مشتري نمره نخ توليدي خارج از بازه سفارش گزارش شده است.,,متوسط,2021-08-23,2021-08-24,بسته,2021-08-28,2021-08-29,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1330701786 مشخص گردید نوسان Draw Ratio. موضوع به سرپرست سالن DTY اعلام و مقرر شد کنترل دنیر و ثبت نمونه شاهد هر پوزیشن. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0489,C_969414,P_964660,Product_Family_04,فیلامنت پارگی و پرز,طبق اعلام مشتري پرز و فيلامنت پارگي موجب توقف مکرر ماشين بافندگي شده است. مشتري عکس ارسال نموده است.,,کم,2022-01-22,2022-01-24,درحال بررسی,,,,QMS_COMPLAINTS
