Collection_ID,Customer_ID,شماره فاکتور,تاریخ فاکتور,تاریخ سررسید,تاریخ رویداد وصول,Available_At,مبلغ وصول,روز تأخیر,چک برگشتی,Source_System
COL-00013657,C_531512,T_872709,2020-11-16,2020-11-16,2020-12-17,2020-12-19,"236,937.09",31,خیر,ERP_COLLECTIONS
COL-00013658,C_155990,T_872725,2020-11-23,2020-11-23,2020-12-12,2020-12-12,"37,401.97",19,خیر,ERP_COLLECTIONS
COL-00013659,C_593639,T_872770,2021-04-12,2021-05-12,2021-06-28,2021-06-30,"190,485.58",47,خیر,ERP_COLLECTIONS
COL-00013660,C_746892,T_872775,2020-06-29,2020-06-29,2020-07-31,2020-08-02,"11,224.63",32,خیر,ERP_COLLECTIONS
COL-00013661,C_746892,T_872775,2020-06-29,2020-06-29,2020-07-19,2020-07-19,"11,224.62",20,خیر,ERP_COLLECTIONS
COL-00013662,C_806376,T_872817,2021-09-06,2021-10-06,2021-10-31,2021-10-31,"145,367.74",25,خیر,ERP_COLLECTIONS
COL-00013663,C_649318,T_872976,2020-02-10,2020-02-10,2020-02-10,2020-02-12,325.28,0,خیر,ERP_COLLECTIONS
COL-00013664,C_649318,T_872976,2020-02-10,2020-02-10,2020-02-13,2020-02-13,325.28,3,خیر,ERP_COLLECTIONS
COL-00013665,C_746892,T_873171,2020-08-17,2020-11-15,2020-12-04,2020-12-06,"28,084.20",19,خیر,ERP_COLLECTIONS
COL-00013666,C_063926,T_873228,2021-01-11,2021-01-11,2021-01-31,2021-02-02,"28,196.98",20,خیر,ERP_COLLECTIONS
COL-00013667,C_598080,T_873232,2020-07-06,2020-08-05,2020-08-24,2020-08-26,"132,335.12",19,خیر,ERP_COLLECTIONS
COL-00013668,C_871835,T_873264,2020-06-01,2020-06-01,2020-06-21,2020-06-23,"1,259.67",20,خیر,ERP_COLLECTIONS
COL-00013669,C_144468,T_873383,2020-11-23,2020-11-23,2021-01-04,2021-01-04,"256,441.94",42,خیر,ERP_COLLECTIONS
COL-00013670,C_600979,T_873490,2021-08-09,2021-08-09,2021-08-09,2021-08-10,"98,103.56",0,خیر,ERP_COLLECTIONS
COL-00013671,C_877858,T_873544,2022-02-07,2022-02-07,2022-02-07,2022-02-09,"26,321.65",0,خیر,ERP_COLLECTIONS
COL-00013672,C_877858,T_873544,2022-02-07,2022-02-07,2022-02-10,2022-02-10,"26,321.64",3,خیر,ERP_COLLECTIONS
COL-00013673,C_420287,T_873617,2020-03-30,2020-04-29,2020-06-07,2020-06-07,"130,730.89",39,خیر,ERP_COLLECTIONS
COL-00013674,C_411261,T_873759,2020-06-15,2020-07-15,2020-07-19,2020-07-19,"211,209.22",4,خیر,ERP_COLLECTIONS
COL-00013675,C_411261,T_873759,2020-06-15,2020-07-15,2020-08-18,2020-08-19,"211,209.22",34,خیر,ERP_COLLECTIONS
COL-00013676,C_593639,T_873827,2020-08-03,2020-08-03,2020-09-19,2020-09-19,"43,460.90",47,خیر,ERP_COLLECTIONS
COL-00013677,C_113139,T_873858,2021-11-15,2021-11-15,2021-11-18,2021-11-19,"13,823.71",3,خیر,ERP_COLLECTIONS
COL-00013678,C_884864,T_874124,2021-04-26,2021-04-26,2021-05-08,2021-05-08,"1,883.36",12,خیر,ERP_COLLECTIONS
COL-00013679,C_884864,T_874124,2021-04-26,2021-04-26,2021-06-03,2021-06-04,"1,883.35",38,خیر,ERP_COLLECTIONS
COL-00013680,C_806376,T_874171,2020-11-09,2020-11-09,2020-12-20,2020-12-22,"78,291.43",41,خیر,ERP_COLLECTIONS
COL-00013681,C_937594,T_874175,2022-06-06,2022-09-04,2022-09-24,2022-09-25,"3,737,861.50",20,خیر,ERP_COLLECTIONS
COL-00013682,C_328236,T_874443,2021-01-04,2021-04-04,2021-04-28,2021-04-29,"128,960.07",24,خیر,ERP_COLLECTIONS
COL-00013683,C_328236,T_874443,2021-01-04,2021-04-04,2021-05-18,2021-05-20,"128,960.07",44,خیر,ERP_COLLECTIONS
COL-00013684,C_101842,T_874456,2021-09-20,2021-10-20,2021-11-06,2021-11-07,"536,456.39",17,خیر,ERP_COLLECTIONS
COL-00013685,C_831485,T_874507,2020-06-08,2020-06-08,2020-06-08,2020-06-09,"103,973.99",0,خیر,ERP_COLLECTIONS
COL-00013686,C_862106,T_874546,2021-10-04,2021-10-04,2021-11-15,2021-11-15,"431,491.70",42,خیر,ERP_COLLECTIONS
COL-00013687,C_862106,T_874546,2021-10-04,2021-10-04,2021-10-29,2021-10-30,"431,491.69",25,خیر,ERP_COLLECTIONS
COL-00013688,C_806376,T_874565,2020-11-23,2020-11-23,2020-12-12,2020-12-12,"26,608.13",19,خیر,ERP_COLLECTIONS
COL-00013689,C_806376,T_874565,2020-11-23,2020-11-23,2021-01-03,2021-01-04,"26,608.12",41,خیر,ERP_COLLECTIONS
COL-00013690,C_769491,T_874574,2020-11-30,2020-11-30,2020-12-13,2020-12-15,"2,570.11",13,خیر,ERP_COLLECTIONS
COL-00013691,C_069492,T_874658,2020-09-21,2020-10-21,2020-12-03,2020-12-04,"222,614.86",43,خیر,ERP_COLLECTIONS
COL-00013692,C_227779,T_874673,2021-11-08,2021-11-08,2021-11-09,2021-11-10,"35,167.94",1,خیر,ERP_COLLECTIONS
COL-00013693,C_063926,T_874689,2020-05-25,2020-05-25,2020-05-25,2020-05-25,"15,888.25",0,خیر,ERP_COLLECTIONS
COL-00013694,C_063926,T_874689,2020-05-25,2020-05-25,2020-06-23,2020-06-24,"15,888.25",29,خیر,ERP_COLLECTIONS
COL-00013695,C_086403,T_874702,2020-03-02,2020-03-02,2020-03-22,2020-03-22,"1,253.88",20,خیر,ERP_COLLECTIONS
COL-00013696,C_698497,T_874729,2020-07-06,2020-10-04,2020-10-16,2020-10-16,"98,278.07",12,خیر,ERP_COLLECTIONS
COL-00013697,C_664019,T_874922,2020-09-21,2020-09-21,2020-09-22,2020-09-22,"270,317.36",1,خیر,ERP_COLLECTIONS
COL-00013698,C_848211,T_874930,2021-11-08,2021-12-08,2022-01-24,2022-01-24,"459,628.60",47,خیر,ERP_COLLECTIONS
COL-00013699,C_646025,T_875040,2020-01-27,2020-01-27,2020-02-29,2020-02-29,"112,929.24",33,خیر,ERP_COLLECTIONS
COL-00013700,C_888956,T_875228,2020-04-06,2020-04-06,2020-05-16,2020-05-16,"12,252.74",40,خیر,ERP_COLLECTIONS
COL-00013701,C_888956,T_875228,2020-04-06,2020-04-06,2020-05-28,2020-05-29,"12,252.74",52,خیر,ERP_COLLECTIONS
COL-00013702,C_717003,T_875301,2021-05-03,2021-05-03,2021-05-10,2021-05-11,"120,378.39",7,خیر,ERP_COLLECTIONS
COL-00013703,C_633661,T_875666,2020-05-25,2020-05-25,2020-06-06,2020-06-07,"202,275.06",12,خیر,ERP_COLLECTIONS
COL-00013704,C_633661,T_875666,2020-05-25,2020-05-25,2020-07-02,2020-07-04,"202,275.06",38,خیر,ERP_COLLECTIONS
COL-00013705,C_365405,T_875701,2022-04-11,2022-05-11,2022-05-24,2022-05-26,"4,115,419.06",13,خیر,ERP_COLLECTIONS
COL-00013706,C_969707,T_875896,2020-01-20,2020-02-19,2020-03-31,2020-04-02,"252,639.66",41,خیر,ERP_COLLECTIONS
COL-00013707,C_672256,T_875911,2021-01-04,2021-01-04,2021-02-19,2021-02-20,"151,684.02",46,خیر,ERP_COLLECTIONS
COL-00013708,C_672256,T_875911,2021-01-04,2021-01-04,2021-02-28,2021-03-02,"151,684.01",55,خیر,ERP_COLLECTIONS
COL-00013709,C_050237,T_875935,2021-11-22,2021-11-22,2021-11-27,2021-11-28,"1,933,779.77",5,خیر,ERP_COLLECTIONS
COL-00013710,C_915518,T_875954,2021-12-06,2021-12-06,2022-01-02,2022-01-04,"4,551.82",27,خیر,ERP_COLLECTIONS
COL-00013711,C_683666,T_876055,2020-07-13,2020-07-13,2020-08-06,2020-08-07,"186,402.55",24,خیر,ERP_COLLECTIONS
COL-00013712,C_683666,T_876055,2020-07-13,2020-07-13,2020-07-29,2020-07-31,"186,402.55",16,خیر,ERP_COLLECTIONS
COL-00013713,C_739947,T_876059,2020-06-29,2020-07-29,2020-08-01,2020-08-01,"99,731.72",3,خیر,ERP_COLLECTIONS
COL-00013714,C_739947,T_876059,2020-06-29,2020-07-29,2020-08-04,2020-08-05,"99,731.72",6,خیر,ERP_COLLECTIONS
COL-00013715,C_299317,T_876120,2021-10-11,2021-10-11,2021-10-25,2021-10-27,"1,854,158.60",14,خیر,ERP_COLLECTIONS
COL-00013716,C_938531,T_876136,2021-08-09,2021-08-09,2021-08-14,2021-08-16,"57,043.17",5,خیر,ERP_COLLECTIONS
COL-00013717,C_981891,T_876137,2020-11-30,2020-12-30,2021-01-10,2021-01-10,"625,342.69",11,خیر,ERP_COLLECTIONS
COL-00013718,C_180745,T_876140,2021-01-25,2021-02-24,2021-03-23,2021-03-25,"163,552.17",27,خیر,ERP_COLLECTIONS
COL-00013719,C_117580,T_876201,2020-08-03,2020-08-03,2020-08-18,2020-08-20,"31,017.66",15,خیر,ERP_COLLECTIONS
COL-00013720,C_117580,T_876201,2020-08-03,2020-08-03,2020-09-11,2020-09-11,"31,017.66",39,خیر,ERP_COLLECTIONS
COL-00013721,C_117580,T_876317,2020-08-17,2020-08-17,2020-09-03,2020-09-05,"62,798.43",17,خیر,ERP_COLLECTIONS
COL-00013722,C_714619,T_876323,2020-06-01,2020-06-01,2020-07-13,2020-07-14,"219,255.70",42,خیر,ERP_COLLECTIONS
COL-00013723,C_603968,T_876331,2020-08-03,2020-11-01,2020-12-16,2020-12-16,"93,976.33",45,خیر,ERP_COLLECTIONS
COL-00013724,C_282979,T_876715,2020-10-05,2020-11-04,2020-12-22,2020-12-22,"36,323.13",48,خیر,ERP_COLLECTIONS
COL-00013725,C_101842,T_876865,2022-03-21,2022-04-20,2022-04-30,2022-05-02,"332,720.24",10,خیر,ERP_COLLECTIONS
COL-00013726,C_806376,T_876916,2021-07-05,2021-08-04,2021-08-28,2021-08-28,"100,594.07",24,خیر,ERP_COLLECTIONS
COL-00013727,C_051706,T_876937,2022-04-11,2022-05-11,2022-06-23,2022-06-25,"562,890.19",43,خیر,ERP_COLLECTIONS
COL-00013728,C_317124,T_876944,2022-03-14,2022-03-14,2022-03-14,2022-03-16,"72,732.16",0,خیر,ERP_COLLECTIONS
COL-00013729,C_245948,T_876989,2022-04-18,2022-05-18,2022-06-27,2022-06-28,"2,547,116.42",40,خیر,ERP_COLLECTIONS
COL-00013730,C_245948,T_876989,2022-04-18,2022-05-18,2022-06-11,2022-06-13,"2,547,116.43",24,خیر,ERP_COLLECTIONS
COL-00013731,C_051535,T_877054,2020-05-25,2020-06-24,2020-07-31,2020-08-02,"374,169.22",37,خیر,ERP_COLLECTIONS
COL-00013732,C_746892,T_877092,2022-01-03,2022-02-02,2022-03-21,2022-03-22,"341,136.21",47,خیر,ERP_COLLECTIONS
COL-00013733,C_519849,T_877153,2020-07-27,2020-07-27,2020-08-31,2020-09-02,"51,973.47",35,خیر,ERP_COLLECTIONS
COL-00013734,C_172705,T_877270,2020-07-20,2020-07-20,2020-08-06,2020-08-06,"8,911.01",17,خیر,ERP_COLLECTIONS
COL-00013735,C_633661,T_877351,2022-05-23,2022-05-23,2022-05-24,2022-05-25,"3,070,097.99",1,خیر,ERP_COLLECTIONS
COL-00013736,C_431655,T_877458,2021-11-15,2021-11-15,2021-12-10,2021-12-10,"133,501.60",25,خیر,ERP_COLLECTIONS
COL-00013737,C_180745,T_877510,2021-01-18,2021-02-17,2021-03-02,2021-03-04,"39,173.12",13,خیر,ERP_COLLECTIONS
COL-00013738,C_180745,T_877510,2021-01-18,2021-02-17,2021-02-28,2021-02-28,"39,173.11",11,خیر,ERP_COLLECTIONS
COL-00013739,C_937594,T_877707,2020-12-14,2021-03-14,2021-04-26,2021-04-28,"318,972.72",43,خیر,ERP_COLLECTIONS
COL-00013740,C_662193,T_877757,2020-10-19,2020-10-19,2020-10-19,2020-10-20,"445,553.18",0,خیر,ERP_COLLECTIONS
COL-00013741,C_150182,T_877991,2020-09-14,2020-09-14,2020-09-26,2020-09-27,"2,309.06",12,خیر,ERP_COLLECTIONS
COL-00013742,C_937594,T_878060,2021-10-25,2022-01-23,2022-01-30,2022-02-01,"278,765.05",7,خیر,ERP_COLLECTIONS
COL-00013743,C_245948,T_878079,2020-02-10,2020-05-10,2020-05-22,2020-05-22,"555,193.05",12,خیر,ERP_COLLECTIONS
COL-00013744,C_222193,T_878140,2020-11-16,2020-12-16,2021-01-08,2021-01-10,"23,749.96",23,خیر,ERP_COLLECTIONS
COL-00013745,C_951507,T_878196,2021-10-25,2021-10-25,2021-11-24,2021-11-24,"156,313.02",30,خیر,ERP_COLLECTIONS
COL-00013746,C_951507,T_878313,2021-11-22,2021-11-22,2021-11-26,2021-11-26,"383,925.44",4,خیر,ERP_COLLECTIONS
COL-00013747,C_172705,T_878723,2021-07-12,2021-07-12,2021-07-17,2021-07-18,"10,339.44",5,خیر,ERP_COLLECTIONS
COL-00013748,C_915518,T_878746,2022-01-31,2022-01-31,2022-02-24,2022-02-26,"1,784.43",24,خیر,ERP_COLLECTIONS
COL-00013749,C_915518,T_878746,2022-01-31,2022-01-31,2022-02-16,2022-02-16,"1,784.42",16,خیر,ERP_COLLECTIONS
COL-00013750,C_806376,T_878758,2021-07-26,2021-08-25,2021-09-17,2021-09-19,"101,350.30",23,خیر,ERP_COLLECTIONS
COL-00013751,C_888956,T_878783,2022-02-14,2022-02-14,2022-02-14,2022-02-14,"117,446.87",0,خیر,ERP_COLLECTIONS
COL-00013752,C_888956,T_878783,2022-02-14,2022-02-14,2022-02-18,2022-02-19,"117,446.86",4,خیر,ERP_COLLECTIONS
COL-00013753,C_479796,T_878817,2020-01-20,2020-02-19,2020-03-15,2020-03-16,"10,619.11",25,خیر,ERP_COLLECTIONS
COL-00013754,C_479796,T_878817,2020-01-20,2020-02-19,2020-03-07,2020-03-09,"10,619.11",17,خیر,ERP_COLLECTIONS
COL-00013755,C_698497,T_878830,2021-03-08,2021-06-06,2021-06-13,2021-06-13,"10,413.73",7,خیر,ERP_COLLECTIONS
COL-00013756,C_800815,T_878838,2020-02-03,2020-02-03,2020-02-23,2020-02-24,"8,555.92",20,خیر,ERP_COLLECTIONS
COL-00013757,C_299317,T_878882,2021-10-18,2021-10-18,2021-11-08,2021-11-10,"922,097.73",21,خیر,ERP_COLLECTIONS
COL-00013758,C_299317,T_878882,2021-10-18,2021-10-18,2021-11-02,2021-11-02,"922,097.73",15,خیر,ERP_COLLECTIONS
COL-00013759,C_117580,T_878943,2020-05-04,2020-05-04,2020-05-31,2020-06-01,"60,744.40",27,خیر,ERP_COLLECTIONS
COL-00013760,C_150182,T_879160,2022-03-21,2022-03-21,2022-04-30,2022-04-30,"8,927.52",40,خیر,ERP_COLLECTIONS
COL-00013761,C_113139,T_879179,2020-06-01,2020-08-30,2020-09-02,2020-09-02,"29,159.18",3,خیر,ERP_COLLECTIONS
COL-00013762,C_113139,T_879179,2020-06-01,2020-08-30,2020-10-02,2020-10-03,"29,159.18",33,خیر,ERP_COLLECTIONS
COL-00013763,C_806376,T_879279,2021-10-11,2021-11-10,2021-12-15,2021-12-16,"148,319.74",35,خیر,ERP_COLLECTIONS
COL-00013764,C_691869,T_879362,2020-06-29,2020-09-27,2020-09-28,2020-09-30,"397,785.29",1,خیر,ERP_COLLECTIONS
COL-00013765,C_698497,T_879388,2020-02-24,2020-05-24,2020-06-04,2020-06-06,"21,192.01",11,خیر,ERP_COLLECTIONS
COL-00013766,C_806376,T_879470,2021-06-14,2021-07-14,2021-07-25,2021-07-27,"69,922.08",11,خیر,ERP_COLLECTIONS
COL-00013767,C_022240,T_879501,2022-03-07,2022-03-07,2022-03-23,2022-03-25,"111,476.87",16,خیر,ERP_COLLECTIONS
COL-00013768,C_951507,T_879663,2021-12-06,2021-12-06,2021-12-26,2021-12-27,"596,407.34",20,خیر,ERP_COLLECTIONS
COL-00013769,C_762928,T_879686,2021-07-19,2021-08-18,2021-09-30,2021-10-01,"83,503.59",43,خیر,ERP_COLLECTIONS
COL-00013770,C_884864,T_879896,2021-10-18,2021-10-18,2021-10-18,2021-10-20,"2,955.52",0,خیر,ERP_COLLECTIONS
COL-00013771,C_297913,T_879956,2022-04-18,2022-04-18,2022-04-21,2022-04-21,"4,998.58",3,خیر,ERP_COLLECTIONS
COL-00013772,C_297913,T_879956,2022-04-18,2022-04-18,2022-04-24,2022-04-25,"4,998.58",6,خیر,ERP_COLLECTIONS
COL-00013773,C_899372,T_880087,2021-03-22,2021-03-22,2021-05-09,2021-05-09,"28,804.34",48,خیر,ERP_COLLECTIONS
COL-00013774,C_419410,T_880187,2022-03-07,2022-03-07,2022-04-15,2022-04-15,"146,654.16",39,خیر,ERP_COLLECTIONS
COL-00013775,C_565612,T_880193,2021-08-23,2021-08-23,2021-10-01,2021-10-01,"555,850.11",39,خیر,ERP_COLLECTIONS
COL-00013776,C_317124,T_880407,2021-02-01,2021-02-01,2021-02-01,2021-02-01,"36,884.10",0,خیر,ERP_COLLECTIONS
COL-00013777,C_799217,T_880454,2020-06-29,2020-06-29,2020-06-29,2020-07-01,"2,538.58",0,خیر,ERP_COLLECTIONS
COL-00013778,C_473035,T_880884,2020-09-28,2020-10-28,2020-10-24,2020-10-25,"218,605.27",0,خیر,ERP_COLLECTIONS
COL-00013779,C_565612,T_881043,2020-05-25,2020-05-25,2020-06-06,2020-06-06,"289,965.83",12,خیر,ERP_COLLECTIONS
COL-00013780,C_633661,T_881227,2021-11-01,2021-11-01,2021-12-04,2021-12-05,"1,454,360.11",33,خیر,ERP_COLLECTIONS
COL-00013781,C_514467,T_881241,2020-06-15,2020-07-15,2020-08-07,2020-08-09,"21,344.41",23,خیر,ERP_COLLECTIONS
COL-00013782,C_877858,T_881393,2021-06-14,2021-06-14,2021-06-24,2021-06-25,"20,383.96",10,خیر,ERP_COLLECTIONS
COL-00013783,C_949047,T_881408,2021-07-19,2021-08-18,2021-09-05,2021-09-06,"258,460.94",18,خیر,ERP_COLLECTIONS
COL-00013784,C_600979,T_881488,2022-03-07,2022-03-07,2022-03-17,2022-03-17,"42,640.23",10,خیر,ERP_COLLECTIONS
COL-00013785,C_600979,T_881488,2022-03-07,2022-03-07,2022-03-16,2022-03-17,"42,640.23",9,خیر,ERP_COLLECTIONS
COL-00013786,C_698497,T_881609,2020-04-06,2020-07-05,2020-07-06,2020-07-07,"16,331.32",1,خیر,ERP_COLLECTIONS
COL-00013787,C_698497,T_881609,2020-04-06,2020-07-05,2020-07-10,2020-07-12,"16,331.31",5,خیر,ERP_COLLECTIONS
COL-00013788,C_479796,T_881676,2020-10-12,2020-11-11,2020-11-28,2020-11-30,"42,460.35",17,خیر,ERP_COLLECTIONS
COL-00013789,C_806376,T_881791,2021-02-22,2021-02-22,2021-04-11,2021-04-11,"82,822.61",48,خیر,ERP_COLLECTIONS
COL-00013790,C_074947,T_881792,2020-12-28,2021-03-28,2021-04-29,2021-04-29,"35,588.07",32,خیر,ERP_COLLECTIONS
COL-00013791,C_267443,T_882002,2021-07-12,2021-07-12,2021-08-03,2021-08-04,"16,749.23",22,خیر,ERP_COLLECTIONS
COL-00013792,C_910651,T_882034,2021-04-19,2021-04-19,2021-05-07,2021-05-09,"186,953.04",18,خیر,ERP_COLLECTIONS
COL-00013793,C_482570,T_882096,2021-12-13,2021-12-13,2022-01-24,2022-01-25,"5,245.72",42,خیر,ERP_COLLECTIONS
COL-00013794,C_314119,T_882157,2020-07-27,2020-07-27,2020-09-05,2020-09-05,"533,867.39",40,خیر,ERP_COLLECTIONS
COL-00013795,C_698497,T_882256,2020-07-13,2020-10-11,2020-10-20,2020-10-21,"5,452.99",9,خیر,ERP_COLLECTIONS
COL-00013796,C_696763,T_882289,2021-10-04,2021-10-04,2021-11-11,2021-11-11,"466,121.78",38,خیر,ERP_COLLECTIONS
COL-00013797,C_421536,T_882434,2020-04-27,2020-04-27,2020-04-27,2020-04-28,"78,286.23",0,خیر,ERP_COLLECTIONS
COL-00013798,C_249135,T_882446,2020-11-09,2020-11-09,2020-12-18,2020-12-19,992.46,39,خیر,ERP_COLLECTIONS
COL-00013799,C_117580,T_882459,2020-06-15,2020-07-15,2020-08-28,2020-08-29,"22,989.03",44,خیر,ERP_COLLECTIONS
COL-00013800,C_117580,T_882459,2020-06-15,2020-07-15,2020-08-10,2020-08-12,"22,989.03",26,خیر,ERP_COLLECTIONS
COL-00013801,C_015746,T_882539,2021-03-01,2021-03-01,2021-04-03,2021-04-03,"361,247.14",33,خیر,ERP_COLLECTIONS
COL-00013802,C_739258,T_882561,2020-09-14,2020-09-14,2020-09-26,2020-09-28,"13,504.75",12,خیر,ERP_COLLECTIONS
COL-00013803,C_739258,T_882561,2020-09-14,2020-09-14,2020-09-24,2020-09-24,"13,504.75",10,خیر,ERP_COLLECTIONS
COL-00013804,C_117580,T_882660,2020-05-04,2020-05-04,2020-06-22,2020-06-22,"62,675.08",49,خیر,ERP_COLLECTIONS
COL-00013805,C_051706,T_882680,2020-05-25,2020-05-25,2020-06-01,2020-06-01,"1,343.14",7,خیر,ERP_COLLECTIONS
COL-00013806,C_472366,T_882729,2021-12-27,2021-12-27,2021-12-28,2021-12-28,"196,115.16",1,خیر,ERP_COLLECTIONS
COL-00013807,C_746892,T_882750,2022-01-17,2022-01-17,2022-02-08,2022-02-10,"56,832.65",22,خیر,ERP_COLLECTIONS
COL-00013808,C_746892,T_882750,2022-01-17,2022-01-17,2022-03-01,2022-03-01,"56,832.64",43,خیر,ERP_COLLECTIONS
COL-00013809,C_479796,T_882882,2020-05-11,2020-06-10,2020-07-01,2020-07-01,"13,352.98",21,خیر,ERP_COLLECTIONS
COL-00013810,C_877858,T_882931,2021-05-03,2021-05-03,2021-05-29,2021-05-29,"10,615.10",26,خیر,ERP_COLLECTIONS
COL-00013811,C_937594,T_883036,2020-12-07,2021-03-07,2021-03-11,2021-03-13,"24,388.33",4,خیر,ERP_COLLECTIONS
COL-00013812,C_937594,T_883036,2020-12-07,2021-03-07,2021-04-10,2021-04-10,"24,388.32",34,خیر,ERP_COLLECTIONS
COL-00013813,C_749821,T_883217,2022-03-14,2022-03-14,2022-04-20,2022-04-20,"171,907.11",37,خیر,ERP_COLLECTIONS
COL-00013814,C_385862,T_883262,2019-12-30,2019-12-30,2020-01-27,2020-01-27,"61,781.93",28,خیر,ERP_COLLECTIONS
COL-00013815,C_758522,T_883280,2020-11-30,2020-11-30,2021-01-03,2021-01-03,"483,367.20",34,خیر,ERP_COLLECTIONS
COL-00013816,C_662193,T_883284,2021-08-23,2021-08-23,2021-09-05,2021-09-07,"842,658.58",13,خیر,ERP_COLLECTIONS
COL-00013817,C_683666,T_883388,2020-07-13,2020-07-13,2020-08-03,2020-08-05,"141,912.23",21,خیر,ERP_COLLECTIONS
COL-00013818,C_603877,T_883496,2022-04-11,2022-04-11,2022-04-11,2022-04-13,"56,632.78",0,خیر,ERP_COLLECTIONS
COL-00013819,C_117580,T_883605,2020-06-01,2020-06-01,2020-06-03,2020-06-03,"60,767.43",2,خیر,ERP_COLLECTIONS
COL-00013820,C_749821,T_883652,2021-10-25,2021-10-25,2021-12-03,2021-12-05,"111,036.31",39,خیر,ERP_COLLECTIONS
COL-00013821,C_433939,T_883671,2020-06-22,2020-06-22,2020-07-01,2020-07-02,"157,279.02",9,خیر,ERP_COLLECTIONS
COL-00013822,C_838088,T_883721,2020-11-09,2020-11-09,2020-12-20,2020-12-20,"220,567.63",41,خیر,ERP_COLLECTIONS
COL-00013823,C_444616,T_883779,2021-09-13,2021-09-13,2021-09-28,2021-09-30,"52,000.37",15,خیر,ERP_COLLECTIONS
COL-00013824,C_117580,T_883907,2020-04-13,2020-05-13,2020-05-22,2020-05-22,"53,968.43",9,خیر,ERP_COLLECTIONS
COL-00013825,C_672706,T_883917,2021-07-12,2021-08-11,2021-09-23,2021-09-25,"349,496.94",43,خیر,ERP_COLLECTIONS
COL-00013826,C_672706,T_883917,2021-07-12,2021-08-11,2021-10-03,2021-10-03,"349,496.94",53,خیر,ERP_COLLECTIONS
COL-00013827,C_412635,T_884047,2020-05-25,2020-05-25,2020-07-07,2020-07-07,"40,805.00",43,خیر,ERP_COLLECTIONS
COL-00013828,C_117580,T_884094,2020-06-29,2020-06-29,2020-07-11,2020-07-12,"54,962.32",12,خیر,ERP_COLLECTIONS
COL-00013829,C_099163,T_884328,2020-04-27,2020-04-27,2020-05-15,2020-05-15,"34,238.06",18,خیر,ERP_COLLECTIONS
COL-00013830,C_117580,T_884443,2020-07-27,2020-07-27,2020-07-30,2020-07-30,"61,412.85",3,خیر,ERP_COLLECTIONS
COL-00013831,C_015746,T_884478,2021-01-11,2021-01-11,2021-02-06,2021-02-06,"812,882.87",26,خیر,ERP_COLLECTIONS
COL-00013832,C_853926,T_884580,2020-05-11,2020-08-09,2020-08-05,2020-08-07,"29,614.63",0,خیر,ERP_COLLECTIONS
COL-00013833,C_853926,T_884580,2020-05-11,2020-08-09,2020-08-11,2020-08-11,"29,614.63",2,خیر,ERP_COLLECTIONS
COL-00013834,C_746892,T_884717,2021-11-01,2022-01-30,2022-03-09,2022-03-10,"159,785.64",38,خیر,ERP_COLLECTIONS
COL-00013835,C_746892,T_884717,2021-11-01,2022-01-30,2022-02-22,2022-02-24,"159,785.63",23,خیر,ERP_COLLECTIONS
COL-00013836,C_113139,T_884874,2021-09-20,2021-09-20,2021-11-06,2021-11-08,"79,152.77",47,خیر,ERP_COLLECTIONS
COL-00013837,C_113139,T_884874,2021-09-20,2021-09-20,2021-11-14,2021-11-14,"79,152.77",55,خیر,ERP_COLLECTIONS
COL-00013838,C_342564,T_884882,2021-07-05,2021-07-05,2021-07-13,2021-07-15,"68,751.43",8,خیر,ERP_COLLECTIONS
COL-00013839,C_968987,T_884921,2020-02-17,2020-02-17,2020-04-06,2020-04-07,"27,214.75",49,خیر,ERP_COLLECTIONS
COL-00013840,C_768792,T_884963,2021-09-27,2021-10-27,2021-12-13,2021-12-14,"849,569.08",47,خیر,ERP_COLLECTIONS
COL-00013841,C_245948,T_884982,2020-08-24,2020-11-22,2020-12-04,2020-12-06,"380,746.51",12,خیر,ERP_COLLECTIONS
COL-00013842,C_806376,T_885041,2021-08-09,2021-09-08,2021-10-05,2021-10-06,"51,672.48",27,خیر,ERP_COLLECTIONS
COL-00013843,C_806376,T_885041,2021-08-09,2021-09-08,2021-09-26,2021-09-28,"51,672.48",18,خیر,ERP_COLLECTIONS
COL-00013844,C_937594,T_885062,2020-06-01,2020-08-30,2020-09-14,2020-09-16,"469,333.33",15,خیر,ERP_COLLECTIONS
COL-00013845,C_299317,T_885074,2021-06-21,2021-06-21,2021-07-28,2021-07-28,"432,911.85",37,خیر,ERP_COLLECTIONS
COL-00013846,C_299317,T_885074,2021-06-21,2021-06-21,2021-08-10,2021-08-11,"432,911.85",50,خیر,ERP_COLLECTIONS
COL-00013847,C_401016,T_885109,2020-12-07,2020-12-07,2020-12-28,2020-12-30,"1,888.15",21,خیر,ERP_COLLECTIONS
COL-00013848,C_083552,T_885246,2020-03-02,2020-03-02,2020-03-13,2020-03-14,"33,008.55",11,خیر,ERP_COLLECTIONS
COL-00013849,C_937594,T_885291,2021-10-04,2022-01-02,2021-12-31,2022-01-02,"508,891.19",0,خیر,ERP_COLLECTIONS
COL-00013850,C_051535,T_885314,2021-07-19,2021-08-18,2021-09-10,2021-09-12,"884,091.13",23,خیر,ERP_COLLECTIONS
COL-00013851,C_180817,T_885378,2021-08-30,2021-09-29,2021-11-13,2021-11-13,"1,320,452.30",45,خیر,ERP_COLLECTIONS
