Offer_ID,Customer_ID,Offer_Date,Available_At,Product_ID,گروه کالا,Base_Price_per_unit,Offered_Price_per_unit,Offer_Discount_Pct,Offer_Type,Validity_Days,Offer_Reason,Result,Decision_At,Decision_Available_At,Source_System
OFF-0002311,C_683666,2020-10-19,2020-10-19,P_RARE_Product_Family_03,Product_Family_03,113.01,110.75,2.0%,حجمی,30,رقابت قیمتی,منقضی,2020-11-17,2020-11-17,CRM_OFFERS
OFF-0002312,C_746892,2022-05-02,2022-05-03,P_947367,Product_Family_04,709.33,698.76,1.5%,مدت,12,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002313,C_412635,2021-05-26,2021-05-28,P_RARE_Product_Family_04,Product_Family_04,193.29,176.88,8.5%,قیمتی,20,آزمون محصول,قبول,2021-06-15,2021-06-17,CRM_OFFERS
OFF-0002314,C_683666,2020-09-09,2020-09-09,P_RARE_Product_Family_03,Product_Family_03,94.48,86.94,8.0%,حجمی,28,تسویه سریع,منقضی,2020-09-25,2020-09-25,CRM_OFFERS
OFF-0002315,C_867370,2020-08-21,2020-08-22,P_003511,Product_Family_03,80.29,74.29,7.5%,قیمتی,10,معرفی محصول جدید,رد,2020-09-01,2020-09-02,CRM_OFFERS
OFF-0002316,C_923612,2020-10-30,2020-11-01,P_RARE_Product_Family_04,Product_Family_04,72.04,67.02,7.0%,قیمتی,18,افزایش حجم سفارش,قبول,2020-11-06,2020-11-08,CRM_OFFERS
OFF-0002317,C_469142,2021-09-26,2021-09-26,P_986783,Product_Family_05,382.53,357.82,6.5%,مدت,26,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0002318,C_593639,2020-10-18,2020-10-19,P_RARE_Product_Family_03,Product_Family_03,77.68,73.05,6.0%,مدت,8,افزایش سهم از سبد,رد,2020-11-15,2020-11-16,CRM_OFFERS
OFF-0002319,C_746892,2021-11-16,2021-11-18,P_542809,Product_Family_03,464.80,439.47,5.5%,حجمی,16,معرفی محصول جدید,قبول,2021-12-10,2021-12-12,CRM_OFFERS
OFF-0002320,C_180745,2021-01-30,2021-01-31,P_RARE_Product_Family_04,Product_Family_04,76.31,74.34,2.6%,قیمتی,18,افزایش حجم سفارش,رد,2021-02-24,2021-02-25,CRM_OFFERS
OFF-0002321,C_042732,2021-09-25,2021-09-25,P_RARE_Product_Family_04,Product_Family_04,180.12,174.57,3.1%,قیمتی,10,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002322,C_514318,2021-09-13,2021-09-13,P_851763,Product_Family_04,128.05,126.04,1.6%,قیمتی,8,حفظ مشتری کلیدی,منقضی,2021-09-29,2021-09-29,CRM_OFFERS
OFF-0002323,C_683666,2020-06-29,2020-07-01,P_555923,Product_Family_03,120.51,118.02,2.1%,مدت,26,افزایش سهم از سبد,قبول,2020-07-20,2020-07-22,CRM_OFFERS
OFF-0002324,C_465481,2020-08-02,2020-08-04,P_046254,Product_Family_05,162.66,154.82,4.8%,حجمی,6,حفظ مشتری کلیدی,رد,2020-08-11,2020-08-13,CRM_OFFERS
OFF-0002325,C_746892,2021-09-10,2021-09-11,P_RARE_Product_Family_03,Product_Family_03,381.42,361.09,5.3%,مدت,24,رقابت قیمتی,منقضی,2021-09-23,2021-09-24,CRM_OFFERS
OFF-0002326,C_328979,2020-10-22,2020-10-24,P_816663,Product_Family_03,84.80,81.76,3.6%,حجمی,28,معرفی محصول جدید,قبول,2020-10-26,2020-10-28,CRM_OFFERS
OFF-0002327,C_853926,2020-09-01,2020-09-02,P_028268,Product_Family_03,110.84,106.31,4.1%,مدت,20,معرفی محصول جدید,رد,2020-09-09,2020-09-10,CRM_OFFERS
OFF-0002328,C_633661,2020-03-09,2020-03-10,P_RARE_Product_Family_03,Product_Family_03,85.98,80.10,6.8%,حجمی,26,حفظ مشتری کلیدی,منقضی,2020-04-04,2020-04-05,CRM_OFFERS
OFF-0002329,C_274912,2021-03-29,2021-03-29,P_682478,Product_Family_03,176.04,163.10,7.4%,مدت,18,حفظ مشتری کلیدی,قبول,2021-04-29,2021-04-29,CRM_OFFERS
OFF-0002330,C_683666,2021-11-06,2021-11-08,P_165831,Product_Family_03,392.54,365.85,6.8%,مدت,20,تسویه سریع,قبول,2021-11-17,2021-11-19,CRM_OFFERS
OFF-0002331,C_683666,2020-11-21,2020-11-21,P_RARE_Product_Family_03,Product_Family_03,149.76,140.34,6.3%,حجمی,28,معرفی محصول جدید,منقضی,2020-11-28,2020-11-28,CRM_OFFERS
OFF-0002332,C_479796,2021-09-09,2021-09-09,P_957710,Product_Family_05,360.11,331.99,7.8%,حجمی,5,افزایش سهم از سبد,قبول,2021-09-29,2021-09-29,CRM_OFFERS
OFF-0002333,C_303006,2021-03-04,2021-03-05,P_353119,Product_Family_05,235.29,218.09,7.3%,قیمتی,13,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0002334,C_915518,2020-03-06,2020-03-07,P_277759,Product_Family_03,103.25,98.54,4.6%,قیمتی,6,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002335,C_245948,2020-03-22,2020-03-24,P_159680,Product_Family_04,65.04,62.41,4.1%,حجمی,14,افزایش حجم سفارش,منقضی,2020-04-14,2020-04-16,CRM_OFFERS
OFF-0002336,C_258325,2020-09-21,2020-09-22,P_874918,Product_Family_01,90.02,84.81,5.8%,مدت,10,تسویه سریع,رد,2020-09-23,2020-09-24,CRM_OFFERS
OFF-0002337,C_258325,2021-06-18,2021-06-18,P_003764,Product_Family_01,167.40,158.93,5.1%,مدت,24,تسویه سریع,رد,2021-06-20,2021-06-20,CRM_OFFERS
OFF-0002338,C_870695,2020-07-24,2020-07-24,P_RARE_Product_Family_04,Product_Family_04,51.55,49.82,3.4%,قیمتی,9,افزایش سهم از سبد,قبول,2020-08-09,2020-08-09,CRM_OFFERS
OFF-0002339,C_465481,2021-03-19,2021-03-20,P_118397,Product_Family_04,185.11,179.85,2.8%,حجمی,17,تسویه سریع,منقضی,2021-03-31,2021-04-01,CRM_OFFERS
OFF-0002340,C_683666,2020-07-18,2020-07-19,P_277610,Product_Family_03,95.22,88.07,7.5%,مدت,20,رقابت قیمتی,منقضی,2020-07-23,2020-07-24,CRM_OFFERS
OFF-0002341,C_180817,2022-04-21,2022-04-21,P_RARE_Product_Family_03,Product_Family_03,896.88,824.95,8.0%,قیمتی,12,آزمون محصول,قبول,2022-04-30,2022-04-30,CRM_OFFERS
OFF-0002342,C_566726,2020-10-01,2020-10-03,P_RARE_Product_Family_05,Product_Family_05,72.90,72.16,1.0%,قیمتی,30,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002343,C_459713,2022-04-26,2022-04-27,P_RARE_Product_Family_02,Product_Family_02,772.02,760.21,1.5%,مدت,22,افزایش حجم سفارش,منقضی,2022-05-14,2022-05-15,CRM_OFFERS
OFF-0002344,C_683666,2020-06-30,2020-06-30,P_RARE_Product_Family_03,Product_Family_03,120.51,118.06,2.0%,حجمی,14,حفظ مشتری کلیدی,قبول,2020-07-23,2020-07-23,CRM_OFFERS
OFF-0002345,C_444616,2020-01-19,2020-01-21,P_RARE_Product_Family_04,Product_Family_04,44.60,43.47,2.5%,حجمی,6,رقابت قیمتی,رد,2020-02-15,2020-02-17,CRM_OFFERS
OFF-0002346,C_514318,2021-02-28,2021-03-01,P_RARE_Product_Family_04,Product_Family_04,68.97,66.87,3.1%,حجمی,24,افزایش سهم از سبد,منقضی,2021-03-31,2021-04-01,CRM_OFFERS
OFF-0002347,C_440132,2022-03-11,2022-03-11,P_RARE_Product_Family_03,Product_Family_03,973.93,939.36,3.6%,قیمتی,16,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0002348,C_806376,2021-05-17,2021-05-18,P_769459,Product_Family_02,190.60,182.44,4.3%,قیمتی,28,حفظ مشتری کلیدی,قبول,2021-05-23,2021-05-24,CRM_OFFERS
OFF-0002349,C_683666,2021-11-01,2021-11-01,P_RARE_Product_Family_03,Product_Family_03,369.84,352.16,4.8%,قیمتی,20,حفظ مشتری کلیدی,رد,2021-11-12,2021-11-12,CRM_OFFERS
OFF-0002350,C_980626,2021-09-06,2021-09-06,P_030934,Product_Family_04,257.86,247.52,4.0%,مدت,28,معرفی محصول جدید,قبول,2021-10-01,2021-10-01,CRM_OFFERS
OFF-0002351,C_472366,2022-05-30,2022-05-31,P_RARE_Product_Family_02,Product_Family_02,898.01,866.49,3.5%,مدت,10,آزمون محصول,منقضی,2022-06-20,2022-06-21,CRM_OFFERS
OFF-0002352,C_887838,2020-02-05,2020-02-07,P_820647,Product_Family_05,139.10,134.93,3.0%,قیمتی,18,معرفی محصول جدید,رد,2020-02-21,2020-02-23,CRM_OFFERS
OFF-0002353,C_317124,2021-07-23,2021-07-23,P_RARE_Product_Family_03,Product_Family_03,118.96,115.99,2.5%,مدت,26,حفظ مشتری کلیدی,قبول,2021-08-04,2021-08-04,CRM_OFFERS
OFF-0002354,C_118223,2021-09-26,2021-09-27,P_218456,Product_Family_03,205.47,192.61,6.3%,قیمتی,16,معرفی محصول جدید,قبول,2021-10-05,2021-10-06,CRM_OFFERS
OFF-0002355,C_385862,2020-01-14,2020-01-16,P_RARE_Product_Family_03,Product_Family_03,124.16,117.02,5.8%,حجمی,24,حفظ مشتری کلیدی,منقضی,2020-01-18,2020-01-20,CRM_OFFERS
OFF-0002356,C_799217,2020-04-07,2020-04-07,P_028268,Product_Family_03,102.44,97.07,5.2%,مدت,6,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002357,C_258325,2020-05-09,2020-05-11,P_062869,Product_Family_01,78.40,74.86,4.5%,حجمی,20,حفظ مشتری کلیدی,رد,2020-06-07,2020-06-09,CRM_OFFERS
OFF-0002358,C_746892,2020-01-22,2020-01-22,P_417970,Product_Family_03,78.64,72.13,8.3%,حجمی,10,تسویه سریع,رد,2020-02-17,2020-02-17,CRM_OFFERS
OFF-0002359,C_838088,2020-05-01,2020-05-02,P_030934,Product_Family_04,98.71,91.04,7.8%,مدت,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002360,C_113139,2020-08-23,2020-08-25,P_003764,Product_Family_01,89.59,84.66,5.5%,مدت,22,تسویه سریع,رد,2020-08-26,2020-08-28,CRM_OFFERS
OFF-0002361,C_703801,2020-06-19,2020-06-20,P_230552,Product_Family_03,85.34,80.22,6.0%,حجمی,15,تسویه سریع,قبول,2020-06-27,2020-06-28,CRM_OFFERS
OFF-0002362,C_317124,2021-07-13,2021-07-14,P_186648,Product_Family_03,106.43,101.66,4.5%,قیمتی,12,حفظ مشتری کلیدی,منقضی,2021-08-07,2021-08-08,CRM_OFFERS
OFF-0002363,C_806376,2020-10-18,2020-10-18,P_RARE_Product_Family_02,Product_Family_02,138.81,131.88,5.0%,قیمتی,30,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002364,C_842281,2020-09-24,2020-09-24,P_483111,Product_Family_03,77.59,74.90,3.5%,قیمتی,28,افزایش حجم سفارش,قبول,2020-10-10,2020-10-10,CRM_OFFERS
OFF-0002365,C_806376,2021-05-25,2021-05-27,P_RARE_Product_Family_02,Product_Family_02,201.93,193.89,4.0%,مدت,20,معرفی محصول جدید,رد,2021-06-14,2021-06-16,CRM_OFFERS
OFF-0002366,C_806376,2021-05-15,2021-05-17,P_353119,Product_Family_05,245.03,239,2.5%,حجمی,18,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002367,C_683666,2020-08-20,2020-08-21,P_604053,Product_Family_05,169.17,164.15,3.0%,حجمی,10,آزمون محصول,منقضی,2020-08-31,2020-09-01,CRM_OFFERS
OFF-0002368,C_806376,2021-11-25,2021-11-25,P_693518,Product_Family_03,316.61,310.15,2.0%,حجمی,11,افزایش سهم از سبد,رد,2021-12-04,2021-12-04,CRM_OFFERS
OFF-0002369,C_317124,2021-08-05,2021-08-07,P_RARE_Product_Family_03,Product_Family_03,118.96,115.93,2.6%,قیمتی,29,معرفی محصول جدید,منقضی,2021-08-18,2021-08-20,CRM_OFFERS
OFF-0002370,C_633661,2020-08-25,2020-08-26,P_RARE_Product_Family_03,Product_Family_03,115.53,113.22,2.0%,قیمتی,5,افزایش سهم از سبد,منقضی,2020-09-17,2020-09-18,CRM_OFFERS
OFF-0002371,C_117580,2020-09-29,2020-10-01,P_593409,Product_Family_02,123.32,121.48,1.5%,مدت,13,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002372,C_683666,2020-12-27,2020-12-29,P_RARE_Product_Family_05,Product_Family_05,210.30,203.97,3.0%,قیمتی,15,افزایش حجم سفارش,رد,2020-12-29,2020-12-31,CRM_OFFERS
OFF-0002373,C_806376,2021-08-22,2021-08-22,P_769459,Product_Family_02,223.38,217.80,2.5%,حجمی,23,معرفی محصول جدید,قبول,2021-09-19,2021-09-19,CRM_OFFERS
OFF-0002374,C_683666,2020-02-28,2020-02-28,P_RARE_Product_Family_03,Product_Family_03,91.19,87.52,4.0%,حجمی,25,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002375,C_063926,2021-04-16,2021-04-17,P_077463,Product_Family_04,65.86,63.54,3.5%,مدت,7,معرفی محصول جدید,منقضی,2021-04-23,2021-04-24,CRM_OFFERS
OFF-0002376,C_042732,2021-09-15,2021-09-16,P_RARE_Product_Family_05,Product_Family_05,177.45,168.52,5.0%,مدت,9,تسویه سریع,منقضی,2021-10-05,2021-10-06,CRM_OFFERS
OFF-0002377,C_126481,2020-05-13,2020-05-15,P_RARE_Product_Family_03,Product_Family_03,55.12,52.62,4.5%,قیمتی,17,افزایش حجم سفارش,رد,2020-05-28,2020-05-30,CRM_OFFERS
OFF-0002378,C_842281,2020-08-26,2020-08-26,P_339338,Product_Family_03,71.45,67.56,5.5%,مدت,17,آزمون محصول,قبول,2020-09-13,2020-09-13,CRM_OFFERS
OFF-0002379,C_147153,2021-09-24,2021-09-25,P_RARE_Product_Family_03,Product_Family_03,302.11,287.16,5.0%,مدت,25,افزایش سهم از سبد,منقضی,2021-10-08,2021-10-09,CRM_OFFERS
OFF-0002380,C_058685,2020-08-27,2020-08-27,P_006453,Product_Family_04,74.51,70.52,5.4%,قیمتی,10,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002381,C_729868,2020-02-04,2020-02-06,P_725327,Product_Family_03,101.66,95.69,5.9%,حجمی,28,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002382,C_806376,2021-06-22,2021-06-23,P_RARE_Product_Family_02,Product_Family_02,112.36,105.19,6.4%,مدت,20,افزایش سهم از سبد,رد,2021-07-12,2021-07-13,CRM_OFFERS
OFF-0002383,C_117580,2020-09-06,2020-09-06,P_700346,Product_Family_02,121.53,113.17,6.9%,قیمتی,12,حفظ مشتری کلیدی,منقضی,2020-10-01,2020-10-01,CRM_OFFERS
OFF-0002384,C_171277,2021-05-14,2021-05-16,P_RARE_Product_Family_03,Product_Family_03,168.78,163.51,3.1%,قیمتی,22,حفظ مشتری کلیدی,منقضی,2021-06-11,2021-06-13,CRM_OFFERS
OFF-0002385,C_512037,2021-11-24,2021-11-25,P_215807,Product_Family_04,371.26,357.78,3.6%,قیمتی,14,آزمون محصول,قبول,2021-11-26,2021-11-27,CRM_OFFERS
OFF-0002386,C_265163,2021-08-16,2021-08-16,P_052026,Product_Family_04,65.23,62.54,4.1%,حجمی,6,حفظ مشتری کلیدی,رد,2021-08-23,2021-08-23,CRM_OFFERS
OFF-0002387,C_633661,2021-03-08,2021-03-10,P_343377,Product_Family_03,141.25,134.70,4.6%,قیمتی,24,افزایش سهم از سبد,منقضی,2021-03-19,2021-03-21,CRM_OFFERS
OFF-0002388,C_172705,2020-07-08,2020-07-09,P_649071,Product_Family_03,112.81,110.66,1.9%,حجمی,24,افزایش سهم از سبد,رد,2020-07-25,2020-07-26,CRM_OFFERS
OFF-0002389,C_519849,2020-12-07,2020-12-07,P_769936,Product_Family_03,76.81,74.95,2.4%,قیمتی,16,افزایش حجم سفارش,منقضی,2020-12-28,2020-12-28,CRM_OFFERS
OFF-0002390,C_535756,2020-10-24,2020-10-26,P_639522,Product_Family_04,71.99,70.64,1.9%,حجمی,19,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002391,C_980626,2020-02-10,2020-02-10,P_278872,Product_Family_05,179.38,176.94,1.4%,مدت,27,افزایش حجم سفارش,رد,2020-03-08,2020-03-08,CRM_OFFERS
OFF-0002392,C_317124,2021-03-08,2021-03-09,P_520245,Product_Family_03,90.68,83.11,8.4%,قیمتی,9,افزایش سهم از سبد,قبول,2021-03-31,2021-04-01,CRM_OFFERS
OFF-0002393,C_312584,2021-03-03,2021-03-05,P_RARE_Product_Family_03,Product_Family_03,164.16,151.27,7.9%,حجمی,17,تسویه سریع,منقضی,2021-03-21,2021-03-23,CRM_OFFERS
OFF-0002394,C_502843,2020-09-30,2020-09-30,P_RARE_Product_Family_03,Product_Family_03,66,61.16,7.3%,حجمی,25,معرفی محصول جدید,رد,2020-10-14,2020-10-14,CRM_OFFERS
OFF-0002395,C_749821,2022-03-25,2022-03-26,P_RARE_Product_Family_05,Product_Family_05,900.91,839.29,6.8%,قیمتی,7,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002396,C_444616,2022-05-20,2022-05-22,P_159680,Product_Family_04,591.87,554.40,6.3%,قیمتی,15,آزمون محصول,منقضی,2022-05-25,2022-05-27,CRM_OFFERS
OFF-0002397,C_317124,2021-11-23,2021-11-24,P_RARE_Product_Family_03,Product_Family_03,248.64,234.69,5.6%,مدت,29,افزایش حجم سفارش,منقضی,2021-11-28,2021-11-29,CRM_OFFERS
OFF-0002398,C_117580,2020-08-21,2020-08-21,P_RARE_Product_Family_02,Product_Family_02,130.87,123.14,5.9%,مدت,7,افزایش حجم سفارش,رد,2020-08-28,2020-08-28,CRM_OFFERS
OFF-0002399,C_042732,2021-09-12,2021-09-13,P_RARE_Product_Family_01,Product_Family_01,157.61,149.08,5.4%,قیمتی,15,افزایش حجم سفارش,قبول,2021-09-14,2021-09-15,CRM_OFFERS
OFF-0002400,C_683666,2020-03-25,2020-03-26,P_RARE_Product_Family_05,Product_Family_05,164.35,152.07,7.5%,حجمی,17,افزایش حجم سفارش,رد,2020-04-14,2020-04-15,CRM_OFFERS
OFF-0002401,C_937594,2020-11-27,2020-11-29,P_983543,Product_Family_05,174.63,162.48,7.0%,قیمتی,25,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002402,C_683666,2020-10-16,2020-10-16,P_091085,Product_Family_03,122.63,114.71,6.5%,مدت,7,حفظ مشتری کلیدی,منقضی,2020-10-27,2020-10-27,CRM_OFFERS
OFF-0002403,C_661757,2020-11-22,2020-11-23,P_RARE_Product_Family_05,Product_Family_05,172.84,162.56,5.9%,قیمتی,15,افزایش سهم از سبد,رد,2020-11-29,2020-11-30,CRM_OFFERS
OFF-0002404,C_565612,2020-02-22,2020-02-22,P_983543,Product_Family_05,145.98,143.07,2.0%,مدت,11,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0002405,C_683666,2020-10-19,2020-10-20,P_RARE_Product_Family_03,Product_Family_03,140.23,138.14,1.5%,مدت,19,رقابت قیمتی,رد,2020-10-22,2020-10-23,CRM_OFFERS
OFF-0002406,C_806376,2020-11-02,2020-11-04,P_RARE_Product_Family_02,Product_Family_02,135.60,124.10,8.5%,قیمتی,27,افزایش سهم از سبد,قبول,2020-12-01,2020-12-03,CRM_OFFERS
OFF-0002407,C_535756,2021-03-10,2021-03-10,P_RARE_Product_Family_06,Product_Family_06,104.26,95.95,8.0%,قیمتی,9,افزایش سهم از سبد,منقضی,2021-04-03,2021-04-03,CRM_OFFERS
OFF-0002408,C_126481,2020-04-14,2020-04-16,P_376553,Product_Family_03,55.31,53.09,4.0%,حجمی,5,معرفی محصول جدید,قبول,2020-05-09,2020-05-11,CRM_OFFERS
OFF-0002409,C_762928,2021-09-23,2021-09-23,P_RARE_Product_Family_04,Product_Family_04,217.17,209.55,3.5%,حجمی,13,حفظ مشتری کلیدی,منقضی,2021-10-14,2021-10-14,CRM_OFFERS
OFF-0002410,C_479796,2020-06-15,2020-06-17,P_957710,Product_Family_05,144.44,139.43,3.5%,مدت,8,معرفی محصول جدید,قبول,2020-07-15,2020-07-17,CRM_OFFERS
OFF-0002411,C_265163,2021-05-31,2021-06-01,P_RARE_Product_Family_04,Product_Family_04,57.60,55.31,4.0%,مدت,26,تسویه سریع,رد,2021-06-04,2021-06-05,CRM_OFFERS
OFF-0002412,C_951507,2021-11-13,2021-11-13,P_278460,Product_Family_03,420.16,401.34,4.5%,قیمتی,18,تسویه سریع,منقضی,2021-11-22,2021-11-22,CRM_OFFERS
OFF-0002413,C_705572,2021-09-04,2021-09-06,P_118397,Product_Family_04,272.85,259.26,5.0%,قیمتی,10,رقابت قیمتی,قبول,2021-09-17,2021-09-19,CRM_OFFERS
OFF-0002414,C_806376,2021-05-06,2021-05-07,P_593409,Product_Family_02,183.13,173.08,5.5%,مدت,28,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0002415,C_792125,2020-06-02,2020-06-02,P_RARE_Product_Family_05,Product_Family_05,158.23,148.75,6.0%,قیمتی,20,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002416,C_113139,2021-11-23,2021-11-25,P_890872,Product_Family_03,237.84,222.38,6.5%,مدت,12,معرفی محصول جدید,قبول,2021-12-19,2021-12-21,CRM_OFFERS
OFF-0002417,C_683666,2020-11-22,2020-11-23,P_RARE_Product_Family_03,Product_Family_03,149.76,139.26,7.0%,مدت,30,معرفی محصول جدید,رد,2020-12-23,2020-12-24,CRM_OFFERS
OFF-0002418,C_683666,2020-11-29,2020-11-29,P_RARE_Product_Family_03,Product_Family_03,154.73,143.11,7.5%,مدت,22,افزایش سهم از سبد,منقضی,2020-12-04,2020-12-04,CRM_OFFERS
OFF-0002419,C_297913,2020-04-03,2020-04-05,P_086593,Product_Family_04,106.61,98.06,8.0%,قیمتی,14,تسویه سریع,قبول,2020-04-12,2020-04-14,CRM_OFFERS
OFF-0002420,C_421536,2020-06-08,2020-06-08,P_RARE_Product_Family_05,Product_Family_05,95.04,90.07,5.2%,قیمتی,26,افزایش حجم سفارش,رد,2020-06-30,2020-06-30,CRM_OFFERS
OFF-0002421,C_431655,2020-09-21,2020-09-22,P_525309,Product_Family_03,129.06,122.96,4.7%,مدت,8,افزایش سهم از سبد,قبول,2020-10-09,2020-10-10,CRM_OFFERS
OFF-0002422,C_903161,2020-03-21,2020-03-22,P_RARE_Product_Family_04,Product_Family_04,88.06,82.56,6.3%,حجمی,10,تسویه سریع,قبول,2020-04-21,2020-04-22,CRM_OFFERS
OFF-0002423,C_792125,2021-09-25,2021-09-27,P_RARE_Product_Family_05,Product_Family_05,313.35,295.36,5.7%,قیمتی,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002424,C_265163,2021-09-28,2021-09-30,P_RARE_Product_Family_04,Product_Family_04,105.69,98.02,7.3%,قیمتی,20,افزایش حجم سفارش,منقضی,2021-10-08,2021-10-10,CRM_OFFERS
OFF-0002425,C_412635,2021-10-07,2021-10-07,P_174951,Product_Family_04,292.41,272.67,6.8%,قیمتی,28,افزایش حجم سفارش,رد,2021-10-12,2021-10-12,CRM_OFFERS
OFF-0002426,C_245948,2020-05-10,2020-05-10,P_950323,Product_Family_04,62.84,57.64,8.3%,حجمی,30,افزایش حجم سفارش,رد,2020-05-29,2020-05-29,CRM_OFFERS
OFF-0002427,C_117580,2020-09-08,2020-09-09,P_700346,Product_Family_02,121.53,112.10,7.8%,مدت,12,افزایش سهم از سبد,قبول,2020-09-22,2020-09-23,CRM_OFFERS
OFF-0002428,C_245948,2020-11-10,2020-11-12,P_RARE_Product_Family_04,Product_Family_04,101.98,100.77,1.2%,قیمتی,11,آزمون محصول,منقضی,2020-11-27,2020-11-29,CRM_OFFERS
OFF-0002429,C_951507,2021-12-28,2021-12-28,P_809117,Product_Family_04,344.48,316.30,8.2%,حجمی,19,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002430,C_664019,2020-09-20,2020-09-20,P_505032,Product_Family_02,129.50,124.36,4.0%,مدت,25,حفظ مشتری کلیدی,رد,2020-09-30,2020-09-30,CRM_OFFERS
OFF-0002431,C_472366,2022-04-22,2022-04-24,P_RARE_Product_Family_02,Product_Family_02,952.97,910.28,4.5%,مدت,17,افزایش سهم از سبد,منقضی,2022-05-06,2022-05-08,CRM_OFFERS
