offer_id,customer_id,offer_date,available_at,product_id,product_family,base_price_per_unit,offered_price_per_unit,offer_discount_pct,offer_type,validity_days,offer_reason,result,decision_at,decision_available_at,source_system
OFF-0002007,C_948070,2021-05-31,2021-05-31,P_RARE_Product_Family_03,Product_Family_03,233.07,227.85,0.0224,حجمی,15,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002008,C_467314,2020-06-13,2020-06-13,P_RARE_Product_Family_05,Product_Family_05,222.46,217.28,0.0233,مدت‌دار,25,افزایش سهم از سبد,منقضی‌شده,2020-07-06,2020-07-06,CRM_OFFERS
OFF-0002009,C_980626,2021-09-06,2021-09-07,P_821914,Product_Family_03,269.21,264.31,0.0182,مدت‌دار,7,آزمون محصول,رد,2021-09-25,2021-09-26,CRM_OFFERS
OFF-0002010,C_519849,2020-07-29,2020-07-29,P_532272,Product_Family_03,55.41,53.03,0.043,مدت‌دار,17,افزایش سهم از سبد,رد,2020-08-08,2020-08-08,CRM_OFFERS
OFF-0002011,C_117580,2020-05-18,2020-05-20,P_700346,Product_Family_02,104.24,99.24,0.048,مدت‌دار,9,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002012,C_317124,2021-07-19,2021-07-20,P_107385,Product_Family_03,99.37,94.09,0.0531,قیمتی,27,حفظ مشتری کلیدی,قبول,2021-08-07,2021-08-08,CRM_OFFERS
OFF-0002013,C_465481,2021-02-06,2021-02-06,P_441538,Product_Family_05,215.32,202.79,0.0582,مدت‌دار,19,معرفی محصول جدید,رد,2021-03-01,2021-03-01,CRM_OFFERS
OFF-0002014,C_117580,2020-04-19,2020-04-20,P_593409,Product_Family_02,108.44,105.97,0.0228,مدت‌دار,23,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002015,C_310107,2020-12-11,2020-12-11,P_RARE_Product_Family_03,Product_Family_03,125.08,121.6,0.0278,مدت‌دار,15,آزمون محصول,رد,2021-01-07,2021-01-07,CRM_OFFERS
OFF-0002016,C_746892,2020-11-06,2020-11-08,P_232438,Product_Family_03,181.6,175.63,0.0329,قیمتی,7,آزمون محصول,منقضی‌شده,2020-12-07,2020-12-09,CRM_OFFERS
OFF-0002017,C_317124,2021-03-31,2021-04-01,P_706670,Product_Family_03,93.51,89.97,0.0379,قیمتی,25,حفظ مشتری کلیدی,قبول,2021-04-06,2021-04-07,CRM_OFFERS
OFF-0002018,C_519849,2020-11-03,2020-11-04,P_386679,Product_Family_03,76.81,70.4,0.0835,مدت‌دار,5,آزمون محصول,قبول,2020-11-18,2020-11-19,CRM_OFFERS
OFF-0002019,C_842281,2020-09-20,2020-09-20,P_052400,Product_Family_03,67.41,66.5,0.0135,حجمی,23,تسویه سریع,رد,2020-10-09,2020-10-09,CRM_OFFERS
OFF-0002020,C_980765,2020-05-16,2020-05-16,P_983616,Product_Family_03,93.3,87.43,0.0629,مدت‌دار,28,افزایش سهم از سبد,رد,2020-06-13,2020-06-13,CRM_OFFERS
OFF-0002021,C_258325,2021-09-18,2021-09-19,P_572494,Product_Family_01,207.23,195.25,0.0578,حجمی,10,تسویه سریع,قبول,2021-10-12,2021-10-13,CRM_OFFERS
OFF-0002022,C_421536,2020-06-25,2020-06-26,P_030365,Product_Family_05,132.86,123.16,0.073,حجمی,12,افزایش حجم سفارش,قبول,2020-07-02,2020-07-03,CRM_OFFERS
OFF-0002023,C_519849,2020-08-20,2020-08-22,P_RARE_Product_Family_03,Product_Family_03,54.34,50.65,0.0679,قیمتی,20,حفظ مشتری کلیدی,منقضی‌شده,2020-08-23,2020-08-25,CRM_OFFERS
OFF-0002024,C_051535,2021-10-27,2021-10-28,P_RARE_Product_Family_04,Product_Family_04,340.54,326.03,0.0426,مدت‌دار,8,رقابت قیمتی,قبول,2021-11-07,2021-11-08,CRM_OFFERS
OFF-0002025,C_683666,2020-02-21,2020-02-23,P_RARE_Product_Family_03,Product_Family_03,91.19,87.76,0.0376,قیمتی,16,افزایش سهم از سبد,منقضی‌شده,2020-02-27,2020-02-29,CRM_OFFERS
OFF-0002026,C_472366,2021-12-13,2021-12-15,P_568483,Product_Family_03,453.81,429.85,0.0528,قیمتی,18,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002027,C_117580,2020-08-24,2020-08-24,P_RARE_Product_Family_02,Product_Family_02,91.21,86.86,0.0477,حجمی,26,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0002028,C_806376,2021-07-11,2021-07-13,P_RARE_Product_Family_02,Product_Family_02,210.63,205.91,0.0224,قیمتی,14,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0002029,C_535492,2020-12-22,2020-12-22,P_529239,Product_Family_04,58.64,57.63,0.0173,قیمتی,22,تسویه سریع,رد,2021-01-10,2021-01-10,CRM_OFFERS
OFF-0002030,C_265163,2021-04-15,2021-04-16,P_RARE_Product_Family_04,Product_Family_04,51.98,50.79,0.0228,قیمتی,20,افزایش حجم سفارش,قبول,2021-04-23,2021-04-24,CRM_OFFERS
OFF-0002031,C_245948,2022-03-01,2022-03-01,P_RARE_Product_Family_04,Product_Family_04,946.74,920.33,0.0279,حجمی,12,افزایش حجم سفارش,رد,2022-03-14,2022-03-14,CRM_OFFERS
OFF-0002032,C_050237,2021-08-14,2021-08-14,P_RARE_Product_Family_04,Product_Family_04,181.8,179.49,0.0127,قیمتی,10,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002033,C_683666,2020-04-23,2020-04-25,P_RARE_Product_Family_03,Product_Family_03,87.25,85.7,0.0178,مدت‌دار,28,تسویه سریع,منقضی‌شده,2020-04-27,2020-04-29,CRM_OFFERS
OFF-0002034,C_683666,2021-02-28,2021-02-28,P_RARE_Product_Family_03,Product_Family_03,196.7,188.22,0.0431,حجمی,14,افزایش سهم از سبد,رد,2021-03-26,2021-03-26,CRM_OFFERS
OFF-0002035,C_683666,2021-09-10,2021-09-12,P_RARE_Product_Family_03,Product_Family_03,263.27,250.61,0.0481,حجمی,6,افزایش سهم از سبد,منقضی‌شده,2021-10-10,2021-10-12,CRM_OFFERS
OFF-0002036,C_884864,2021-04-20,2021-04-22,P_028268,Product_Family_03,177.57,171.71,0.033,قیمتی,30,حفظ مشتری کلیدی,منقضی‌شده,2021-05-07,2021-05-09,CRM_OFFERS
OFF-0002037,C_951507,2021-06-20,2021-06-21,P_003764,Product_Family_01,154.77,148.89,0.038,مدت‌دار,22,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0002038,C_172705,2020-11-27,2020-11-27,P_945371,Product_Family_04,150.66,142.01,0.0574,قیمتی,6,رقابت قیمتی,رد,2020-11-30,2020-11-30,CRM_OFFERS
OFF-0002039,C_806376,2020-12-09,2020-12-11,P_047794,Product_Family_02,160.85,150.81,0.0624,مدت‌دار,24,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002040,C_683666,2021-05-29,2021-05-29,P_670948,Product_Family_03,208.19,200.45,0.0372,حجمی,30,معرفی محصول جدید,منقضی‌شده,2021-06-06,2021-06-06,CRM_OFFERS
OFF-0002041,C_245948,2020-05-23,2020-05-24,P_742720,Product_Family_04,60.63,58.68,0.0321,مدت‌دار,12,افزایش حجم سفارش,رد,2020-05-27,2020-05-28,CRM_OFFERS
OFF-0002042,C_624339,2020-07-20,2020-07-22,P_217755,Product_Family_04,46.14,44.89,0.0271,مدت‌دار,20,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002043,C_746892,2020-04-20,2020-04-20,P_427361,Product_Family_03,112.22,109.75,0.022,حجمی,28,معرفی محصول جدید,منقضی‌شده,2020-05-15,2020-05-15,CRM_OFFERS
OFF-0002044,C_245948,2022-01-16,2022-01-18,P_RARE_Product_Family_04,Product_Family_04,379.18,357.42,0.0574,قیمتی,24,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002045,C_691869,2021-08-10,2021-08-10,P_830781,Product_Family_04,196.78,186.47,0.0524,حجمی,6,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002046,C_853926,2020-09-01,2020-09-02,P_850083,Product_Family_03,110.84,105.6,0.0473,حجمی,14,افزایش سهم از سبد,رد,2020-09-18,2020-09-19,CRM_OFFERS
OFF-0002047,C_749821,2022-01-13,2022-01-15,P_333505,Product_Family_03,433.29,414.96,0.0423,مدت‌دار,22,آزمون محصول,قبول,2022-01-26,2022-01-28,CRM_OFFERS
OFF-0002048,C_317124,2021-05-02,2021-05-04,P_465221,Product_Family_03,90.1,83.64,0.0717,قیمتی,16,تسویه سریع,قبول,2021-05-05,2021-05-07,CRM_OFFERS
OFF-0002049,C_951507,2020-10-25,2020-10-25,P_494409,Product_Family_05,192.87,180.01,0.0667,قیمتی,24,افزایش حجم سفارش,منقضی‌شده,2020-11-23,2020-11-23,CRM_OFFERS
OFF-0002050,C_980626,2020-09-01,2020-09-02,P_441295,Product_Family_03,132.2,122.66,0.0722,حجمی,22,رقابت قیمتی,رد,2020-09-19,2020-09-20,CRM_OFFERS
OFF-0002051,C_117580,2020-08-25,2020-08-25,P_RARE_Product_Family_02,Product_Family_02,135.64,125.17,0.0772,مدت‌دار,14,رقابت قیمتی,منقضی‌شده,2020-09-17,2020-09-17,CRM_OFFERS
OFF-0002052,C_440132,2021-08-22,2021-08-24,P_003511,Product_Family_03,191.08,175.35,0.0823,حجمی,6,تسویه سریع,قبول,2021-09-18,2021-09-20,CRM_OFFERS
OFF-0002053,C_838088,2020-04-12,2020-04-13,P_RARE_Product_Family_02,Product_Family_02,119.03,117.55,0.0124,مدت‌دار,24,افزایش سهم از سبد,رد,2020-05-13,2020-05-14,CRM_OFFERS
OFF-0002054,C_022240,2022-04-29,2022-04-29,P_499327,Product_Family_01,652.95,641.59,0.0174,مدت‌دار,16,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002055,C_535756,2020-11-13,2020-11-15,P_967448,Product_Family_03,96.91,94.73,0.0225,مدت‌دار,8,تسویه سریع,قبول,2020-11-23,2020-11-25,CRM_OFFERS
OFF-0002056,C_746892,2020-09-09,2020-09-10,P_339338,Product_Family_03,87.34,84.94,0.0275,مدت‌دار,26,افزایش حجم سفارش,رد,2020-09-23,2020-09-24,CRM_OFFERS
OFF-0002057,C_593639,2021-04-21,2021-04-21,P_RARE_Product_Family_05,Product_Family_05,335.48,324.54,0.0326,قیمتی,18,تسویه سریع,منقضی‌شده,2021-05-10,2021-05-10,CRM_OFFERS
OFF-0002058,C_117580,2020-08-07,2020-08-07,P_769459,Product_Family_02,130.87,126.72,0.0317,قیمتی,8,رقابت قیمتی,منقضی‌شده,2020-08-20,2020-08-20,CRM_OFFERS
OFF-0002059,C_806376,2021-06-23,2021-06-25,P_RARE_Product_Family_02,Product_Family_02,112.36,108.23,0.0368,مدت‌دار,26,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0002060,C_746892,2020-07-06,2020-07-07,P_328965,Product_Family_04,91.38,84.25,0.078,مدت‌دار,9,حفظ مشتری کلیدی,قبول,2020-07-26,2020-07-27,CRM_OFFERS
OFF-0002061,C_398853,2020-06-29,2020-07-01,P_003843,Product_Family_03,97.38,90.28,0.0729,قیمتی,17,افزایش سهم از سبد,منقضی‌شده,2020-07-15,2020-07-17,CRM_OFFERS
OFF-0002062,C_265163,2021-06-12,2021-06-14,P_RARE_Product_Family_05,Product_Family_05,87.34,86.2,0.0131,حجمی,19,رقابت قیمتی,منقضی‌شده,2021-07-11,2021-07-13,CRM_OFFERS
OFF-0002063,C_633661,2020-03-21,2020-03-21,P_343377,Product_Family_03,86.56,79.38,0.083,حجمی,27,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002064,C_444616,2020-09-01,2020-09-01,P_386679,Product_Family_03,64.99,63.48,0.0232,حجمی,29,حفظ مشتری کلیدی,رد,2020-09-09,2020-09-09,CRM_OFFERS
OFF-0002065,C_594561,2021-10-28,2021-10-29,P_RARE_Product_Family_04,Product_Family_04,198.37,194.78,0.0181,قیمتی,11,معرفی محصول جدید,قبول,2021-10-31,2021-11-01,CRM_OFFERS
OFF-0002066,C_683666,2020-12-27,2020-12-28,P_RARE_Product_Family_03,Product_Family_03,154.73,149.58,0.0333,قیمتی,13,رقابت قیمتی,قبول,2021-01-12,2021-01-13,CRM_OFFERS
OFF-0002067,C_126481,2020-03-10,2020-03-12,P_128326,Product_Family_03,70.18,68.19,0.0283,مدت‌دار,21,آزمون محصول,منقضی‌شده,2020-03-22,2020-03-24,CRM_OFFERS
OFF-0002068,C_126481,2020-05-15,2020-05-17,P_266513,Product_Family_03,55.12,52.73,0.0434,حجمی,23,رقابت قیمتی,منقضی‌شده,2020-06-09,2020-06-11,CRM_OFFERS
OFF-0002069,C_683666,2020-05-10,2020-05-10,P_825583,Product_Family_03,86.84,83.51,0.0384,مدت‌دار,5,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002070,C_806376,2021-09-19,2021-09-19,P_275491,Product_Family_02,282.32,268.26,0.0498,حجمی,30,رقابت قیمتی,منقضی‌شده,2021-10-10,2021-10-10,CRM_OFFERS
OFF-0002071,C_717003,2021-11-26,2021-11-28,P_RARE_Product_Family_03,Product_Family_03,458.8,433.61,0.0549,حجمی,22,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002072,C_150182,2020-09-08,2020-09-10,P_947367,Product_Family_04,123.3,118.4,0.0397,قیمتی,20,حفظ مشتری کلیدی,قبول,2020-09-20,2020-09-22,CRM_OFFERS
OFF-0002073,C_938531,2021-01-17,2021-01-18,P_494409,Product_Family_05,225.57,215.46,0.0448,مدت‌دار,12,معرفی محصول جدید,رد,2021-02-02,2021-02-03,CRM_OFFERS
OFF-0002074,C_746892,2021-09-09,2021-09-10,P_811848,Product_Family_03,216.86,210.44,0.0296,قیمتی,10,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002075,C_705680,2020-09-29,2020-09-29,P_964842,Product_Family_03,102.82,99.25,0.0347,حجمی,28,رقابت قیمتی,منقضی‌شده,2020-10-06,2020-10-06,CRM_OFFERS
OFF-0002076,C_317124,2021-01-09,2021-01-09,P_RARE_Product_Family_03,Product_Family_03,92.43,90.63,0.0195,حجمی,26,رقابت قیمتی,منقضی‌شده,2021-02-02,2021-02-02,CRM_OFFERS
OFF-0002077,C_472366,2021-11-25,2021-11-27,P_RARE_Product_Family_02,Product_Family_02,408.4,398.39,0.0245,مدت‌دار,18,افزایش حجم سفارش,قبول,2021-12-24,2021-12-26,CRM_OFFERS
OFF-0002078,C_322219,2020-03-02,2020-03-04,P_942851,Product_Family_03,100.95,92.43,0.0844,مدت‌دار,16,معرفی محصول جدید,قبول,2020-03-17,2020-03-19,CRM_OFFERS
OFF-0002079,C_117580,2020-06-27,2020-06-28,P_RARE_Product_Family_02,Product_Family_02,118.98,117.27,0.0144,حجمی,8,حفظ مشتری کلیدی,رد,2020-07-17,2020-07-18,CRM_OFFERS
OFF-0002080,C_806376,2021-08-15,2021-08-17,P_700346,Product_Family_02,193.79,181.35,0.0642,حجمی,15,افزایش حجم سفارش,رد,2021-09-04,2021-09-06,CRM_OFFERS
OFF-0002081,C_593639,2020-12-01,2020-12-01,P_RARE_Product_Family_03,Product_Family_03,159.2,149.79,0.0591,مدت‌دار,23,افزایش حجم سفارش,قبول,2020-12-17,2020-12-17,CRM_OFFERS
OFF-0002082,C_705680,2020-12-08,2020-12-09,P_444447,Product_Family_03,133.64,126.41,0.0541,قیمتی,5,تسویه سریع,منقضی‌شده,2020-12-20,2020-12-21,CRM_OFFERS
OFF-0002083,C_806530,2020-04-30,2020-05-02,P_693439,Product_Family_03,95.08,90.42,0.049,مدت‌دار,13,افزایش حجم سفارش,رد,2020-05-07,2020-05-09,CRM_OFFERS
OFF-0002084,C_980626,2020-12-05,2020-12-05,P_335773,Product_Family_04,153.71,146.95,0.044,مدت‌دار,21,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0002085,C_412635,2020-12-19,2020-12-20,P_421045,Product_Family_05,177.93,171.01,0.0389,قیمتی,29,معرفی محصول جدید,منقضی‌شده,2021-01-16,2021-01-17,CRM_OFFERS
OFF-0002086,C_923612,2020-04-20,2020-04-22,P_RARE_Product_Family_04,Product_Family_04,39.05,37.73,0.0338,مدت‌دار,11,رقابت قیمتی,رد,2020-05-14,2020-05-16,CRM_OFFERS
OFF-0002087,C_317124,2021-03-22,2021-03-22,P_RARE_Product_Family_03,Product_Family_03,88.62,86.07,0.0288,مدت‌دار,19,تسویه سریع,قبول,2021-04-11,2021-04-11,CRM_OFFERS
OFF-0002088,C_258325,2021-07-28,2021-07-29,P_003764,Product_Family_01,196.79,192.13,0.0237,مدت‌دار,27,رقابت قیمتی,منقضی‌شده,2021-08-12,2021-08-13,CRM_OFFERS
OFF-0002089,C_763947,2021-05-12,2021-05-14,P_140222,Product_Family_01,161.59,158.57,0.0187,قیمتی,9,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0002090,C_866894,2021-02-19,2021-02-19,P_048748,Product_Family_05,266.67,260.22,0.0242,مدت‌دار,6,معرفی محصول جدید,قبول,2021-03-21,2021-03-21,CRM_OFFERS
OFF-0002091,C_984759,2020-07-03,2020-07-05,P_509864,Product_Family_03,113.81,110.49,0.0292,مدت‌دار,24,حفظ مشتری کلیدی,رد,2020-07-08,2020-07-10,CRM_OFFERS
OFF-0002092,C_565612,2020-02-12,2020-02-13,P_RARE_Product_Family_05,Product_Family_05,145.49,140.5,0.0343,حجمی,16,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002093,C_806376,2021-09-15,2021-09-15,P_700346,Product_Family_02,261.46,251.18,0.0393,حجمی,8,افزایش سهم از سبد,قبول,2021-09-28,2021-09-28,CRM_OFFERS
OFF-0002094,C_051706,2021-04-20,2021-04-21,P_215807,Product_Family_04,181.48,167.16,0.0789,حجمی,12,رقابت قیمتی,منقضی‌شده,2021-05-03,2021-05-04,CRM_OFFERS
OFF-0002095,C_749821,2022-01-11,2022-01-11,P_118397,Product_Family_04,663.94,608.17,0.084,قیمتی,30,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0002096,C_593639,2021-07-25,2021-07-27,P_RARE_Product_Family_05,Product_Family_05,337.29,332.57,0.014,حجمی,22,آزمون محصول,رد,2021-08-16,2021-08-18,CRM_OFFERS
OFF-0002097,C_603968,2021-11-21,2021-11-22,P_499327,Product_Family_01,350.34,343.65,0.0191,مدت‌دار,14,افزایش حجم سفارش,منقضی‌شده,2021-12-17,2021-12-18,CRM_OFFERS
OFF-0002098,C_877858,2021-09-18,2021-09-20,P_048748,Product_Family_05,394.37,371.22,0.0587,قیمتی,18,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002099,C_762928,2021-07-24,2021-07-25,P_RARE_Product_Family_04,Product_Family_04,134.63,126.05,0.0637,مدت‌دار,10,حفظ مشتری کلیدی,منقضی‌شده,2021-08-23,2021-08-24,CRM_OFFERS
OFF-0002100,C_524968,2021-10-04,2021-10-06,P_462781,Product_Family_04,293.59,287.42,0.021,قیمتی,23,تسویه سریع,قبول,2021-10-10,2021-10-12,CRM_OFFERS
OFF-0002101,C_746892,2022-04-30,2022-05-01,P_826872,Product_Family_03,781.45,761.13,0.026,قیمتی,15,افزایش سهم از سبد,رد,2022-05-10,2022-05-11,CRM_OFFERS
OFF-0002102,C_317124,2021-06-09,2021-06-10,P_RARE_Product_Family_03,Product_Family_03,91.04,90.05,0.0109,حجمی,13,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0002103,C_603877,2020-09-14,2020-09-14,P_RARE_Product_Family_05,Product_Family_05,176.02,173.22,0.0159,مدت‌دار,5,آزمون محصول,منقضی‌شده,2020-10-15,2020-10-15,CRM_OFFERS
OFF-0002104,C_806376,2020-12-25,2020-12-25,P_672805,Product_Family_02,166.31,153.72,0.0757,مدت‌دار,29,تسویه سریع,منقضی‌شده,2021-01-12,2021-01-12,CRM_OFFERS
OFF-0002105,C_051706,2020-02-12,2020-02-14,P_119677,Product_Family_04,94.58,86.94,0.0808,حجمی,21,تسویه سریع,قبول,2020-03-06,2020-03-08,CRM_OFFERS
OFF-0002106,C_762928,2020-08-02,2020-08-04,P_257908,Product_Family_06,62.39,58.3,0.0656,حجمی,19,رقابت قیمتی,قبول,2020-08-12,2020-08-14,CRM_OFFERS
OFF-0002107,C_185126,2021-01-08,2021-01-09,P_RARE_Product_Family_03,Product_Family_03,131.48,122.18,0.0707,مدت‌دار,11,تسویه سریع,رد,2021-01-22,2021-01-23,CRM_OFFERS
OFF-0002108,C_160952,2020-04-07,2020-04-08,P_628091,Product_Family_03,98.14,92.69,0.0555,مدت‌دار,9,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002109,C_385862,2020-02-09,2020-02-09,P_769459,Product_Family_02,117.46,110.34,0.0606,مدت‌دار,27,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0002110,C_342564,2020-05-04,2020-05-05,P_080963,Product_Family_03,118.55,115.98,0.0217,حجمی,19,معرفی محصول جدید,رد,2020-06-01,2020-06-02,CRM_OFFERS
OFF-0002111,C_184726,2021-08-23,2021-08-25,P_RARE_Product_Family_05,Product_Family_05,287.91,283.1,0.0167,حجمی,27,حفظ مشتری کلیدی,قبول,2021-09-15,2021-09-17,CRM_OFFERS
OFF-0002112,C_117580,2020-07-04,2020-07-06,P_593409,Product_Family_02,120.01,116.19,0.0318,مدت‌دار,29,حفظ مشتری کلیدی,قبول,2020-07-10,2020-07-12,CRM_OFFERS
OFF-0002113,C_421536,2020-07-11,2020-07-11,P_157284,Product_Family_04,46.03,44.8,0.0268,حجمی,11,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002114,C_265163,2021-07-20,2021-07-20,P_RARE_Product_Family_04,Product_Family_04,87.19,83.54,0.0419,قیمتی,13,رقابت قیمتی,منقضی‌شده,2021-08-04,2021-08-04,CRM_OFFERS
OFF-0002115,C_698497,2020-09-03,2020-09-04,P_631577,Product_Family_05,163.87,157.82,0.0369,قیمتی,21,افزایش حجم سفارش,رد,2020-09-14,2020-09-15,CRM_OFFERS
OFF-0002116,C_317124,2021-05-30,2021-05-31,P_RARE_Product_Family_03,Product_Family_03,90.1,85.41,0.0521,قیمتی,23,افزایش سهم از سبد,رد,2021-06-23,2021-06-24,CRM_OFFERS
OFF-0002117,C_051706,2020-08-04,2020-08-06,P_108736,Product_Family_04,93.3,88.91,0.047,قیمتی,5,رقابت قیمتی,قبول,2020-08-24,2020-08-26,CRM_OFFERS
OFF-0002118,C_342564,2020-05-29,2020-05-31,P_RARE_Product_Family_03,Product_Family_03,118.55,111.18,0.0622,حجمی,7,رقابت قیمتی,قبول,2020-06-01,2020-06-03,CRM_OFFERS
OFF-0002119,C_806530,2020-04-12,2020-04-12,P_514119,Product_Family_04,92.58,87.29,0.0571,قیمتی,15,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0002120,C_683666,2021-11-23,2021-11-24,P_RARE_Product_Family_03,Product_Family_03,352.01,346.41,0.0159,قیمتی,6,معرفی محصول جدید,منقضی‌شده,2021-12-19,2021-12-20,CRM_OFFERS
OFF-0002121,C_672706,2021-07-13,2021-07-13,P_RARE_Product_Family_05,Product_Family_05,121.38,118.83,0.021,حجمی,24,آزمون محصول,قبول,2021-08-12,2021-08-12,CRM_OFFERS
OFF-0002122,C_444616,2020-04-26,2020-04-28,P_RARE_Product_Family_04,Product_Family_04,43.82,42.68,0.026,مدت‌دار,16,رقابت قیمتی,رد,2020-05-01,2020-05-03,CRM_OFFERS
