Customer_ID,Customer_Segment,Customer_Status,Location_ID,Sales_Rep_ID,Credit_Limit,Payment_Terms_Days,Recency_Days,Days_Since_Last_Order,Frequency_Orders,Monetary_Total_Revenue,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Last_Order_Date,First_Order_Date,Avg_Order_Interval_Days,Order_Interval_Std_Days,Avg_Payment_Delay_Days,Max_Payment_Delay_Days,Collections_Count,Bounced_Check_Rate,Lifetime_Days,Lifetime_Years,Annual_Sales_Trailing12M,Revenue_Total_Lifetime,Cost_Total_Lifetime,Margin_Total_Lifetime,Margin_Pct,Margin_Cost_Basis_Actual_Pct,Margin_RARE_Revenue_Pct,Margin_Confidence,LTV,Revenue_Share_As_Of_Month,Revenue_Share_Pct_Latest,Revenue_Share_Pct_Avg,Lifetime_Complaints,Recent_Complaints_12M,Biggest_Problem,Expected_Next_Order_Date,Days_Until_Expected_Next_Order,Risk_Score,Risk_Level,Recommended_Action
C_900728,A,فعال,LOC-016,REP-002,364000,0,101.0,101.0,18,1267859.42,2.0,2.0,2.0,222,Lost / Churned,2022-03-21,2020-03-23,42.8,30.4,32.1,47.0,14,0.0,728,1.99,792645.36,1267859.42,1106580.4082,161279.0118,0.1272,0.138,0.257,Low,161279.01,2022-06,0.0,0.1933,0,0,,2022-05-02 19:12:00,-59.0,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_902072,C,غیرفعال,LOC-001,REP-002,811000,30,241.0,241.0,9,1673430.85,3.0,2.0,2.0,322,Regular,2021-11-01,2020-02-10,78.8,72.2,8.4,48.0,9,0.0,630,1.72,875119.3700000001,1673430.85,1487092.456,186338.39399999997,0.1114,0.444,0.0,Medium,186338.39,2022-06,0.0,0.105,0,0,,2022-01-18 19:12:00,-163.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_903161,A,فعال,LOC-014,REP-007,1983000,0,66.0,66.0,18,1703905.01,1.0,2.0,2.0,122,Lost / Churned,2022-04-25,2020-02-17,46.9,66.3,27.5,49.0,21,0.0,798,2.18,1417604.21,1703905.01,1621632.5553000001,82272.45470000003,0.0483,0.298,0.066,Medium,82272.45,2022-06,0.0,0.1083,0,0,,2022-06-10 21:36:00,-20.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_906263,A,غیرفعال,LOC-002,REP-008,120000,0,577.0,577.0,2,131345.28999999998,4.0,4.0,4.0,444,Champions,2020-11-30,2020-11-23,7.0,,8.0,14.0,3,0.0,7,0.02,0.0,131345.28999999998,124507.9754,6837.3146000000015,0.0521,0.167,0.017,Low,6837.31,2022-06,0.0,0.0,0,0,,2020-12-07 00:00:00,-570.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_908293,C,غیرفعال,LOC-005,REP-005,245000,0,395.0,395.0,8,505315.1,4.0,3.0,3.0,433,Loyal Customers,2021-05-31,2020-01-13,72.0,74.3,26.9,33.0,7,0.0,504,1.38,0.0,505315.1,420966.22510000004,84348.8749,0.1669,0.241,0.965,Low,84348.87,2022-06,0.0,0.0,1,0,بدپیچی / سفتی بسته,2021-08-11 00:00:00,-323.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_909326,A,غیرفعال,LOC-003,REP-008,98000,0,241.0,241.0,12,268670.86,3.0,2.0,4.0,324,Regular,2021-11-01,2020-10-26,33.7,35.3,19.9,45.0,15,0.0,371,1.02,13619.800000000001,268670.86,254426.84960000002,14244.010399999997,0.053,0.37,0.0,Medium,14244.01,2022-06,0.0,0.0833,0,0,,2021-12-04 16:48:00,-208.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_909337,B,غیرفعال,LOC-015,REP-008,5000,0,843.0,843.0,1,2969.63,5.0,5.0,5.0,555,Champions,2020-03-09,2020-03-09,,,40.0,40.0,1,0.0,0,0.0,0.0,2969.63,2616.6926,352.93740000000025,0.1188,0.5,0.429,Medium,352.94,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_910651,C,غیرفعال,LOC-007,REP-007,857000,0,332.0,332.0,4,1274127.84,3.0,3.0,2.0,332,Regular,2021-08-02,2021-04-19,35.0,12.1,25.2,34.0,4,0.0,105,0.29,881068.96,1274127.84,1091451.2794,182676.56059999997,0.1434,0.467,1.0,Low,182676.56,2022-06,0.0,0.0492,0,0,,2021-09-06 00:00:00,-297.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_914687,B,فعال,LOC-010,REP-003,366000,30,122.0,122.0,14,1868668.3599999999,2.0,2.0,2.0,222,Lost / Churned,2022-02-28,2020-10-05,39.3,47.6,19.9,44.0,16,0.0,511,1.4,1044819.99,1868668.3599999999,1726195.013,142473.347,0.0762,0.35,0.0,Medium,142473.35,2022-06,0.0,0.1817,0,0,,2022-04-08 07:12:00,-83.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_915518,C,فعال,LOC-003,REP-007,17000,0,115.0,115.0,102,270380.25,2.0,1.0,4.0,214,Lost / Churned,2022-03-07,2020-01-13,7.8,11.8,21.1,53.0,115,0.0,784,2.15,153846.33,270380.25,250300.4689,20079.781099999997,0.0743,0.379,0.011,Medium,20079.78,2022-06,0.0,0.4158,3,2,بدپیچی / سفتی بسته,2022-03-14 19:12:00,-108.0,4.0,High,Escalate to service recovery — recent complaints + high risk
C_917207,C,غیرفعال,LOC-016,REP-007,329000,0,633.0,633.0,2,233901.14,5.0,4.0,4.0,544,Champions,2020-10-05,2020-08-03,63.0,,11.0,12.0,2,0.0,63,0.17,0.0,233901.14,208481.6248,25419.515200000005,0.1087,0.357,1.0,Low,25419.52,2022-06,0.0,0.0,0,0,,2020-12-07 00:00:00,-570.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_918840,B,غیرفعال,LOC-016,REP-004,613000,0,507.0,507.0,2,529809.53,4.0,4.0,3.0,443,Loyal Customers,2021-02-08,2020-09-28,133.0,,32.7,45.0,3,0.0,133,0.36,0.0,529809.53,408642.42000000004,121167.10999999997,0.2287,0.25,0.771,Low,121167.11,2022-06,0.0,0.0,0,0,,2021-06-21 00:00:00,-374.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_923612,A,غیرفعال,LOC-010,REP-003,80000,0,318.0,318.0,14,334634.36,3.0,2.0,3.0,323,Regular,2021-08-16,2020-04-27,36.6,54.1,25.6,48.0,14,0.0,476,1.3,80034.95,334634.36,418349.4926,-83715.1326,-0.2502,0.364,0.192,Medium,-83715.13,2022-06,0.0,0.0842,0,0,,2021-09-21 14:24:00,-282.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_927798,C,غیرفعال,LOC-014,REP-002,19000,0,857.0,857.0,1,12219.789999999999,5.0,5.0,5.0,555,Champions,2020-02-24,2020-02-24,,,24.0,24.0,1,0.0,0,0.0,0.0,12219.789999999999,11295.7055,924.0844999999987,0.0756,0.5,0.0,High,924.08,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_930613,A,غیرفعال,LOC-007,REP-008,911000,90,339.0,339.0,3,1276150.91,3.0,4.0,2.0,342,Regular,2021-07-26,2021-07-12,7.0,9.9,37.5,38.0,2,0.0,14,0.04,1276150.91,1276150.91,1152427.372,123723.53800000004,0.097,0.32,0.002,Medium,123723.54,2022-06,0.0,0.0392,0,0,,2021-08-02 00:00:00,-332.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_930788,B,غیرفعال,LOC-003,REP-006,16000,0,605.0,605.0,19,88466.02,5.0,2.0,4.0,524,Loyal Customers,2020-11-02,2020-01-27,15.6,7.8,16.9,42.0,22,0.0,280,0.77,0.0,88466.02,86372.1703,2093.8496999999998,0.0237,0.325,0.163,Medium,2093.85,2022-06,0.0,0.0,0,0,,2020-11-17 14:24:00,-590.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_931525,A,غیرفعال,LOC-013,REP-001,143000,0,395.0,395.0,2,184868.13,4.0,4.0,4.0,444,Champions,2021-05-31,2021-04-05,56.0,,31.0,39.0,3,0.333,56,0.15,0.0,184868.13,175940.71810000003,8927.411899999988,0.0483,0.667,1.0,Low,8927.41,2022-06,0.0,0.0,0,0,,2021-07-26 00:00:00,-339.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_932058,C,غیرفعال,LOC-015,REP-005,123000,0,850.0,850.0,1,81898.3,5.0,5.0,4.0,554,Champions,2020-03-02,2020-03-02,,,26.0,26.0,1,0.0,0,0.0,0.0,81898.3,86219.5411,-4321.241099999999,-0.0528,0.0,1.0,Low,-4321.24,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_932097,A,غیرفعال,LOC-007,REP-006,106000,0,542.0,542.0,2,89550.42,4.0,4.0,4.0,444,Champions,2021-01-04,2020-08-10,147.0,,35.5,47.0,2,0.0,147,0.4,0.0,89550.42,86009.1109,3541.3091000000004,0.0395,0.0,0.0,Low,3541.31,2022-06,0.0,0.0,0,0,,2021-05-31 00:00:00,-395.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_932446,C,غیرفعال,LOC-014,REP-003,6000,0,346.0,346.0,13,24932.89,3.0,2.0,5.0,325,Regular,2021-07-19,2019-12-16,48.4,148.1,38.0,56.0,17,0.0,581,1.59,6363.92,24932.89,22224.2457,2708.644299999999,0.1086,0.158,0.508,Low,2708.64,2022-06,0.0,0.025,0,0,,2021-09-05 09:36:00,-298.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_933611,C,غیرفعال,LOC-004,REP-008,50000,0,339.0,339.0,4,55261.29,3.0,3.0,5.0,335,Regular,2021-07-26,2020-08-03,119.0,82.5,9.8,22.0,5,0.0,357,0.98,14138.65,55261.29,46388.359599999996,8872.930400000001,0.1606,0.3,0.558,Low,8872.93,2022-06,0.0,0.0242,0,0,,2021-11-22 00:00:00,-220.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_936530,C,غیرفعال,LOC-007,REP-005,103000,0,346.0,346.0,2,95894.98999999999,4.0,4.0,4.0,444,Champions,2021-07-19,2020-02-03,532.0,,29.0,34.0,2,0.0,532,1.46,68593.73,95894.98999999999,82989.795,12905.194999999996,0.1346,0.5,0.285,Medium,12905.19,2022-06,0.0,0.055,0,0,,2023-01-02 00:00:00,186.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_937594,C,فعال,LOC-012,REP-001,7312000,90,24.0,24.0,370,360552241.92,1.0,1.0,1.0,111,Lost / Churned,2022-06-06,2020-02-17,2.3,5.4,24.5,56.0,384,0.003,840,2.3,291077328.63,360552241.92,335313312.385,25238929.534999996,0.07,0.288,0.053,Medium,25238929.53,2022-06,0.4,0.4692,5,3,اختلاف تعداد لا,2022-06-08 07:12:00,-22.0,3.0,Medium,Follow up — order overdue vs usual pattern
C_938531,A,غیرفعال,LOC-015,REP-005,105000,0,290.0,290.0,28,962379.88,3.0,1.0,3.0,313,Regular,2021-09-13,2020-03-02,20.7,23.9,19.0,48.0,31,0.0,560,1.53,298865.93,962379.88,899607.421,62772.45899999998,0.0652,0.35,0.171,Medium,62772.46,2022-06,0.0,0.0842,0,0,,2021-10-03 16:48:00,-270.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_939274,B,غیرفعال,LOC-006,REP-006,160000,0,668.0,668.0,1,106334.38,5.0,5.0,4.0,554,Champions,2020-08-31,2020-08-31,,,3.0,3.0,1,0.0,0,0.0,0.0,106334.38,93663.9569,12670.423099999996,0.1192,0.5,0.0,High,12670.42,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_939370,A,فعال,LOC-005,REP-007,1206000,30,52.0,52.0,95,6383350.23,1.0,1.0,1.0,111,Lost / Churned,2022-05-09,2020-01-06,9.1,12.1,28.1,55.0,96,0.0,854,2.34,4223951.2700000005,6383350.23,5870472.6129,512877.6171,0.0803,0.325,0.139,Medium,512877.62,2022-06,0.0,0.3142,0,0,,2022-05-18 02:24:00,-43.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_940986,C,غیرفعال,LOC-009,REP-006,557000,0,381.0,381.0,7,1116430.33,4.0,3.0,2.0,432,Loyal Customers,2021-06-14,2020-08-17,50.2,65.4,33.8,46.0,10,0.0,301,0.82,0.0,1116430.33,1043670.4249,72759.90510000005,0.0652,0.176,0.0,Low,72759.91,2022-06,0.0,0.0,0,0,,2021-08-03 04:48:00,-331.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_941574,B,فعال,LOC-006,REP-004,122000,0,108.0,108.0,37,744814.46,2.0,1.0,3.0,213,Lost / Churned,2022-03-14,2020-01-20,21.8,30.0,25.4,56.0,37,0.027,784,2.15,712453.72,744814.46,687539.9138,57274.54620000001,0.0769,0.275,0.006,Medium,57274.55,2022-06,0.0,0.3408,0,0,,2022-04-04 19:12:00,-87.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_942497,C,فعال,LOC-004,REP-006,747000,0,59.0,59.0,1,497957.29,1.0,5.0,3.0,153,Regular,2022-05-02,2022-05-02,,,15.0,30.0,2,0.0,0,0.0,497957.29,497957.29,429163.1325,68794.15749999997,0.1382,0.0,0.0,Low,68794.16,2022-06,0.0,0.0442,0,0,,,,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_943171,A,غیرفعال,LOC-012,REP-002,191000,0,262.0,262.0,14,756745.07,3.0,2.0,3.0,323,Regular,2021-10-11,2021-02-08,18.8,15.5,24.8,54.0,18,0.0,245,0.67,269718.8,756745.07,749231.7468,7513.323200000017,0.0099,0.276,0.293,Medium,7513.32,2022-06,0.0,0.1258,0,0,,2021-10-29 19:12:00,-244.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_943415,C,غیرفعال,LOC-009,REP-006,20000,0,444.0,444.0,1,12815.810000000001,4.0,5.0,5.0,455,Champions,2021-04-12,2021-04-12,,,18.0,18.0,1,0.0,0,0.0,0.0,12815.810000000001,10633.224,2182.5860000000002,0.1703,0.0,1.0,Low,2182.59,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_943921,B,فعال,LOC-014,REP-007,398000,0,80.0,80.0,40,3146466.66,2.0,1.0,2.0,212,Lost / Churned,2022-04-11,2020-01-06,21.2,21.2,24.5,55.0,44,0.0,826,2.26,1279947.07,3146466.66,2711401.9052,435064.75479999994,0.1383,0.337,0.0,Medium,435064.75,2022-06,0.0,0.2292,0,0,,2022-05-02 04:48:00,-59.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_944253,A,غیرفعال,LOC-015,REP-003,431000,0,584.0,584.0,6,745565.76,4.0,3.0,3.0,433,Loyal Customers,2020-11-23,2020-02-24,54.6,86.1,38.8,54.0,9,0.0,273,0.75,0.0,745565.76,490868.4513,254697.30869999997,0.3416,0.125,0.886,Low,254697.31,2022-06,0.0,0.0,0,0,,2021-01-16 14:24:00,-530.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_945055,C,غیرفعال,LOC-001,REP-004,1722000,0,318.0,318.0,8,7282215.17,3.0,3.0,1.0,331,Regular,2021-08-16,2020-12-07,36.0,11.7,23.2,49.0,9,0.0,252,0.69,1147529.25,7282215.17,6739111.1961,543103.9738999999,0.0746,0.444,0.0,Medium,543103.97,2022-06,0.0,0.0358,0,0,,2021-09-21 00:00:00,-282.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_948070,B,فعال,LOC-007,REP-002,1032000,0,59.0,59.0,21,5598380.28,1.0,2.0,1.0,121,Lost / Churned,2022-05-02,2019-12-30,42.7,40.2,19.5,46.0,24,0.0,854,2.34,2143447.61,5598380.28,4432281.0365,1166099.2434999999,0.2083,0.329,0.924,Low,1166099.24,2022-06,0.0,0.215,2,1,بدپیچی / سفتی بسته,2022-06-13 16:48:00,-17.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_948373,C,فعال,LOC-002,REP-002,391000,0,157.0,157.0,2,501938.56,2.0,4.0,3.0,243,Regular,2022-01-24,2021-11-29,56.0,,39.5,42.0,2,0.0,56,0.15,501938.56,501938.56,438135.322,63803.23800000002,0.1271,0.5,0.0,High,63803.24,2022-06,0.0,0.085,0,0,,2022-03-21 00:00:00,-101.0,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_949047,C,غیرفعال,LOC-012,REP-001,1313000,30,311.0,311.0,11,5053674.7,3.0,2.0,2.0,322,Regular,2021-08-23,2021-02-08,19.6,11.3,23.1,47.0,12,0.0,196,0.54,1759121.23,5053674.7,4591943.2106,461731.4893999999,0.0914,0.385,0.001,Medium,461731.49,2022-06,0.0,0.0933,0,0,,2021-09-11 14:24:00,-292.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_950113,B,غیرفعال,LOC-012,REP-003,1265000,30,283.0,283.0,18,8223920.399999999,3.0,2.0,1.0,321,Regular,2021-09-20,2021-02-22,12.4,14.1,26.9,48.0,22,0.0,210,0.57,3355402.16,8223920.399999999,6921831.894599999,1302088.5054000001,0.1583,0.313,1.0,Low,1302088.51,2022-06,0.0,0.1067,1,0,بازشدن لا / جدایش,2021-10-02 09:36:00,-271.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_951507,A,فعال,LOC-010,REP-004,1000000,0,52.0,52.0,209,22480449.84,1.0,1.0,1.0,111,Lost / Churned,2022-05-09,2020-02-03,4.0,5.8,24.8,56.0,230,0.004,826,2.26,13384091.03,22480449.84,20763737.4079,1716712.4320999996,0.0764,0.317,0.156,Medium,1716712.43,2022-06,0.0,0.3917,3,2,استحکام پایین / پارگی,2022-05-13 00:00:00,-48.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_954731,C,غیرفعال,LOC-015,REP-006,640000,30,255.0,255.0,6,856362.14,3.0,3.0,3.0,333,Regular,2021-10-18,2020-11-02,70.0,48.7,27.7,44.0,7,0.0,350,0.96,426122.94,856362.14,802950.448,53411.69200000001,0.0624,0.429,0.468,Medium,53411.69,2022-06,0.0,0.0433,1,0,دوک دست دوم / خرابی دوک,2021-12-27 00:00:00,-185.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_954849,C,غیرفعال,LOC-010,REP-005,98000,0,430.0,430.0,1,64925.88999999999,4.0,5.0,5.0,455,Champions,2021-04-26,2021-04-26,,,14.0,14.0,1,0.0,0,0.0,0.0,64925.88999999999,52066.35059999999,12859.539400000007,0.1981,0.333,1.0,Low,12859.54,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_957389,C,غیرفعال,LOC-015,REP-004,1824000,0,311.0,311.0,2,1498208.06,3.0,4.0,2.0,342,Regular,2021-08-23,2021-08-23,0.0,,14.5,28.0,2,0.0,0,0.0,1498208.06,1498208.06,1282247.2659,215960.79409999997,0.1441,0.2,1.0,Low,215960.79,2022-06,0.0,0.0625,0,0,,2021-08-23 00:00:00,-311.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_968987,B,غیرفعال,LOC-012,REP-006,48000,0,864.0,864.0,6,146150.87,5.0,3.0,4.0,534,Loyal Customers,2020-02-17,2019-12-30,9.8,10.6,37.0,49.0,5,0.0,49,0.13,0.0,146150.87,129660.05900000001,16490.811,0.1128,0.286,0.044,Medium,16490.81,2022-06,0.0,0.0,0,0,,2020-02-26 19:12:00,-855.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_969004,A,غیرفعال,LOC-002,REP-004,11000,0,304.0,304.0,7,22269.79,3.0,3.0,5.0,335,Regular,2021-08-30,2020-02-10,94.5,145.7,31.0,51.0,7,0.0,567,1.55,12842.369999999999,22269.79,20172.0717,2097.718299999999,0.0942,0.462,0.0,Medium,2097.72,2022-06,0.0,0.0767,0,0,,2021-12-02 12:00:00,-210.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_969243,C,غیرفعال,LOC-011,REP-001,32000,0,759.0,759.0,2,33232.11,5.0,4.0,5.0,545,Champions,2020-06-01,2020-05-04,28.0,,31.0,49.0,3,0.0,28,0.08,0.0,33232.11,28258.5954,4973.514600000002,0.1497,0.0,0.372,Low,4973.51,2022-06,0.0,0.0,0,0,,2020-06-29 00:00:00,-731.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_969414,A,فعال,LOC-013,REP-004,378000,0,52.0,52.0,49,2749201.21,1.0,1.0,2.0,112,Lost / Churned,2022-05-09,2020-02-17,16.9,24.2,23.9,56.0,60,0.0,812,2.22,543659.7999999999,2749201.21,2359447.683,389753.527,0.1418,0.374,0.462,Medium,389753.53,2022-06,0.0,0.2792,2,1,شید رنگ,2022-05-25 21:36:00,-36.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_969707,A,غیرفعال,LOC-016,REP-003,1337000,30,549.0,549.0,17,4743103.5,4.0,2.0,2.0,422,New / Recent,2020-12-28,2020-01-20,21.4,21.8,25.5,45.0,18,0.0,343,0.94,0.0,4743103.5,4289716.4371,453387.0628999998,0.0956,0.206,0.0,Medium,453387.06,2022-06,0.0,0.0,0,0,,2021-01-18 09:36:00,-528.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_978571,A,غیرفعال,LOC-013,REP-005,8000,0,878.0,878.0,1,5240.65,5.0,5.0,5.0,555,Champions,2020-02-03,2020-02-03,,,17.0,17.0,1,0.0,0,0.0,0.0,5240.65,4862.6221,378.0279000000003,0.0721,0.75,0.219,Medium,378.03,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_979388,A,غیرفعال,LOC-009,REP-002,26000,0,472.0,472.0,2,27620.409999999996,4.0,4.0,5.0,445,Champions,2021-03-15,2021-03-08,7.0,,32.3,47.0,3,0.0,7,0.02,0.0,27620.409999999996,28392.135199999997,-771.7252000000008,-0.0279,0.5,1.0,Low,-771.73,2022-06,0.0,0.0,0,0,,2021-03-22 00:00:00,-465.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_979950,A,غیرفعال,LOC-015,REP-001,5000,0,549.0,549.0,2,2362.31,4.0,4.0,5.0,445,Champions,2020-12-28,2020-12-28,0.0,,27.7,40.0,3,0.0,0,0.0,0.0,2362.31,1761.4974,600.8126,0.2543,0.0,0.0,Low,600.81,2022-06,0.0,0.0,0,0,,2020-12-28 00:00:00,-549.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_980626,B,فعال,LOC-013,REP-006,574000,90,52.0,52.0,130,9468458.48,1.0,1.0,1.0,111,Lost / Churned,2022-05-09,2020-01-06,6.6,8.9,23.4,51.0,137,0.007,854,2.34,3823548.58,9468458.48,8535674.9353,932783.5447,0.0985,0.318,0.105,Medium,932783.54,2022-06,0.0,0.3883,2,1,بازشدن لا / جدایش,2022-05-15 14:24:00,-46.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_980741,B,غیرفعال,LOC-004,REP-005,9000,0,752.0,752.0,1,5885.389999999999,5.0,5.0,5.0,555,Champions,2020-06-08,2020-06-08,,,2.0,2.0,1,0.0,0,0.0,0.0,5885.389999999999,5747.6922,137.69779999999957,0.0234,0.5,1.0,Low,137.7,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_980765,A,غیرفعال,LOC-010,REP-008,315000,30,647.0,647.0,7,710604.67,5.0,3.0,3.0,533,Loyal Customers,2020-09-21,2020-03-02,33.8,37.9,23.0,45.0,6,0.0,203,0.56,0.0,710604.67,663798.1062,46806.56380000001,0.0659,0.412,0.007,Medium,46806.56,2022-06,0.0,0.0,0,0,,2020-10-24 19:12:00,-614.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_980766,B,غیرفعال,LOC-014,REP-008,789000,30,584.0,584.0,2,786120.16,4.0,4.0,3.0,443,Loyal Customers,2020-11-23,2020-11-23,0.0,,10.0,13.0,2,0.0,0,0.0,0.0,786120.16,677619.113,108501.04700000002,0.138,0.438,0.894,Low,108501.05,2022-06,0.0,0.0,0,0,,2020-11-23 00:00:00,-584.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_980957,B,فعال,LOC-002,REP-005,3514000,30,129.0,129.0,2,2344083.61,2.0,4.0,2.0,242,Regular,2022-02-21,2021-10-04,140.0,,43.5,55.0,4,0.0,140,0.38,2344083.61,2344083.61,2106442.1478,237641.4621999999,0.1014,0.714,0.0,High,237641.46,2022-06,0.0,0.1,0,0,,2022-07-11 00:00:00,11.0,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_981891,C,غیرفعال,LOC-002,REP-001,939000,30,577.0,577.0,11,3507369.52,4.0,2.0,2.0,422,New / Recent,2020-11-30,2020-10-26,3.5,3.7,16.9,35.0,10,0.0,35,0.1,0.0,3507369.52,3242023.8633999997,265345.6566000001,0.0757,0.28,0.186,Medium,265345.66,2022-06,0.0,0.0,0,0,,2020-12-03 12:00:00,-574.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_983306,B,غیرفعال,LOC-012,REP-004,828000,0,717.0,717.0,8,4078785.06,5.0,3.0,2.0,532,Loyal Customers,2020-07-13,2020-03-02,19.0,41.2,25.0,48.0,11,0.0,133,0.36,0.0,4078785.06,3320324.8663,758460.1936999998,0.186,0.5,1.0,Low,758460.19,2022-06,0.0,0.0,0,0,,2020-08-01 00:00:00,-698.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_984759,B,فعال,LOC-002,REP-006,660000,0,80.0,80.0,86,10467820.13,2.0,1.0,1.0,211,Lost / Churned,2022-04-11,2019-12-30,9.8,13.9,24.5,53.0,90,0.0,833,2.28,3448349.96,10467820.13,9488461.2019,979358.9281,0.0936,0.303,0.105,Medium,979358.93,2022-06,0.0,0.4308,2,0,اختلاف ازدیاد طول,2022-04-20 19:12:00,-71.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_986633,B,فعال,LOC-004,REP-003,236000,0,59.0,59.0,38,1146083.58,1.0,1.0,2.0,112,Lost / Churned,2022-05-02,2020-02-24,21.6,26.6,23.2,49.0,42,0.0,798,2.18,447144.88,1146083.58,1039034.1209,107049.4591,0.0934,0.404,0.002,Medium,107049.46,2022-06,0.0,0.2525,1,0,فیلامنت پارگی و پرز,2022-05-23 14:24:00,-38.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_997228,C,غیرفعال,LOC-003,REP-005,429000,90,297.0,297.0,26,2157292.35,3.0,1.0,2.0,312,Regular,2021-09-06,2020-06-08,18.2,34.2,21.1,50.0,27,0.0,455,1.25,317989.9,2157292.35,2015174.8757,142117.4743,0.0659,0.308,0.095,Medium,142117.47,2022-06,0.0,0.0808,1,1,استحکام پایین,2021-09-24 04:48:00,-279.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_998322,A,غیرفعال,LOC-015,REP-004,441000,0,822.0,822.0,1,293475.1,5.0,5.0,3.0,553,Loyal Customers,2020-03-30,2020-03-30,,,22.0,36.0,2,0.0,0,0.0,0.0,293475.1,250084.7611,43390.33889999997,0.1479,0.5,1.0,Low,43390.34,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
CUST-001,A,فعال,LOC-009,REP-004,4000000000,45,,,0,,,,,,No Activity (Pre-Onboarding as of Snapshot),,2026-02-07,,,,,0,,0,0.0,0.0,172720.0,152895.3,19824.70000000001,0.1148,0.0,0.0,Low,19824.7,,,,1,0,اختلاف وزنی,,,,Not Yet Active,Monitor — no orders yet as of snapshot
