Cost_Record_ID,Sales_Line_ID,شماره فاکتور,Product_ID,هزینه کل به ازای واحد,مقدار برگشتی,مبلغ برگشتی,Cost_Close_Date,Available_At,Source_System
COST-SL-00036752,SL-00036752,T_126404,P_RARE_Product_Family_05,145.46,0.00,0.00,2020-06-03,2020-06-05,ERP_COSTING
COST-SL-00036754,SL-00036754,T_720426,P_RARE_Product_Family_05,207.81,0.00,0.00,2021-07-16,2021-07-18,ERP_COSTING
COST-SL-00036762,SL-00036762,T_704171,P_003843,89.10,0.00,0.00,2020-04-28,2020-04-29,ERP_COSTING
COST-SL-00036763,SL-00036763,T_635180,P_RARE_Product_Family_03,46.72,0.00,0.00,2020-05-24,2020-05-24,ERP_COSTING
COST-SL-00036769,SL-00036769,T_571049,P_RARE_Product_Family_03,449.28,0.00,0.00,2022-01-14,2022-01-14,ERP_COSTING
COST-SL-00036774,SL-00036774,T_103503,P_RARE_Product_Family_02,221.10,0.00,0.00,2021-08-05,2021-08-07,ERP_COSTING
COST-SL-00036775,SL-00036775,T_753544,P_RARE_Product_Family_03,76.51,0.00,0.00,2021-04-17,2021-04-17,ERP_COSTING
COST-SL-00036778,SL-00036778,T_954174,P_385268,291.49,0.00,0.00,2021-12-08,2021-12-09,ERP_COSTING
COST-SL-00036787,SL-00036787,T_801375,P_RARE_Product_Family_03,114.04,145.25,"16,282.53",2020-10-07,2020-10-07,ERP_COSTING
COST-SL-00036789,SL-00036789,T_731617,P_434331,51.89,0.00,0.00,2020-04-27,2020-04-27,ERP_COSTING
COST-SL-00036791,SL-00036791,T_273458,P_RARE_Product_Family_03,81.48,0.00,0.00,2020-03-03,2020-03-05,ERP_COSTING
COST-SL-00036792,SL-00036792,T_439694,P_160425,110.15,0.00,0.00,2020-08-13,2020-08-13,ERP_COSTING
COST-SL-00036796,SL-00036796,T_901341,P_983543,134.08,0.00,0.00,2020-03-20,2020-03-21,ERP_COSTING
COST-SL-00036797,SL-00036797,T_465989,P_RARE_Product_Family_03,114.02,0.00,0.00,2021-03-07,2021-03-09,ERP_COSTING
COST-SL-00036801,SL-00036801,T_440800,P_RARE_Product_Family_02,155.43,0.00,0.00,2020-12-07,2020-12-08,ERP_COSTING
COST-SL-00036804,SL-00036804,T_890921,P_RARE_Product_Family_04,77.19,0.00,0.00,2020-09-25,2020-09-27,ERP_COSTING
COST-SL-00036811,SL-00036811,T_480872,P_964842,98.22,0.00,0.00,2020-07-21,2020-07-23,ERP_COSTING
COST-SL-00036812,SL-00036812,T_703831,P_787566,85.03,0.00,0.00,2021-03-28,2021-03-29,ERP_COSTING
COST-SL-00036816,SL-00036816,T_012688,P_215720,458.14,0.00,0.00,2021-12-25,2021-12-25,ERP_COSTING
COST-SL-00036817,SL-00036817,T_664004,P_RARE_Product_Family_03,50.72,0.00,0.00,2020-02-20,2020-02-22,ERP_COSTING
COST-SL-00036824,SL-00036824,T_908794,P_024612,301.50,0.00,0.00,2021-10-27,2021-10-27,ERP_COSTING
COST-SL-00036825,SL-00036825,T_231648,P_826794,627.50,0.00,0.00,2022-03-04,2022-03-05,ERP_COSTING
COST-SL-00036832,SL-00036832,T_289962,P_RARE_Product_Family_03,258.78,0.00,0.00,2021-09-28,2021-09-29,ERP_COSTING
COST-SL-00036833,SL-00036833,T_223830,P_494409,"1,149.77",0.00,0.00,2022-03-13,2022-03-13,ERP_COSTING
COST-SL-00036836,SL-00036836,T_304566,P_989994,81.07,0.00,0.00,2020-02-19,2020-02-21,ERP_COSTING
COST-SL-00036839,SL-00036839,T_409380,P_RARE_Product_Family_03,53.35,0.00,0.00,2020-11-16,2020-11-18,ERP_COSTING
COST-SL-00036840,SL-00036840,T_703752,P_128326,82.29,0.00,0.00,2020-02-24,2020-02-26,ERP_COSTING
COST-SL-00036844,SL-00036844,T_380147,P_159680,98.81,0.00,0.00,2021-06-08,2021-06-08,ERP_COSTING
COST-SL-00036845,SL-00036845,T_397475,P_RARE_Product_Family_01,226.29,0.00,0.00,2021-07-01,2021-07-02,ERP_COSTING
COST-SL-00036853,SL-00036853,T_619149,P_042769,747.67,0.00,0.00,2022-03-10,2022-03-10,ERP_COSTING
COST-SL-00036855,SL-00036855,T_237364,P_230552,206.10,13.19,"3,044.25",2021-11-02,2021-11-02,ERP_COSTING
COST-SL-00036856,SL-00036856,T_215333,P_378693,198.65,0.00,0.00,2021-04-04,2021-04-06,ERP_COSTING
COST-SL-00036858,SL-00036858,T_681064,P_186648,92.85,0.00,0.00,2021-01-29,2021-01-31,ERP_COSTING
COST-SL-00036859,SL-00036859,T_571810,P_427325,171.65,0.00,0.00,2020-12-02,2020-12-03,ERP_COSTING
COST-SL-00036860,SL-00036860,T_847667,P_370788,119.27,0.00,0.00,2020-04-12,2020-04-14,ERP_COSTING
COST-SL-00036865,SL-00036865,T_354109,P_817472,343.60,0.00,0.00,2021-10-13,2021-10-14,ERP_COSTING
COST-SL-00036870,SL-00036870,T_932720,P_RARE_Product_Family_03,838.51,0.00,0.00,2022-05-30,2022-05-30,ERP_COSTING
COST-SL-00036871,SL-00036871,T_814633,P_RARE_Product_Family_03,92.43,0.00,0.00,2021-04-10,2021-04-12,ERP_COSTING
COST-SL-00036875,SL-00036875,T_535774,P_042415,55.16,0.00,0.00,2020-07-17,2020-07-18,ERP_COSTING
COST-SL-00036882,SL-00036882,T_772123,P_RARE_Product_Family_05,164.65,0.00,0.00,2020-07-10,2020-07-10,ERP_COSTING
COST-SL-00036883,SL-00036883,T_162156,P_108736,75.52,0.00,0.00,2020-07-19,2020-07-20,ERP_COSTING
COST-SL-00036885,SL-00036885,T_876140,P_RARE_Product_Family_04,74.12,0.00,0.00,2021-02-23,2021-02-24,ERP_COSTING
COST-SL-00036886,SL-00036886,T_104413,P_970810,162.53,0.00,0.00,2021-01-14,2021-01-16,ERP_COSTING
COST-SL-00036888,SL-00036888,T_049100,P_275491,113.49,0.00,0.00,2020-09-30,2020-09-30,ERP_COSTING
COST-SL-00036893,SL-00036893,T_851849,P_RARE_Product_Family_04,192.56,0.00,0.00,2021-09-22,2021-09-24,ERP_COSTING
COST-SL-00036898,SL-00036898,T_143136,P_RARE_Product_Family_03,92.44,0.00,0.00,2020-05-07,2020-05-08,ERP_COSTING
COST-SL-00036899,SL-00036899,T_011212,P_RARE_Product_Family_03,220.88,0.00,0.00,2021-06-08,2021-06-08,ERP_COSTING
COST-SL-00036906,SL-00036906,T_938952,P_150094,160.37,0.00,0.00,2021-03-17,2021-03-17,ERP_COSTING
COST-SL-00036908,SL-00036908,T_437498,P_RARE_Product_Family_04,513.91,0.00,0.00,2022-05-03,2022-05-04,ERP_COSTING
COST-SL-00036912,SL-00036912,T_264985,P_577334,498.18,0.00,0.00,2022-02-08,2022-02-10,ERP_COSTING
COST-SL-00036913,SL-00036913,T_464613,P_RARE_Product_Family_05,371.61,0.00,0.00,2021-11-18,2021-11-18,ERP_COSTING
COST-SL-00036914,SL-00036914,T_428145,P_490196,93.64,0.00,0.00,2020-09-13,2020-09-15,ERP_COSTING
COST-SL-00036917,SL-00036917,T_669958,P_253702,265.71,0.00,0.00,2021-12-17,2021-12-18,ERP_COSTING
COST-SL-00036919,SL-00036919,T_486247,P_708575,92.00,0.00,0.00,2020-05-06,2020-05-07,ERP_COSTING
COST-SL-00036920,SL-00036920,T_146125,P_990561,58.00,0.00,0.00,2020-08-29,2020-08-29,ERP_COSTING
COST-SL-00036927,SL-00036927,T_520346,P_RARE_Product_Family_03,89.42,0.00,0.00,2021-05-10,2021-05-11,ERP_COSTING
COST-SL-00036932,SL-00036932,T_628567,P_076036,168.29,0.00,0.00,2020-12-04,2020-12-06,ERP_COSTING
COST-SL-00036933,SL-00036933,T_763970,P_RARE_Product_Family_02,107.36,0.00,0.00,2020-10-11,2020-10-11,ERP_COSTING
COST-SL-00036938,SL-00036938,T_767655,P_285147,482.35,0.00,0.00,2021-11-27,2021-11-28,ERP_COSTING
COST-SL-00036939,SL-00036939,T_956517,P_913911,97.77,0.00,0.00,2020-03-09,2020-03-11,ERP_COSTING
COST-SL-00036940,SL-00036940,T_505121,P_421045,103.41,0.00,0.00,2020-05-03,2020-05-03,ERP_COSTING
COST-SL-00036946,SL-00036946,T_239780,P_RARE_Product_Family_05,254.49,0.00,0.00,2021-01-29,2021-01-29,ERP_COSTING
COST-SL-00036947,SL-00036947,T_245232,P_509864,95.96,0.00,0.00,2020-08-05,2020-08-07,ERP_COSTING
COST-SL-00036950,SL-00036950,T_058890,P_003764,126.16,0.00,0.00,2021-05-23,2021-05-24,ERP_COSTING
COST-SL-00036951,SL-00036951,T_366998,P_667237,65.02,0.00,0.00,2020-12-01,2020-12-03,ERP_COSTING
COST-SL-00036957,SL-00036957,T_586060,P_046254,160.74,0.00,0.00,2020-07-02,2020-07-04,ERP_COSTING
COST-SL-00036962,SL-00036962,T_324903,P_964660,127.66,0.00,0.00,2020-12-26,2020-12-26,ERP_COSTING
COST-SL-00036963,SL-00036963,T_928631,P_RARE_Product_Family_03,400.15,0.00,0.00,2021-12-09,2021-12-11,ERP_COSTING
COST-SL-00036968,SL-00036968,T_140873,P_615273,262.40,0.00,0.00,2021-09-17,2021-09-18,ERP_COSTING
COST-SL-00036969,SL-00036969,T_619104,P_427325,122.10,0.00,0.00,2020-06-17,2020-06-17,ERP_COSTING
COST-SL-00036973,SL-00036973,T_978093,P_919572,187.17,0.00,0.00,2021-01-18,2021-01-19,ERP_COSTING
COST-SL-00036975,SL-00036975,T_044793,P_802934,369.72,0.00,0.00,2021-11-24,2021-11-25,ERP_COSTING
COST-SL-00036976,SL-00036976,T_338174,P_RARE_Product_Family_04,56.93,0.00,0.00,2021-07-02,2021-07-04,ERP_COSTING
COST-SL-00036978,SL-00036978,T_469783,P_RARE_Product_Family_02,114.17,0.00,0.00,2020-11-12,2020-11-12,ERP_COSTING
COST-SL-00036979,SL-00036979,T_892217,P_RARE_Product_Family_03,375.21,0.00,0.00,2021-12-11,2021-12-12,ERP_COSTING
COST-SL-00036982,SL-00036982,T_067975,P_RARE_Product_Family_02,138.27,0.00,0.00,2020-09-08,2020-09-08,ERP_COSTING
COST-SL-00036983,SL-00036983,T_657765,P_573948,118.46,0.00,0.00,2020-08-16,2020-08-18,ERP_COSTING
COST-SL-00036984,SL-00036984,T_518879,P_RARE_Product_Family_03,112.32,0.00,0.00,2020-05-28,2020-05-28,ERP_COSTING
COST-SL-00036987,SL-00036987,T_956442,P_RARE_Product_Family_05,151.71,0.00,0.00,2020-02-22,2020-02-23,ERP_COSTING
COST-SL-00036989,SL-00036989,T_572161,P_RARE_Product_Family_04,66.02,0.00,0.00,2020-02-03,2020-02-04,ERP_COSTING
COST-SL-00036996,SL-00036996,T_349936,P_RARE_Product_Family_02,111.21,0.00,0.00,2020-04-13,2020-04-15,ERP_COSTING
COST-SL-00036998,SL-00036998,T_817690,P_RARE_Product_Family_01,129.22,0.00,0.00,2020-11-10,2020-11-11,ERP_COSTING
COST-SL-00037003,SL-00037003,T_317219,P_RARE_Product_Family_03,78.38,0.00,0.00,2020-06-29,2020-06-29,ERP_COSTING
COST-SL-00037008,SL-00037008,T_056621,P_RARE_Product_Family_05,279.33,0.00,0.00,2021-06-25,2021-06-26,ERP_COSTING
COST-SL-00037009,SL-00037009,T_128131,P_RARE_Product_Family_03,297.40,0.00,0.00,2021-10-20,2021-10-20,ERP_COSTING
COST-SL-00037012,SL-00037012,T_497105,P_RARE_Product_Family_03,82.12,0.00,0.00,2021-05-19,2021-05-20,ERP_COSTING
COST-SL-00037013,SL-00037013,T_176800,P_067181,456.36,0.00,0.00,2022-01-14,2022-01-16,ERP_COSTING
COST-SL-00037015,SL-00037015,T_274458,P_RARE_Product_Family_02,181.44,0.00,0.00,2021-08-01,2021-08-03,ERP_COSTING
COST-SL-00037016,SL-00037016,T_609080,P_796686,125.37,0.00,0.00,2021-04-06,2021-04-06,ERP_COSTING
COST-SL-00037018,SL-00037018,T_194423,P_047794,104.90,0.00,0.00,2020-07-30,2020-07-30,ERP_COSTING
COST-SL-00037025,SL-00037025,T_303526,P_RARE_Product_Family_03,96.23,0.00,0.00,2020-03-12,2020-03-13,ERP_COSTING
COST-SL-00037028,SL-00037028,T_760410,P_682478,106.66,0.00,0.00,2020-05-20,2020-05-22,ERP_COSTING
COST-SL-00037030,SL-00037030,T_939151,P_830231,122.51,0.00,0.00,2020-04-19,2020-04-20,ERP_COSTING
COST-SL-00037036,SL-00037036,T_883779,P_RARE_Product_Family_04,150.04,0.00,0.00,2021-10-19,2021-10-20,ERP_COSTING
COST-SL-00037037,SL-00037037,T_337603,P_RARE_Product_Family_03,86.17,0.00,0.00,2020-08-20,2020-08-22,ERP_COSTING
COST-SL-00037040,SL-00037040,T_681671,P_700346,118.44,0.00,0.00,2020-08-22,2020-08-22,ERP_COSTING
COST-SL-00037047,SL-00037047,T_580304,P_970581,292.61,0.00,0.00,2021-08-23,2021-08-24,ERP_COSTING
COST-SL-00037051,SL-00037051,T_229608,P_RARE_Product_Family_03,90.50,0.00,0.00,2020-11-22,2020-11-22,ERP_COSTING
COST-SL-00037056,SL-00037056,T_437498,P_192876,513.91,0.00,0.00,2022-05-11,2022-05-13,ERP_COSTING
COST-SL-00037057,SL-00037057,T_674526,P_RARE_Product_Family_02,116.59,0.00,0.00,2020-11-13,2020-11-13,ERP_COSTING
COST-SL-00037066,SL-00037066,T_268203,P_308873,203.16,0.00,0.00,2020-12-20,2020-12-21,ERP_COSTING
COST-SL-00037067,SL-00037067,T_807396,P_RARE_Product_Family_04,234.09,0.00,0.00,2022-01-28,2022-01-28,ERP_COSTING
COST-SL-00037068,SL-00037068,T_294737,P_042769,81.53,0.00,0.00,2020-04-21,2020-04-22,ERP_COSTING
COST-SL-00037072,SL-00037072,T_296435,P_RARE_Product_Family_03,109.36,0.00,0.00,2021-08-14,2021-08-14,ERP_COSTING
COST-SL-00037074,SL-00037074,T_523898,P_RARE_Product_Family_03,111.60,0.00,0.00,2020-06-25,2020-06-25,ERP_COSTING
COST-SL-00037077,SL-00037077,T_524128,P_487868,94.99,0.00,0.00,2020-12-08,2020-12-10,ERP_COSTING
COST-SL-00037078,SL-00037078,T_090147,P_RARE_Product_Family_05,428.17,0.00,0.00,2021-11-29,2021-11-29,ERP_COSTING
COST-SL-00037079,SL-00037079,T_353719,P_247853,86.32,0.00,0.00,2020-03-11,2020-03-12,ERP_COSTING
COST-SL-00037081,SL-00037081,T_770590,P_826872,90.83,0.00,0.00,2020-03-08,2020-03-08,ERP_COSTING
COST-SL-00037082,SL-00037082,T_146628,P_RARE_Product_Family_03,156.27,0.00,0.00,2021-05-07,2021-05-09,ERP_COSTING
COST-SL-00037086,SL-00037086,T_032072,P_983543,199.55,0.00,0.00,2021-04-15,2021-04-16,ERP_COSTING
COST-SL-00037087,SL-00037087,T_705638,P_RARE_Product_Family_04,428.24,0.00,0.00,2022-03-01,2022-03-01,ERP_COSTING
COST-SL-00037097,SL-00037097,T_280715,P_150094,82.88,0.00,0.00,2020-09-12,2020-09-14,ERP_COSTING
COST-SL-00037099,SL-00037099,T_541920,P_672380,328.77,0.00,0.00,2021-10-15,2021-10-15,ERP_COSTING
COST-SL-00037102,SL-00037102,T_461294,P_903460,446.96,0.00,0.00,2021-12-12,2021-12-12,ERP_COSTING
COST-SL-00037105,SL-00037105,T_508419,P_826872,249.13,0.00,0.00,2021-11-19,2021-11-21,ERP_COSTING
COST-SL-00037108,SL-00037108,T_929545,P_495385,93.38,0.00,0.00,2021-05-08,2021-05-09,ERP_COSTING
COST-SL-00037112,SL-00037112,T_086872,P_RARE_Product_Family_04,47.33,0.00,0.00,2020-01-21,2020-01-23,ERP_COSTING
COST-SL-00037118,SL-00037118,T_970885,P_615273,102.60,0.00,0.00,2020-10-14,2020-10-15,ERP_COSTING
COST-SL-00037119,SL-00037119,T_603490,P_118397,600.11,0.00,0.00,2022-01-17,2022-01-17,ERP_COSTING
COST-SL-00037120,SL-00037120,T_097692,P_725670,84.93,0.00,0.00,2020-04-01,2020-04-01,ERP_COSTING
COST-SL-00037130,SL-00037130,T_858403,P_RARE_Product_Family_02,165.68,0.00,0.00,2020-12-17,2020-12-18,ERP_COSTING
COST-SL-00037131,SL-00037131,T_255818,P_844122,132.19,0.00,0.00,2020-12-15,2020-12-15,ERP_COSTING
COST-SL-00037136,SL-00037136,T_893501,P_RARE_Product_Family_04,62.97,0.00,0.00,2020-08-01,2020-08-02,ERP_COSTING
COST-SL-00037140,SL-00037140,T_090320,P_RARE_Product_Family_04,324.62,0.00,0.00,2021-11-07,2021-11-07,ERP_COSTING
COST-SL-00037141,SL-00037141,T_977224,P_593409,244.10,0.00,0.00,2021-10-26,2021-10-27,ERP_COSTING
COST-SL-00037150,SL-00037150,T_665866,P_275491,175.49,0.00,0.00,2021-06-28,2021-06-29,ERP_COSTING
COST-SL-00037155,SL-00037155,T_348393,P_RARE_Product_Family_02,106.23,0.00,0.00,2020-07-03,2020-07-05,ERP_COSTING
COST-SL-00037163,SL-00037163,T_290559,P_RARE_Product_Family_04,50.49,0.00,0.00,2021-04-26,2021-04-26,ERP_COSTING
COST-SL-00037164,SL-00037164,T_820718,P_RARE_Product_Family_05,"1,346.33",0.00,0.00,2022-03-30,2022-03-31,ERP_COSTING
COST-SL-00037168,SL-00037168,T_142954,P_RARE_Product_Family_02,149.52,0.00,0.00,2020-11-26,2020-11-28,ERP_COSTING
COST-SL-00037169,SL-00037169,T_000655,P_975626,95.74,0.00,0.00,2020-11-28,2020-11-28,ERP_COSTING
COST-SL-00037172,SL-00037172,T_826607,P_RARE_Product_Family_01,224.23,0.00,0.00,2021-07-03,2021-07-05,ERP_COSTING
COST-SL-00037173,SL-00037173,T_612672,P_RARE_Product_Family_03,681.70,0.00,0.00,2022-03-31,2022-04-01,ERP_COSTING
COST-SL-00037175,SL-00037175,T_810665,P_333505,160.43,0.00,0.00,2021-09-21,2021-09-22,ERP_COSTING
COST-SL-00037178,SL-00037178,T_502476,P_108736,77.74,0.00,0.00,2020-05-01,2020-05-01,ERP_COSTING
COST-SL-00037182,SL-00037182,T_582454,P_215807,161.06,0.00,0.00,2021-04-07,2021-04-07,ERP_COSTING
COST-SL-00037183,SL-00037183,T_556477,P_444447,97.86,0.00,0.00,2020-05-01,2020-05-02,ERP_COSTING
COST-SL-00037186,SL-00037186,T_775347,P_RARE_Product_Family_03,150.25,0.00,0.00,2021-01-19,2021-01-21,ERP_COSTING
COST-SL-00037189,SL-00037189,T_493320,P_RARE_Product_Family_04,39.53,0.00,0.00,2020-05-24,2020-05-25,ERP_COSTING
COST-SL-00037191,SL-00037191,T_978124,P_820821,57.66,0.00,0.00,2020-03-20,2020-03-20,ERP_COSTING
COST-SL-00037194,SL-00037194,T_728045,P_RARE_Product_Family_03,134.90,0.00,0.00,2020-10-26,2020-10-28,ERP_COSTING
COST-SL-00037195,SL-00037195,T_657285,P_566895,749.90,0.00,0.00,2022-02-12,2022-02-13,ERP_COSTING
COST-SL-00037202,SL-00037202,T_120608,P_RARE_Product_Family_04,51.53,0.00,0.00,2020-02-15,2020-02-17,ERP_COSTING
COST-SL-00037206,SL-00037206,T_625244,P_RARE_Product_Family_02,199.18,0.00,0.00,2021-10-08,2021-10-09,ERP_COSTING
COST-SL-00037207,SL-00037207,T_764630,P_528908,82.76,0.00,0.00,2020-08-12,2020-08-12,ERP_COSTING
COST-SL-00037208,SL-00037208,T_817159,P_145878,143.12,0.00,0.00,2020-12-20,2020-12-21,ERP_COSTING
COST-SL-00037212,SL-00037212,T_249732,P_RARE_Product_Family_04,239.55,0.00,0.00,2021-09-02,2021-09-02,ERP_COSTING
COST-SL-00037217,SL-00037217,T_767491,P_672805,126.48,0.00,0.00,2020-12-13,2020-12-15,ERP_COSTING
COST-SL-00037218,SL-00037218,T_937505,P_RARE_Product_Family_03,84.29,0.00,0.00,2021-06-01,2021-06-03,ERP_COSTING
COST-SL-00037219,SL-00037219,T_096520,P_RARE_Product_Family_03,181.07,0.00,0.00,2020-12-10,2020-12-10,ERP_COSTING
COST-SL-00037220,SL-00037220,T_395348,P_RARE_Product_Family_04,136.97,0.00,0.00,2021-07-25,2021-07-27,ERP_COSTING
COST-SL-00037227,SL-00037227,T_909556,P_635050,81.54,0.00,0.00,2020-02-18,2020-02-18,ERP_COSTING
COST-SL-00037232,SL-00037232,T_475325,P_RARE_Product_Family_02,226.25,0.00,0.00,2021-09-21,2021-09-21,ERP_COSTING
COST-SL-00037233,SL-00037233,T_228404,P_427361,283.09,0.00,0.00,2021-08-19,2021-08-20,ERP_COSTING
COST-SL-00037238,SL-00037238,T_924085,P_RARE_Product_Family_03,160.75,0.00,0.00,2020-02-16,2020-02-16,ERP_COSTING
COST-SL-00037240,SL-00037240,T_245527,P_672805,120.27,0.00,0.00,2020-03-03,2020-03-04,ERP_COSTING
COST-SL-00037241,SL-00037241,T_574802,P_RARE_Product_Family_02,277.41,0.00,0.00,2021-11-14,2021-11-14,ERP_COSTING
COST-SL-00037244,SL-00037244,T_971533,P_851763,191.08,0.00,0.00,2021-11-17,2021-11-19,ERP_COSTING
COST-SL-00037247,SL-00037247,T_206881,P_950323,94.92,0.00,0.00,2021-07-30,2021-07-30,ERP_COSTING
COST-SL-00037250,SL-00037250,T_799873,P_469492,105.77,0.00,0.00,2020-12-07,2020-12-07,ERP_COSTING
COST-SL-00037253,SL-00037253,T_172764,P_RARE_Product_Family_03,78.61,0.00,0.00,2021-06-26,2021-06-28,ERP_COSTING
COST-SL-00037256,SL-00037256,T_766569,P_587662,134.68,0.00,0.00,2020-07-15,2020-07-15,ERP_COSTING
COST-SL-00037257,SL-00037257,T_172766,P_119618,64.64,0.00,0.00,2020-09-11,2020-09-12,ERP_COSTING
COST-SL-00037263,SL-00037263,T_543089,P_635007,380.10,0.00,0.00,2021-11-13,2021-11-13,ERP_COSTING
COST-SL-00037264,SL-00037264,T_845691,P_RARE_Product_Family_03,96.36,0.00,0.00,2020-05-21,2020-05-23,ERP_COSTING
COST-SL-00037268,SL-00037268,T_430831,P_769459,118.66,0.00,0.00,2020-09-09,2020-09-10,ERP_COSTING
COST-SL-00037269,SL-00037269,T_132320,P_487868,87.35,0.00,0.00,2020-06-29,2020-06-29,ERP_COSTING
COST-SL-00037276,SL-00037276,T_685146,P_571374,264.74,0.00,0.00,2021-06-05,2021-06-05,ERP_COSTING
COST-SL-00037277,SL-00037277,T_502272,P_380072,80.87,0.00,0.00,2020-04-27,2020-04-28,ERP_COSTING
COST-SL-00037279,SL-00037279,T_550503,P_866789,436.26,0.00,0.00,2021-10-13,2021-10-14,ERP_COSTING
COST-SL-00037281,SL-00037281,T_451026,P_525309,369.85,0.00,0.00,2022-01-14,2022-01-16,ERP_COSTING
COST-SL-00037291,SL-00037291,T_913393,P_RARE_Product_Family_04,122.32,0.00,0.00,2021-08-05,2021-08-06,ERP_COSTING
COST-SL-00037296,SL-00037296,T_002010,P_RARE_Product_Family_03,142.01,0.00,0.00,2021-10-02,2021-10-04,ERP_COSTING
COST-SL-00037303,SL-00037303,T_202820,P_353119,217.59,0.00,0.00,2021-08-30,2021-08-31,ERP_COSTING
COST-SL-00037305,SL-00037305,T_061147,P_RARE_Product_Family_03,95.19,0.00,0.00,2021-08-04,2021-08-05,ERP_COSTING
COST-SL-00037306,SL-00037306,T_725759,P_108736,100.42,0.00,0.00,2020-04-03,2020-04-05,ERP_COSTING
COST-SL-00037308,SL-00037308,T_541472,P_310017,202.03,0.00,0.00,2021-05-27,2021-05-27,ERP_COSTING
COST-SL-00037309,SL-00037309,T_120736,P_635050,156.96,0.00,0.00,2021-02-13,2021-02-14,ERP_COSTING
COST-SL-00037312,SL-00037312,T_211958,P_385268,65.99,0.00,0.00,2020-05-02,2020-05-02,ERP_COSTING
COST-SL-00037313,SL-00037313,T_632096,P_703625,75.02,0.00,0.00,2020-04-23,2020-04-25,ERP_COSTING
COST-SL-00037318,SL-00037318,T_824296,P_499327,557.35,0.00,0.00,2022-02-18,2022-02-19,ERP_COSTING
COST-SL-00037319,SL-00037319,T_795821,P_RARE_Product_Family_05,85.24,0.00,0.00,2020-12-30,2020-12-30,ERP_COSTING
COST-SL-00037320,SL-00037320,T_829129,P_RARE_Product_Family_05,108.75,0.00,0.00,2020-06-25,2020-06-27,ERP_COSTING
COST-SL-00037326,SL-00037326,T_118442,P_499327,81.82,0.00,0.00,2020-07-25,2020-07-27,ERP_COSTING
COST-SL-00037327,SL-00037327,T_188057,P_RARE_Product_Family_02,123.53,0.00,0.00,2020-02-03,2020-02-03,ERP_COSTING
COST-SL-00037331,SL-00037331,T_736101,P_156887,93.00,0.00,0.00,2021-03-13,2021-03-15,ERP_COSTING
COST-SL-00037334,SL-00037334,T_072250,P_462781,292.25,0.00,0.00,2021-10-12,2021-10-13,ERP_COSTING
COST-SL-00037335,SL-00037335,T_081530,P_031127,129.12,0.00,0.00,2020-06-21,2020-06-21,ERP_COSTING
COST-SL-00037338,SL-00037338,T_311897,P_119677,158.64,0.00,0.00,2021-01-13,2021-01-15,ERP_COSTING
COST-SL-00037341,SL-00037341,T_147382,P_RARE_Product_Family_03,91.76,0.00,0.00,2021-08-19,2021-08-20,ERP_COSTING
COST-SL-00037346,SL-00037346,T_048224,P_709297,80.30,0.00,0.00,2020-08-02,2020-08-02,ERP_COSTING
COST-SL-00037347,SL-00037347,T_502575,P_097131,870.31,0.00,0.00,2022-03-08,2022-03-09,ERP_COSTING
COST-SL-00037350,SL-00037350,T_594458,P_469492,175.65,0.00,0.00,2021-09-08,2021-09-09,ERP_COSTING
COST-SL-00037357,SL-00037357,T_949828,P_769459,937.67,0.00,0.00,2022-06-10,2022-06-12,ERP_COSTING
COST-SL-00037362,SL-00037362,T_644521,P_RARE_Product_Family_04,39.46,0.00,0.00,2020-08-18,2020-08-20,ERP_COSTING
COST-SL-00037363,SL-00037363,T_518054,P_RARE_Product_Family_02,115.65,0.00,0.00,2020-09-10,2020-09-10,ERP_COSTING
COST-SL-00037364,SL-00037364,T_781447,P_817472,143.39,0.00,0.00,2020-04-12,2020-04-14,ERP_COSTING
COST-SL-00037367,SL-00037367,T_621690,P_970810,82.86,0.00,0.00,2020-07-31,2020-08-01,ERP_COSTING
COST-SL-00037369,SL-00037369,T_228588,P_RARE_Product_Family_05,175.69,0.00,0.00,2020-09-23,2020-09-24,ERP_COSTING
COST-SL-00037376,SL-00037376,T_003355,P_275491,130.22,0.00,0.00,2020-09-23,2020-09-23,ERP_COSTING
COST-SL-00037378,SL-00037378,T_874729,P_817472,112.41,0.00,0.00,2020-07-14,2020-07-15,ERP_COSTING
COST-SL-00037381,SL-00037381,T_172025,P_076036,194.18,0.00,0.00,2021-06-15,2021-06-16,ERP_COSTING
COST-SL-00037382,SL-00037382,T_120608,P_RARE_Product_Family_04,53.46,0.00,0.00,2020-01-30,2020-02-01,ERP_COSTING
COST-SL-00037384,SL-00037384,T_338174,P_RARE_Product_Family_04,46.98,0.00,0.00,2021-07-03,2021-07-05,ERP_COSTING
COST-SL-00037394,SL-00037394,T_120556,P_333505,111.82,0.00,0.00,2021-07-25,2021-07-25,ERP_COSTING
COST-SL-00037395,SL-00037395,T_928940,P_465234,451.91,0.00,0.00,2022-01-14,2022-01-16,ERP_COSTING
COST-SL-00037399,SL-00037399,T_302842,P_RARE_Product_Family_02,117.40,0.00,0.00,2020-06-04,2020-06-05,ERP_COSTING
COST-SL-00037400,SL-00037400,T_025922,P_RARE_Product_Family_05,258.70,0.00,0.00,2021-02-18,2021-02-19,ERP_COSTING
COST-SL-00037407,SL-00037407,T_829453,P_403496,82.41,0.00,0.00,2020-11-07,2020-11-09,ERP_COSTING
