شماره فاکتور,تاریخ,Customer_ID,ماه,سال,Available_At,Source_System
T_930106,2021-11-01,C_535756,M11,SY03,2021-11-02,ERP_SALES
T_930124,2020-10-19,C_465481,M10,SY02,2020-10-20,ERP_SALES
T_930207,2020-07-27,C_117580,M07,SY02,2020-07-28,ERP_SALES
T_930219,2021-09-13,C_939370,M09,SY03,2021-09-14,ERP_SALES
T_930409,2021-08-09,C_739947,M08,SY03,2021-08-10,ERP_SALES
T_930490,2020-03-23,C_745897,M03,SY02,2020-03-24,ERP_SALES
T_930585,2020-07-06,C_051706,M07,SY02,2020-07-07,ERP_SALES
T_930626,2020-03-30,C_479796,M03,SY02,2020-03-31,ERP_SALES
T_930758,2021-11-15,C_167944,M11,SY03,2021-11-16,ERP_SALES
T_930803,2020-07-06,C_274912,M07,SY02,2020-07-07,ERP_SALES
T_930886,2020-08-17,C_479796,M08,SY02,2020-08-18,ERP_SALES
T_931088,2021-09-20,C_746892,M09,SY03,2021-09-21,ERP_SALES
T_931104,2021-09-06,C_839280,M09,SY03,2021-09-07,ERP_SALES
T_931142,2021-03-15,C_417601,M03,SY03,2021-03-16,ERP_SALES
T_931210,2020-04-13,C_815913,M04,SY02,2020-04-14,ERP_SALES
T_931365,2020-02-17,C_535756,M02,SY02,2020-02-18,ERP_SALES
T_931374,2020-03-02,C_598080,M03,SY02,2020-03-03,ERP_SALES
T_931484,2020-08-31,C_739947,M08,SY02,2020-09-01,ERP_SALES
T_931502,2020-08-24,C_633661,M08,SY02,2020-08-25,ERP_SALES
T_931520,2020-03-30,C_986633,M03,SY02,2020-03-31,ERP_SALES
T_931550,2020-08-17,C_915518,M08,SY02,2020-08-18,ERP_SALES
T_931727,2021-10-25,C_579810,M10,SY03,2021-10-26,ERP_SALES
T_931751,2020-08-17,C_603968,M08,SY02,2020-08-18,ERP_SALES
T_931834,2021-03-08,C_317124,M03,SY03,2021-03-09,ERP_SALES
T_931879,2020-10-19,C_672256,M10,SY02,2020-10-20,ERP_SALES
T_931912,2021-07-05,C_633661,M07,SY03,2021-07-06,ERP_SALES
T_931936,2020-01-27,C_776671,M01,SY02,2020-01-28,ERP_SALES
T_932098,2021-07-26,C_547873,M07,SY03,2021-07-27,ERP_SALES
T_932193,2022-05-02,C_282979,M05,SY04,2022-05-03,ERP_SALES
T_932198,2021-02-01,C_535756,M02,SY03,2021-02-02,ERP_SALES
T_932248,2022-01-17,C_578215,M01,SY04,2022-01-18,ERP_SALES
T_932322,2021-01-18,C_101842,M01,SY03,2021-01-19,ERP_SALES
T_932357,2020-05-25,C_335730,M05,SY02,2020-05-26,ERP_SALES
T_932391,2020-05-04,C_600979,M05,SY02,2020-05-05,ERP_SALES
T_932417,2021-03-01,C_412635,M03,SY03,2021-03-02,ERP_SALES
T_932469,2020-02-17,C_848211,M02,SY02,2020-02-18,ERP_SALES
T_932540,2021-11-29,C_698497,M11,SY03,2021-11-30,ERP_SALES
T_932558,2021-04-26,C_365277,M04,SY03,2021-04-27,ERP_SALES
T_932663,2021-08-09,C_806376,M08,SY03,2021-08-10,ERP_SALES
T_932669,2021-10-18,C_150182,M10,SY03,2021-10-19,ERP_SALES
T_932673,2021-06-28,C_806376,M06,SY03,2021-06-29,ERP_SALES
T_932677,2020-07-20,C_091997,M07,SY02,2020-07-21,ERP_SALES
T_932720,2022-05-02,C_683666,M05,SY04,2022-05-03,ERP_SALES
T_932726,2021-03-22,C_274912,M03,SY03,2021-03-23,ERP_SALES
T_932863,2022-04-25,C_512037,M04,SY04,2022-04-26,ERP_SALES
T_933026,2020-03-02,C_051706,M03,SY02,2020-03-03,ERP_SALES
T_933054,2021-12-27,C_472366,M12,SY03,2021-12-28,ERP_SALES
T_933075,2022-03-21,C_790928,M03,SY04,2022-03-22,ERP_SALES
T_933168,2020-03-23,C_877858,M03,SY02,2020-03-24,ERP_SALES
T_933182,2020-09-14,C_986633,M09,SY02,2020-09-15,ERP_SALES
T_933342,2021-08-30,C_317124,M08,SY03,2021-08-31,ERP_SALES
T_933350,2021-02-01,C_769491,M02,SY03,2021-02-02,ERP_SALES
T_933418,2021-06-14,C_150182,M06,SY03,2021-06-15,ERP_SALES
T_933424,2020-11-09,C_058218,M11,SY02,2020-11-10,ERP_SALES
T_933450,2020-04-20,C_535756,M04,SY02,2020-04-21,ERP_SALES
T_933505,2020-08-31,C_117580,M08,SY02,2020-09-01,ERP_SALES
T_933636,2021-06-21,C_698497,M06,SY03,2021-06-22,ERP_SALES
T_933644,2020-07-06,C_535756,M07,SY02,2020-07-07,ERP_SALES
T_933755,2020-04-13,C_258325,M04,SY02,2020-04-14,ERP_SALES
T_933770,2020-10-26,C_980626,M10,SY02,2020-10-27,ERP_SALES
T_933778,2021-12-06,C_937594,M12,SY03,2021-12-07,ERP_SALES
T_933809,2020-08-31,C_051535,M08,SY02,2020-09-01,ERP_SALES
T_933864,2021-11-08,C_051535,M11,SY03,2021-11-09,ERP_SALES
T_934061,2021-01-25,C_980626,M01,SY03,2021-01-26,ERP_SALES
T_934199,2021-02-22,C_937594,M02,SY03,2021-02-23,ERP_SALES
T_934247,2020-01-27,C_871835,M01,SY02,2020-01-28,ERP_SALES
T_934429,2020-02-03,C_769491,M02,SY02,2020-02-04,ERP_SALES
T_934492,2020-02-24,C_633661,M02,SY02,2020-02-25,ERP_SALES
T_934535,2020-11-02,C_746892,M11,SY02,2020-11-03,ERP_SALES
T_934567,2021-08-30,C_746892,M08,SY03,2021-08-31,ERP_SALES
T_934698,2021-05-17,C_479796,M05,SY03,2021-05-18,ERP_SALES
T_934751,2021-11-08,C_672256,M11,SY03,2021-11-09,ERP_SALES
T_934915,2021-10-04,C_806376,M10,SY03,2021-10-05,ERP_SALES
T_934983,2020-08-24,C_022240,M08,SY02,2020-08-25,ERP_SALES
T_935012,2020-08-10,C_937594,M08,SY02,2020-08-11,ERP_SALES
T_935082,2021-08-23,C_593639,M08,SY03,2021-08-24,ERP_SALES
T_935210,2021-05-31,C_050237,M05,SY03,2021-06-01,ERP_SALES
T_935343,2021-02-15,C_292582,M02,SY03,2021-02-16,ERP_SALES
T_935507,2021-09-06,C_951507,M09,SY03,2021-09-07,ERP_SALES
T_935523,2020-03-30,C_815913,M03,SY02,2020-03-31,ERP_SALES
T_935537,2020-02-10,C_385862,M02,SY02,2020-02-11,ERP_SALES
T_935628,2020-08-17,C_951507,M08,SY02,2020-08-18,ERP_SALES
T_935630,2022-04-04,C_473035,M04,SY04,2022-04-05,ERP_SALES
T_935825,2020-05-04,C_939370,M05,SY02,2020-05-05,ERP_SALES
T_935883,2021-10-04,C_304036,M10,SY03,2021-10-05,ERP_SALES
T_935916,2021-08-16,C_021985,M08,SY03,2021-08-17,ERP_SALES
T_936039,2022-04-25,C_717003,M04,SY04,2022-04-26,ERP_SALES
T_936047,2021-07-19,C_514318,M07,SY03,2021-07-20,ERP_SALES
T_936065,2020-10-26,C_769450,M10,SY02,2020-10-27,ERP_SALES
T_936254,2021-08-30,C_431655,M08,SY03,2021-08-31,ERP_SALES
T_936365,2021-10-11,C_338236,M10,SY03,2021-10-12,ERP_SALES
T_936382,2021-10-18,C_514318,M10,SY03,2021-10-19,ERP_SALES
T_936438,2022-02-14,C_472366,M02,SY04,2022-02-15,ERP_SALES
T_936525,2020-11-23,C_113139,M11,SY02,2020-11-24,ERP_SALES
T_936653,2020-07-27,C_051706,M07,SY02,2020-07-28,ERP_SALES
T_936694,2021-03-08,C_245948,M03,SY03,2021-03-09,ERP_SALES
T_936699,2020-08-10,C_322315,M08,SY02,2020-08-11,ERP_SALES
T_936874,2021-06-21,C_877858,M06,SY03,2021-06-22,ERP_SALES
T_936892,2021-09-13,C_698497,M09,SY03,2021-09-14,ERP_SALES
T_936949,2020-09-14,C_535756,M09,SY02,2020-09-15,ERP_SALES
T_936982,2022-04-11,C_697340,M04,SY04,2022-04-12,ERP_SALES
T_937055,2020-09-28,C_838088,M09,SY02,2020-09-29,ERP_SALES
T_937061,2021-11-01,C_244560,M11,SY03,2021-11-02,ERP_SALES
T_937144,2020-05-04,C_661757,M05,SY02,2020-05-05,ERP_SALES
T_937166,2021-03-15,C_342564,M03,SY03,2021-03-16,ERP_SALES
T_937184,2020-01-13,C_385862,M01,SY02,2020-01-14,ERP_SALES
T_937200,2021-08-30,C_258325,M08,SY03,2021-08-31,ERP_SALES
T_937230,2022-04-11,C_943921,M04,SY04,2022-04-12,ERP_SALES
T_937259,2022-04-18,C_848211,M04,SY04,2022-04-19,ERP_SALES
T_937282,2020-12-07,C_877858,M12,SY02,2020-12-08,ERP_SALES
T_937312,2020-12-21,C_683666,M12,SY02,2020-12-22,ERP_SALES
T_937314,2020-07-20,C_780041,M07,SY02,2020-07-21,ERP_SALES
T_937396,2020-04-20,C_479796,M04,SY02,2020-04-21,ERP_SALES
T_937404,2022-01-31,C_240236,M01,SY04,2022-02-01,ERP_SALES
T_937505,2021-05-03,C_317124,M05,SY03,2021-05-04,ERP_SALES
T_937565,2021-07-26,C_806376,M07,SY03,2021-07-27,ERP_SALES
T_937598,2020-12-07,C_469142,M12,SY02,2020-12-08,ERP_SALES
T_937620,2021-05-31,C_465481,M05,SY03,2021-06-01,ERP_SALES
T_937699,2022-05-02,C_472366,M05,SY04,2022-05-03,ERP_SALES
T_937828,2021-07-05,C_829082,M07,SY03,2021-07-06,ERP_SALES
T_937975,2020-05-11,C_661757,M05,SY02,2020-05-12,ERP_SALES
T_937986,2020-05-11,C_117580,M05,SY02,2020-05-12,ERP_SALES
T_938034,2021-02-08,C_749821,M02,SY03,2021-02-09,ERP_SALES
T_938142,2020-12-14,C_074947,M12,SY02,2020-12-15,ERP_SALES
T_938302,2021-07-26,C_633514,M07,SY03,2021-07-27,ERP_SALES
T_938454,2021-05-24,C_806376,M05,SY03,2021-05-25,ERP_SALES
T_938486,2021-07-19,C_857626,M07,SY03,2021-07-20,ERP_SALES
T_938505,2021-08-23,C_172705,M08,SY03,2021-08-24,ERP_SALES
T_938563,2022-04-25,C_491628,M04,SY04,2022-04-26,ERP_SALES
T_938604,2021-10-04,C_806376,M10,SY03,2021-10-05,ERP_SALES
T_938606,2020-10-26,C_683666,M10,SY02,2020-10-27,ERP_SALES
T_938837,2020-08-24,C_473035,M08,SY02,2020-08-25,ERP_SALES
T_938926,2021-07-12,C_806376,M07,SY03,2021-07-13,ERP_SALES
T_938933,2020-01-27,C_838088,M01,SY02,2020-01-28,ERP_SALES
T_938952,2021-02-22,C_980626,M02,SY03,2021-02-23,ERP_SALES
T_939025,2022-04-18,C_808695,M04,SY04,2022-04-19,ERP_SALES
T_939127,2021-08-02,C_172705,M08,SY03,2021-08-03,ERP_SALES
T_939151,2020-03-23,C_698497,M03,SY02,2020-03-24,ERP_SALES
T_939212,2020-07-13,C_117580,M07,SY02,2020-07-14,ERP_SALES
T_939274,2021-08-30,C_829082,M08,SY03,2021-08-31,ERP_SALES
T_939333,2020-10-12,C_866894,M10,SY02,2020-10-13,ERP_SALES
T_939397,2020-11-16,C_806376,M11,SY02,2020-11-17,ERP_SALES
T_939398,2021-07-12,C_050237,M07,SY03,2021-07-13,ERP_SALES
T_939513,2021-06-07,C_848211,M06,SY03,2021-06-08,ERP_SALES
T_939522,2020-07-06,C_051706,M07,SY02,2020-07-07,ERP_SALES
T_939587,2020-12-07,C_317124,M12,SY02,2020-12-08,ERP_SALES
T_939694,2021-09-06,C_299317,M09,SY03,2021-09-07,ERP_SALES
T_939706,2020-08-03,C_063926,M08,SY02,2020-08-04,ERP_SALES
T_939834,2020-06-08,C_398853,M06,SY02,2020-06-09,ERP_SALES
T_939842,2022-04-04,C_063809,M04,SY04,2022-04-05,ERP_SALES
T_940086,2020-02-10,C_878777,M02,SY02,2020-02-11,ERP_SALES
T_940119,2020-10-05,C_762928,M10,SY02,2020-10-06,ERP_SALES
T_940235,2021-08-02,C_568392,M08,SY03,2021-08-03,ERP_SALES
T_940264,2020-09-14,C_672706,M09,SY02,2020-09-15,ERP_SALES
T_940265,2020-10-19,C_050237,M10,SY02,2020-10-20,ERP_SALES
T_940333,2021-01-11,C_672256,M01,SY03,2021-01-12,ERP_SALES
T_940343,2021-01-04,C_066978,M01,SY03,2021-01-05,ERP_SALES
T_940428,2021-03-01,C_806376,M03,SY03,2021-03-02,ERP_SALES
T_940463,2021-08-16,C_276262,M08,SY03,2021-08-17,ERP_SALES
T_940600,2020-07-27,C_328236,M07,SY02,2020-07-28,ERP_SALES
T_940670,2020-02-17,C_969414,M02,SY02,2020-02-18,ERP_SALES
T_940839,2022-01-10,C_535756,M01,SY04,2022-01-11,ERP_SALES
T_940983,2020-11-16,C_144468,M11,SY02,2020-11-17,ERP_SALES
T_941027,2020-11-16,C_063926,M11,SY02,2020-11-17,ERP_SALES
T_941055,2021-07-05,C_806376,M07,SY03,2021-07-06,ERP_SALES
T_941272,2021-03-22,C_022240,M03,SY03,2021-03-23,ERP_SALES
T_941406,2021-07-05,C_768792,M07,SY03,2021-07-06,ERP_SALES
T_941648,2020-06-08,C_600979,M06,SY02,2020-06-09,ERP_SALES
T_941693,2020-05-11,C_117580,M05,SY02,2020-05-12,ERP_SALES
T_941764,2022-03-21,C_245948,M03,SY04,2022-03-22,ERP_SALES
T_941965,2021-05-17,C_421536,M05,SY03,2021-05-18,ERP_SALES
T_941971,2020-07-06,C_691869,M07,SY02,2020-07-07,ERP_SALES
T_941998,2021-11-15,C_101842,M11,SY03,2021-11-16,ERP_SALES
T_942003,2020-07-06,C_986633,M07,SY02,2020-07-07,ERP_SALES
T_942016,2021-06-07,C_932446,M06,SY03,2021-06-08,ERP_SALES
T_942133,2021-05-17,C_838088,M05,SY03,2021-05-18,ERP_SALES
T_942180,2021-08-02,C_282979,M08,SY03,2021-08-03,ERP_SALES
T_942368,2020-08-24,C_117580,M08,SY02,2020-08-25,ERP_SALES
T_942567,2021-08-09,C_741459,M08,SY03,2021-08-10,ERP_SALES
T_942608,2020-05-25,C_401016,M05,SY02,2020-05-26,ERP_SALES
T_942742,2021-12-06,C_329432,M12,SY03,2021-12-07,ERP_SALES
T_942781,2020-08-24,C_512037,M08,SY02,2020-08-25,ERP_SALES
T_942872,2021-09-06,C_705572,M09,SY03,2021-09-07,ERP_SALES
T_942894,2021-10-18,C_473035,M10,SY03,2021-10-19,ERP_SALES
T_942914,2020-12-14,C_683666,M12,SY02,2020-12-15,ERP_SALES
T_942915,2021-10-11,C_683666,M10,SY03,2021-10-12,ERP_SALES
T_942962,2020-12-28,C_222193,M12,SY02,2020-12-29,ERP_SALES
T_943045,2020-10-19,C_871835,M10,SY02,2020-10-20,ERP_SALES
T_943247,2020-09-14,C_245948,M09,SY02,2020-09-15,ERP_SALES
T_943326,2021-10-04,C_749821,M10,SY03,2021-10-05,ERP_SALES
T_943445,2021-10-11,C_527060,M10,SY03,2021-10-12,ERP_SALES
T_943500,2020-07-20,C_117580,M07,SY02,2020-07-21,ERP_SALES
T_943565,2020-11-23,C_980626,M11,SY02,2020-11-24,ERP_SALES
T_943670,2020-06-22,C_421536,M06,SY02,2020-06-23,ERP_SALES
T_943881,2020-09-21,C_758522,M09,SY02,2020-09-22,ERP_SALES
T_943892,2020-07-13,C_703801,M07,SY02,2020-07-14,ERP_SALES
T_943922,2020-10-26,C_853926,M10,SY02,2020-10-27,ERP_SALES
T_944060,2020-08-03,C_877858,M08,SY02,2020-08-04,ERP_SALES
T_944095,2022-03-07,C_937594,M03,SY04,2022-03-08,ERP_SALES
T_944102,2021-11-22,C_473035,M11,SY03,2021-11-23,ERP_SALES
T_944213,2022-04-18,C_698497,M04,SY04,2022-04-19,ERP_SALES
T_944245,2020-09-14,C_473035,M09,SY02,2020-09-15,ERP_SALES
T_944248,2021-06-21,C_074947,M06,SY03,2021-06-22,ERP_SALES
T_944279,2021-08-23,C_649318,M08,SY03,2021-08-24,ERP_SALES
T_944294,2020-02-24,C_144468,M02,SY02,2020-02-25,ERP_SALES
T_944345,2021-03-29,C_412635,M03,SY03,2021-03-30,ERP_SALES
T_944660,2020-08-31,C_701486,M08,SY02,2020-09-01,ERP_SALES
T_944758,2021-08-30,C_690888,M08,SY03,2021-08-31,ERP_SALES
T_944774,2022-05-02,C_853926,M05,SY04,2022-05-03,ERP_SALES
T_944883,2022-01-24,C_838088,M01,SY04,2022-01-25,ERP_SALES
T_944903,2022-01-17,C_063926,M01,SY04,2022-01-18,ERP_SALES
T_945036,2021-08-16,C_633661,M08,SY03,2021-08-17,ERP_SALES
T_945188,2020-07-20,C_683666,M07,SY02,2020-07-21,ERP_SALES
T_945190,2021-02-22,C_950113,M02,SY03,2021-02-23,ERP_SALES
T_945239,2020-03-02,C_535756,M03,SY02,2020-03-03,ERP_SALES
T_945415,2020-10-19,C_421536,M10,SY02,2020-10-20,ERP_SALES
T_945479,2021-02-15,C_233299,M02,SY03,2021-02-16,ERP_SALES
T_945584,2021-03-22,C_937594,M03,SY03,2021-03-23,ERP_SALES
T_945694,2021-03-15,C_662193,M03,SY03,2021-03-16,ERP_SALES
T_945696,2020-12-14,C_853926,M12,SY02,2020-12-15,ERP_SALES
T_945753,2020-04-20,C_661757,M04,SY02,2020-04-21,ERP_SALES
T_945776,2021-08-02,C_479796,M08,SY03,2021-08-03,ERP_SALES
T_945803,2021-09-27,C_857626,M09,SY03,2021-09-28,ERP_SALES
T_945845,2020-08-17,C_069492,M08,SY02,2020-08-18,ERP_SALES
T_945904,2021-01-25,C_361181,M01,SY03,2021-01-26,ERP_SALES
T_946173,2021-01-11,C_664019,M01,SY03,2021-01-12,ERP_SALES
T_946183,2020-02-10,C_412635,M02,SY02,2020-02-11,ERP_SALES
T_946184,2021-02-01,C_040673,M02,SY03,2021-02-02,ERP_SALES
T_946278,2022-01-10,C_058218,M01,SY04,2022-01-11,ERP_SALES
T_946279,2021-02-01,C_479796,M02,SY03,2021-02-02,ERP_SALES
T_946294,2020-09-07,C_593639,M09,SY02,2020-09-08,ERP_SALES
T_946340,2020-02-10,C_683666,M02,SY02,2020-02-11,ERP_SALES
T_946383,2021-01-11,C_150182,M01,SY03,2021-01-12,ERP_SALES
T_946406,2021-08-02,C_069492,M08,SY03,2021-08-03,ERP_SALES
T_946511,2020-08-17,C_633661,M08,SY02,2020-08-18,ERP_SALES
T_946522,2020-02-17,C_687039,M02,SY02,2020-02-18,ERP_SALES
T_946578,2020-03-02,C_412635,M03,SY02,2020-03-03,ERP_SALES
T_946720,2021-03-22,C_950113,M03,SY03,2021-03-23,ERP_SALES
T_946767,2020-09-21,C_769450,M09,SY02,2020-09-22,ERP_SALES
T_946849,2020-09-21,C_633661,M09,SY02,2020-09-22,ERP_SALES
T_946900,2020-12-07,C_838088,M12,SY02,2020-12-08,ERP_SALES
T_946920,2021-12-20,C_245948,M12,SY03,2021-12-21,ERP_SALES
T_946951,2021-10-11,C_657627,M10,SY03,2021-10-12,ERP_SALES
T_946974,2020-07-20,C_739947,M07,SY02,2020-07-21,ERP_SALES
T_947017,2021-01-25,C_877858,M01,SY03,2021-01-26,ERP_SALES
T_947113,2020-02-03,C_915518,M02,SY02,2020-02-04,ERP_SALES
T_947115,2021-07-26,C_806376,M07,SY03,2021-07-27,ERP_SALES
T_947193,2021-08-09,C_633661,M08,SY03,2021-08-10,ERP_SALES
T_947218,2020-04-13,C_134962,M04,SY02,2020-04-14,ERP_SALES
T_947321,2021-01-25,C_473035,M01,SY03,2021-01-26,ERP_SALES
T_947338,2021-06-28,C_877858,M06,SY03,2021-06-29,ERP_SALES
T_947345,2021-11-01,C_749821,M11,SY03,2021-11-02,ERP_SALES
T_947423,2021-11-08,C_221542,M11,SY03,2021-11-09,ERP_SALES
T_947436,2022-02-28,C_058218,M02,SY04,2022-03-01,ERP_SALES
T_947441,2022-03-21,C_051535,M03,SY04,2022-03-22,ERP_SALES
T_947500,2021-07-19,C_150182,M07,SY03,2021-07-20,ERP_SALES
T_947547,2020-06-29,C_535756,M06,SY02,2020-06-30,ERP_SALES
T_947616,2021-03-29,C_746892,M03,SY03,2021-03-30,ERP_SALES
T_947629,2021-02-22,C_282979,M02,SY03,2021-02-23,ERP_SALES
T_947663,2020-01-20,C_842281,M01,SY02,2020-01-21,ERP_SALES
T_947675,2021-10-04,C_657627,M10,SY03,2021-10-05,ERP_SALES
T_947773,2021-10-04,C_274912,M10,SY03,2021-10-05,ERP_SALES
T_948009,2021-01-25,C_705680,M01,SY03,2021-01-26,ERP_SALES
T_948068,2021-04-05,C_661757,M04,SY03,2021-04-06,ERP_SALES
T_948091,2021-11-22,C_915518,M11,SY03,2021-11-23,ERP_SALES
T_948123,2022-01-10,C_749821,M01,SY04,2022-01-11,ERP_SALES
T_948138,2020-12-28,C_806376,M12,SY02,2020-12-29,ERP_SALES
T_948164,2021-08-02,C_799217,M08,SY03,2021-08-03,ERP_SALES
T_948188,2022-03-28,C_749821,M03,SY04,2022-03-29,ERP_SALES
T_948509,2021-02-15,C_877858,M02,SY03,2021-02-16,ERP_SALES
T_948602,2021-09-13,C_633514,M09,SY03,2021-09-14,ERP_SALES
T_948685,2020-11-02,C_740649,M11,SY02,2020-11-03,ERP_SALES
T_949009,2021-09-13,C_858384,M09,SY03,2021-09-14,ERP_SALES
T_949057,2022-03-21,C_472366,M03,SY04,2022-03-22,ERP_SALES
T_949134,2020-03-02,C_969707,M03,SY02,2020-03-03,ERP_SALES
T_949187,2020-05-25,C_938531,M05,SY02,2020-05-26,ERP_SALES
T_949205,2020-02-17,C_479796,M02,SY02,2020-02-18,ERP_SALES
T_949282,2020-08-10,C_101842,M08,SY02,2020-08-11,ERP_SALES
T_949310,2022-03-14,C_051535,M03,SY04,2022-03-15,ERP_SALES
T_949444,2020-05-11,C_524968,M05,SY02,2020-05-12,ERP_SALES
T_949472,2020-06-22,C_172705,M06,SY02,2020-06-23,ERP_SALES
T_949586,2021-08-16,C_465481,M08,SY03,2021-08-17,ERP_SALES
T_949648,2020-10-05,C_698497,M10,SY02,2020-10-06,ERP_SALES
T_949789,2021-11-22,C_980626,M11,SY03,2021-11-23,ERP_SALES
T_949809,2020-11-02,C_376135,M11,SY02,2020-11-03,ERP_SALES
T_949828,2022-05-09,C_472366,M05,SY04,2022-05-10,ERP_SALES
T_949935,2021-08-16,C_328236,M08,SY03,2021-08-17,ERP_SALES
T_949947,2020-02-17,C_951507,M02,SY02,2020-02-18,ERP_SALES
T_950048,2021-03-08,C_421536,M03,SY03,2021-03-09,ERP_SALES
T_950053,2021-04-12,C_292582,M04,SY03,2021-04-13,ERP_SALES
T_950101,2021-03-08,C_633661,M03,SY03,2021-03-09,ERP_SALES
T_950102,2020-12-07,C_683666,M12,SY02,2020-12-08,ERP_SALES
T_950208,2020-09-07,C_769450,M09,SY02,2020-09-08,ERP_SALES
T_950267,2021-10-04,C_023073,M10,SY03,2021-10-05,ERP_SALES
T_950304,2021-07-19,C_010649,M07,SY03,2021-07-20,ERP_SALES
T_950325,2020-09-14,C_633661,M09,SY02,2020-09-15,ERP_SALES
T_950373,2021-04-19,C_590257,M04,SY03,2021-04-20,ERP_SALES
T_950378,2021-07-12,C_746892,M07,SY03,2021-07-13,ERP_SALES
T_950426,2020-09-14,C_412635,M09,SY02,2020-09-15,ERP_SALES
T_950514,2021-06-07,C_664019,M06,SY03,2021-06-08,ERP_SALES
T_950526,2020-08-10,C_117580,M08,SY02,2020-08-11,ERP_SALES
T_950609,2021-02-22,C_829082,M02,SY03,2021-02-23,ERP_SALES
T_950699,2021-08-02,C_022240,M08,SY03,2021-08-03,ERP_SALES
T_950729,2021-11-15,C_937594,M11,SY03,2021-11-16,ERP_SALES
T_950829,2020-02-17,C_287361,M02,SY02,2020-02-18,ERP_SALES
T_950834,2021-07-26,C_806376,M07,SY03,2021-07-27,ERP_SALES
T_950918,2020-08-03,C_802947,M08,SY02,2020-08-04,ERP_SALES
T_951023,2020-01-27,C_385862,M01,SY02,2020-01-28,ERP_SALES
T_951188,2020-10-26,C_421536,M10,SY02,2020-10-27,ERP_SALES
T_951256,2021-11-01,C_208015,M11,SY03,2021-11-02,ERP_SALES
T_951422,2021-08-23,C_746892,M08,SY03,2021-08-24,ERP_SALES
T_951454,2021-08-09,C_915518,M08,SY03,2021-08-10,ERP_SALES
T_951694,2020-07-06,C_468189,M07,SY02,2020-07-07,ERP_SALES
T_951784,2021-09-06,C_317124,M09,SY03,2021-09-07,ERP_SALES
T_951809,2022-01-31,C_672256,M01,SY04,2022-02-01,ERP_SALES
T_951830,2022-04-25,C_683666,M04,SY04,2022-04-26,ERP_SALES
T_951837,2021-02-08,C_633661,M02,SY03,2021-02-09,ERP_SALES
T_951864,2020-08-17,C_842603,M08,SY02,2020-08-18,ERP_SALES
T_952025,2020-12-28,C_806376,M12,SY02,2020-12-29,ERP_SALES
T_952039,2021-08-16,C_317124,M08,SY03,2021-08-17,ERP_SALES
T_952121,2021-03-15,C_698497,M03,SY03,2021-03-16,ERP_SALES
T_952308,2021-03-08,C_245948,M03,SY03,2021-03-09,ERP_SALES
T_952354,2021-08-23,C_051535,M08,SY03,2021-08-24,ERP_SALES
T_952370,2021-03-29,C_949047,M03,SY03,2021-03-30,ERP_SALES
T_952460,2021-02-01,C_328236,M02,SY03,2021-02-02,ERP_SALES
T_952549,2020-11-23,C_473035,M11,SY02,2020-11-24,ERP_SALES
T_952672,2021-08-23,C_412635,M08,SY03,2021-08-24,ERP_SALES
T_952712,2021-05-03,C_848211,M05,SY03,2021-05-04,ERP_SALES
T_952790,2020-12-28,C_806376,M12,SY02,2020-12-29,ERP_SALES
T_953097,2022-05-02,C_317124,M05,SY04,2022-05-03,ERP_SALES
T_953145,2021-03-08,C_421083,M03,SY03,2021-03-09,ERP_SALES
T_953177,2021-05-31,C_943171,M05,SY03,2021-06-01,ERP_SALES
T_953265,2020-08-31,C_051535,M08,SY02,2020-09-01,ERP_SALES
T_953269,2020-04-13,C_593639,M04,SY02,2020-04-14,ERP_SALES
T_953275,2020-08-17,C_117580,M08,SY02,2020-08-18,ERP_SALES
T_953331,2020-02-10,C_683666,M02,SY02,2020-02-11,ERP_SALES
T_953394,2021-02-22,C_593639,M02,SY03,2021-02-23,ERP_SALES
T_953427,2021-07-26,C_762928,M07,SY03,2021-07-27,ERP_SALES
T_953467,2021-05-17,C_806376,M05,SY03,2021-05-18,ERP_SALES
T_953550,2021-04-19,C_838088,M04,SY03,2021-04-20,ERP_SALES
T_953610,2021-01-25,C_698497,M01,SY03,2021-01-26,ERP_SALES
T_953655,2021-08-02,C_838088,M08,SY03,2021-08-03,ERP_SALES
T_953809,2021-08-09,C_050237,M08,SY03,2021-08-10,ERP_SALES
T_953840,2020-10-12,C_806376,M10,SY02,2020-10-13,ERP_SALES
T_953940,2020-06-22,C_117580,M06,SY02,2020-06-23,ERP_SALES
T_954012,2020-10-05,C_937594,M10,SY02,2020-10-06,ERP_SALES
T_954035,2020-10-19,C_465481,M10,SY02,2020-10-20,ERP_SALES
T_954174,2021-11-08,C_258325,M11,SY03,2021-11-09,ERP_SALES
T_954175,2020-08-17,C_117580,M08,SY02,2020-08-18,ERP_SALES
T_954182,2021-05-24,C_746892,M05,SY03,2021-05-25,ERP_SALES
T_954205,2022-01-17,C_535756,M01,SY04,2022-01-18,ERP_SALES
T_954257,2020-09-14,C_603968,M09,SY02,2020-09-15,ERP_SALES
T_954323,2020-06-15,C_568392,M06,SY02,2020-06-16,ERP_SALES
T_954597,2021-04-26,C_806376,M04,SY03,2021-04-27,ERP_SALES
T_954619,2021-06-21,C_746892,M06,SY03,2021-06-22,ERP_SALES
T_954752,2021-11-22,C_749821,M11,SY03,2021-11-23,ERP_SALES
T_954847,2020-02-03,C_074947,M02,SY02,2020-02-04,ERP_SALES
